FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/06/179-gow.cat,179-gow1789,"The hihe creatour of thinges,",The hihe creatour of thinges,8,u Sx uSu S uS,the@def_art heigh@adj creatour@n of@prep thing@n%pl
gow/06/179-gow.cat,179-gow1790,"Which is the king of alle kinges,",Which is the king of alle kinges,8,u S u S u Sx uS,which@pron ben@v%pr_3 the@def_art king@n of@prep al@gram_adj king@n%pl
gow/06/179-gow.cat,179-gow1791,Ful many a wonder worldes chance,Ful many a wonder worldes chance,8,u Su S uS ux Sx,ful@adv mani@gram_adj a@indef_art wonder@adj world@n%gen chaunce@n
gow/06/179-gow.cat,179-gow1792,Let slyden under his suffrance;,Let slyden under his suffrance,8,u Su Su S uSx,leten@v%pt_3 sliden@v%inf under@prep his@pron1%gen sufferaunce@n
gow/06/179-gow.cat,179-gow1793,"Ther wot noman the cause why,",Ther wot noman the cause why,8,u S uS u Su S,ther@adv witen@v1%pr_3 no-man@n the@def_art cause@n whi@pron
gow/06/179-gow.cat,179-gow1794,Bot he the which is almyhty.,Bot he the which is almyhty,8,u S u S u SuS,but@conj he@pron1%nom the@def_art which@pron ben@v%pr_3 al-mighti@adj
gow/06/179-gow.cat,179-gow1795,"And that was proved whilom thus,",And that was proved whilom thus,8,u S u Su Su S,and@conj that@pron ben@v%pt_3 preven@v%ppl whilom@adv thus@adv
gow/06/179-gow.cat,179-gow1796,"Whan that the king Nectanabus,",Whan that the king Nectanabus,8,u S u S uSuS,whan@adv&conj that@part the@def_art king@n nectanabus@n#propn
gow/06/179-gow.cat,179-gow1797,"Which hadde Egipte forto lede, --",Which hadde Egipte forto lede ,8,u Sx uSu Su Sx,which@pron haven@v%pt_3 egipte@n#propn forto@part leden@v1%inf --@dash
gow/06/179-gow.cat,179-gow1798,Bot for he sih tofor the dede,Bot for he sih tofor the dede,8,u S u S uS u Sx,but@conj for@conj he@pron1%nom sen@v1%pt_3 toforen@prep the@def_art dede@n
gow/06/179-gow.cat,179-gow1799,"Thurgh magique of his Sorcerie,",Thurgh magique of his Sorcerie,8,u SuS u S uxS,thurgh@prep magike@n of@prep his@pron1%gen sorcerie@n
