FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/07/213-gow.cat,213-gow2765,And in ensample of this matiere,And in ensample of this matiere,0,     ,and@conj in@prep ensaumple@n of@prep this@gram_adj matere@n
gow/07/213-gow.cat,213-gow2766,"Of Maximin a man mai hiere,",Of Maximin a man mai hiere,0,     ,of@prep maximin@n#propn a@indef_art man@n mouen@v3%pr_3 heren@v%inf
gow/07/213-gow.cat,213-gow2767,"Of Rome which was Emperour,",Of Rome which was Emperour,8,u Su S u SuS,of@prep rome@n#propn which@pron ben@v%pt_3 emperour@n
gow/07/213-gow.cat,213-gow2768,That whanne he made a governour,That whanne he made a governour,8,u Sx u Sx u SuS,that@conj whan@adv&conj he@pron1%nom maken@v1%pt_3 a@indef_art governour@n
gow/07/213-gow.cat,213-gow2769,Be weie of substitucion,Be weie of substitucion,8,u S u SuSuS,bi@prep wei@n of@prep substitucion@n
gow/07/213-gow.cat,213-gow2770,"Of Province or of region,",Of Province or of region,8,u Sux S u SuS,of@prep province@n or@conj of@prep regioune@n
gow/07/213-gow.cat,213-gow2771,"He wolde ferst enquere his name,",He wolde ferst enquere his name,8,u Su S uSx u Sx,he@pron1%nom willen@v%pt_3 first@adv enqueren@v%inf his@pron1%gen name@n
gow/07/213-gow.cat,213-gow2772,And let it openly proclame,And let it openly proclame,8,u S u SuS uSx,and@conj leten@v%pt_3 hit@pron openli@adv proclamen@v%inf
gow/07/213-gow.cat,213-gow2773,"What man he were, or evel or good.",What man he were or evel or good,8,u S u xx S uS u S,what@gram_adj man@n he@pron1%nom ben@v%pt_3 or@conj ivel@adj or@conj god@adj
gow/07/213-gow.cat,213-gow2774,And upon that his name stod,And upon that his name stod,8,u Su S u Su S,and@conj upon@prep that@pron his@pron1%gen name@n stonden@v1%pt_3
gow/07/213-gow.cat,213-gow2775,"Enclin to vertu or to vice,",Enclin to vertu or to vice,8,uS u Su S u Sx,enclinen@v%ppl_abs to@prep vertu@n or@conj to@prep vice@n
gow/07/213-gow.cat,213-gow2776,"So wolde he sette him in office,",So wolde he sette him in office,8,u Sx u Sx u S uSx,so@adv willen@v%pt_3 he@pron1%nom setten@v%inf him@pron%obj in@prep office@n
gow/07/213-gow.cat,213-gow2777,Or elles putte him al aweie.,Or elles putte him al aweie,8,u Su Sx u S uS,or@conj elles@adv putten@v%inf him@pron%obj al@adv awei@adv
gow/07/213-gow.cat,213-gow2778,"Thus hield the lawe his rihte weie,",Thus hield the lawe his rihte weie,8,u S u Sx u Su S,thus@adv holden@v1%pt_3 the@def_art laue@n his@pron1%gen right@adj wei@n
gow/07/213-gow.cat,213-gow2779,Which fond no let of covoitise:,Which fond no let of covoitise,8,u S u S u SuSx,which@pron finden@v%pt_3 no@gram_adj lette@n of@prep coveitise@n
gow/07/213-gow.cat,213-gow2780,"The world stod than upon the wise,",The world stod than upon the wise,8,u S u S uS u Sx,the@def_art world@n stonden@v1%pt_3 thanne@adv upon@prep the@def_art wise@adj#n
gow/07/213-gow.cat,213-gow2781,As be ensample thou myht rede;,As be ensample thou myht rede,8,u S uSu S u Sx,as@conj bi@prep ensaumple@n thou@pron%nom mouen@v3%pt_2 reden@v1%inf
gow/07/213-gow.cat,213-gow2782,"And hold it in thi mynde, I rede.",And hold it in thi mynde I rede,8,u S u S u Sx u Sx,and@conj holden@v1%imp hit@pron in@prep thin@pron%gen minde@n1 ich@pron%nom reden@v1%pr_1
