FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/04/95-gow.cat,95-gow1505,"Among the Jewes, as men tolde,",Among the Jewes as men tolde,8,uS u Su S u Sx,amonges@prep the@def_art jeu@n%pl as@conj man@n%pl tellen@v%pt_pl
gow/04/95-gow.cat,95-gow1506,Ther was whilom be daies olde,Ther was whilom be daies olde,8,u S uS u Su Sx,ther@adv ben@v%pt_3 whilom@adv bi@prep dai@n%pl olde@adj
gow/04/95-gow.cat,95-gow1507,"A noble Duck, which Jepte hihte.",A noble Duck which Jepte hihte,8,u Su S u Su Sx,a@indef_art noble@adj duk@n which@pron jepte@n#propn hoten@v1%pt_3
gow/04/95-gow.cat,95-gow1508,"And fell, he scholde go to fyhte",And fell he scholde go to fyhte,8,u S u Su S u Sx,and@conj fallen@v%pt_3 he@pron1%nom shulen@v1%pt_3 gon@v%inf to@part fighten@v%inf
gow/04/95-gow.cat,95-gow1509,Ayein Amon the cruel king:,Ayein Amon the cruel king,8,uS uS u Su S,ayen@prep amon@n#propn the@def_art cruel@adj king@n
gow/04/95-gow.cat,95-gow1510,"And forto speke upon this thing,",And forto speke upon this thing,8,u Su Sx uS u S,and@conj forto@part speken@v%inf upon@prep this@gram_adj thing@n
gow/04/95-gow.cat,95-gow1511,Withinne his herte he made avou,Withinne his herte he made avou,8,uSx u Sx u Sx uS,with-inne@prep his@pron1%gen herte@n he@pron1%nom maken@v1%pt_3 avoue@n
gow/04/95-gow.cat,95-gow1512,"To god and seide, ""Ha lord, if thou",To god and seide Ha lord if thou,8,u S u Sx u S u S,to@prep god@n1 and@conj seien@v1%pt_3 ha@interj lord@n if@conj thou@pron%nom
gow/04/95-gow.cat,95-gow1513,"Wolt grante unto thi man victoire,",Wolt grante unto thi man victoire,8,u Sx uS u S uSx,willen@v%pr_2 graunten@v%inf unto@prep thin@pron%gen man@n victorie@n
gow/04/95-gow.cat,95-gow1514,I schal in tokne of thi memoire,I schal in tokne of thi memoire,8,u S u Sx u S uSx,ich@pron%nom shulen@v1%pr_1 in@prep tokene@n of@prep thin@pron%gen memorie@n
gow/04/95-gow.cat,95-gow1515,"The ferste lif that I mai se,",The ferste lif that I mai se,8,u Su S u S u S,the@def_art first@num_adj lif@n that@pron ich@pron%nom mouen@v3%pr_1 sen@v1%inf
gow/04/95-gow.cat,95-gow1516,"Of man or womman wher it be,",Of man or womman wher it be,8,u S u Su S u S,of@prep man@n or@conj womman@n wher@adv&conj hit@pron ben@v%pr_3
gow/04/95-gow.cat,95-gow1517,"Anon as I come hom ayein,",Anon as I come hom ayein,8,uS u S ux S uS,an-on@conj as@conj ich@pron%nom comen@v%pr_1 hom@adv ayen@adv
gow/04/95-gow.cat,95-gow1518,"To thee, which art god sovereign,",To thee which art god sovereign,8,u S u S u SuS,to@prep the@pron2%obj which@pron ben@v%pr_2 god@n1 soverain@adj
gow/04/95-gow.cat,95-gow1519,"Slen in thi name and sacrifie.""",Slen in thi name and sacrifie,8,u S u Sx u SuS,slen@v%inf in@prep thin@pron%gen name@n and@conj sacrifien@v%inf
