FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/01/08-gow.cat,08-gow93,Upon the point that is befalle,Upon the point that is befalle,8,uS u S u S uSx,upon@prep the@def_art pointe@n1 that@conj ben@v%pr_3 bifallen@v%ppl
gow/01/08-gow.cat,08-gow94,"Of love, in which that I am falle,",Of love in which that I am falle,8,u Sx u S u S u Sx,of@prep love@n1 in@prep which@pron that@conj ich@pron%nom ben@v%pr_1 fallen@v%ppl
gow/01/08-gow.cat,08-gow95,I thenke telle my matiere:,I thenke telle my matiere,8,u Su Sx u SuSx,ich@pron%nom thinken@v2%pr_1 tellen@v%inf min@pron matere@n
gow/01/08-gow.cat,08-gow96,"Now herkne, who that wol it hiere,",Now herkne who that wol it hiere,8,u Sx u S u S uSx,nou@adv herkenen@v%imp who@pron%nom that@conj willen@v%pr_3 hit@pron heren@v%inf
gow/01/08-gow.cat,08-gow97,Of my fortune how that it ferde.,Of my fortune how that it ferde,8,u S uSx u S u Sx,of@prep min@pron fortune@n hou@adv&conj that@conj hit@pron faren@v%pt_3
gow/01/08-gow.cat,08-gow98,"This enderday, as I forthferde",This enderday as I forthferde,8,u SuS u S uSx,this@gram_adj ender-dai@n as@conj ich@pron%nom forth-faren@v%pt_1
gow/01/08-gow.cat,08-gow99,"To walke, as I yow telle may, --",To walke as I yow telle may ,8,u Sx u S u Su S,to@part walken@v1%inf as@conj ich@pron%nom you@pron%pl_obj tellen@v%inf mouen@v3%pr_1 --@dash
gow/01/08-gow.cat,08-gow100,"And that was in the Monthe of Maii,",And that was in the Monthe of Maii,8,u S u S u Sx u S,and@conj that@pron ben@v%pt_3 in@prep the@def_art month@n of@prep mai@n2
gow/01/08-gow.cat,08-gow101,Whan every brid hath chose his make,Whan every brid hath chose his make,8,u Sxu S u Sx u Sx,whan@adv&conj everi@pron_gram_adj brid@n haven@v%pr_3 chesen@v%ppl his@pron1%gen make@n1
gow/01/08-gow.cat,08-gow102,And thenkth his merthes forto make,And thenkth his merthes forto make,8,u S u Su Su Sx,and@conj thinken@v2%pr_3 his@pron1%gen mirthe@n%pl forto@part maken@v1%inf
gow/01/08-gow.cat,08-gow103,Of love that he hath achieved;,Of love that he hath achieved,8,u Sx u S u SuS,of@prep love@n1 that@conj he@pron1%nom haven@v%pr_3 acheven@v%ppl
gow/01/08-gow.cat,08-gow104,"Bot so was I nothing relieved,",Bot so was I nothing relieved,8,u S u S uS uSx,but@conj so@adv ben@v%pt_1 ich@pron%nom no-thing@adv releven@v%ppl
gow/01/08-gow.cat,08-gow105,For I was further fro my love,For I was further fro my love,8,u S u Su S u Sx,for@conj ich@pron%nom ben@v%pt_1 further@adv from@prep min@pron love@n1
gow/01/08-gow.cat,08-gow106,"Than Erthe is fro the hevene above,",Than Erthe is fro the hevene above,8,u Sx u S u Sxx uSx,than@conj erthe@n1 ben@v%pr_3 from@prep the@def_art heven@n aboven@advas_adj
gow/01/08-gow.cat,08-gow107,As forto speke of eny sped:,As forto speke of eny sped,8,u Su Sx u Su S,as@conj forto@part speken@v%inf of@prep ani@gram_adj spede@n
gow/01/08-gow.cat,08-gow108,"So wiste I me non other red,",So wiste I me non other red,8,u Sx u S u Su S,so@adv witen@v1%pt_1 ich@pron%nom me@pron2%obj non@gram_adj other@gram_adj red@n1
gow/01/08-gow.cat,08-gow109,Bot as it were a man forfare,Bot as it were a man forfare,8,u S u Sx u S uSx,but@conj as@conj hit@pron ben@v%pt_3 a@indef_art man@n forfaren@v1%ppl_abs
gow/01/08-gow.cat,08-gow110,"Unto the wode I gan to fare,",Unto the wode I gan to fare,8,uS u Sx u S u Sx,unto@prep the@def_art wode@n ich@pron%nom ginnen@v%pt_1 to@part faren@v%inf
gow/01/08-gow.cat,08-gow111,"Noght forto singe with the briddes,",Noght forto singe with the briddes,8,u Su Sx u S uS,nought@adv forto@part singen@v%inf with@prep the@def_art brid@n%pl
gow/01/08-gow.cat,08-gow112,"For whanne I was the wode amiddes,",For whanne I was the wode amiddes,8,u Sx u S u Sx uSx,for@conj whan@adv&conj ich@pron%nom ben@v%pt_1 the@def_art wode@n amidde@prep
gow/01/08-gow.cat,08-gow113,"I fond a swote grene pleine,",I fond a swote grene pleine,8,u S u Su Su Sx,ich@pron%nom finden@v%pt_1 a@indef_art sote@adj grene@adj plaine@n
gow/01/08-gow.cat,08-gow114,And ther I gan my wo compleigne,And ther I gan my wo compleigne,8,u S u S u S uSx,and@conj ther@adv ich@pron%nom ginnen@v%pt_1 min@pron wo@n compleinen@v%inf
gow/01/08-gow.cat,08-gow115,"Wisshinge and wepinge al myn one,",Wisshinge and wepinge al myn one,8,uSx u Sux S u Sx,wishen@v%prp and@conj wepen@v%prp al@adv min@pron on@num_adj
gow/01/08-gow.cat,08-gow116,For other merthes made I none.,For other merthes made I none,8,u Su Su Sx u Sx,for@conj other@gram_adj mirthe@n%pl maken@v1%pt_1 ich@pron%nom non@gram_adj
