FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/03/52-gow.cat,52-gow143,Ther was a king which Eolus,Ther was a king which Eolus,7,S u S u S uS,ther@adv ben@v%pt_3 a@indef_art king@n which@pron eolus@n#propn
gow/03/52-gow.cat,52-gow144,"Was hote, and it befell him thus,",Was hote and it befell him thus,8,u Sx u S uS u S,ben@v%pt_3 hoten@v1%ppl and@conj hit@pron bifallen@v%pt_3 him@pron%obj thus@adv
gow/03/52-gow.cat,52-gow145,"That he tuo children hadde faire,",That he tuo children hadde faire,8,u S u Su Su Sx,that@conj he@pron1%nom two@num_adj child@n%pl haven@v%pt_3 fair@adj
gow/03/52-gow.cat,52-gow146,"The Sone cleped was Machaire,",The Sone cleped was Machaire,8,u Su Su S uSx,the@def_art sone@n clepen@v%ppl ben@v%pt_3 machaire@n#propn
gow/03/52-gow.cat,52-gow147,The dowhter ek Canace hihte.,The dowhter ek Canace hihte,8,u Su S uSu Sx,the@def_art doughter@n ek@adv canace@n#propn hoten@v1%pt_3
gow/03/52-gow.cat,52-gow148,"Be daie bothe and ek be nyhte,",Be daie bothe and ek be nyhte,7,S u Sx u S u Sx,bi@prep dai@n bothe@num_conj and@conj ek@adv bi@prep night@n
gow/03/52-gow.cat,52-gow149,"Whil thei be yonge, of comun wone",Whil thei be yonge of comun wone,8,u S u Sx u Su Sx,whil@conj thei@pron%pl_nom ben@v%pr_pl yong@adj of@prep commune@adj wone@n
gow/03/52-gow.cat,52-gow150,"In chambre thei togedre wone,",In chambre thei togedre wone,8,u Su S uSu Sx,in@prep chaumbre@n thei@pron%pl_nom togeder@adv wonen@v1%pr_pl
gow/03/52-gow.cat,52-gow151,"And as thei scholden pleide hem ofte,",And as thei scholden pleide hem ofte,8,u S u Su Sx u Sx,and@conj as@conj thei@pron%pl_nom shulen@v1%pt_pl pleien@v1%pt_pl hem@pron%pl_obj ofte@adv
gow/03/52-gow.cat,52-gow152,Til thei be growen up alofte,Til thei be growen up alofte,8,u S u Su S uSx,til@conj thei@pron%pl_nom ben@v%pr_pl grouen@v%ppl up@adv alofte@adv
gow/03/52-gow.cat,52-gow153,"Into the youthe of lusti age,",Into the youthe of lusti age,8,uS u Sx u Su Sx,in-to@prep the@def_art youth@n of@prep lusti@adj age@n
gow/03/52-gow.cat,52-gow154,Whan kinde assaileth the corage,Whan kinde assaileth the corage,8,u Sx uSu S uSx,whan@adv&conj kinde@n assaillen@v%pr_3 the@def_art corage@n
gow/03/52-gow.cat,52-gow155,"With love and doth him forto bowe,",With love and doth him forto bowe,8,u Sx u S u Su Sx,with@prep love@n1 and@conj don@v1%pr_3 him@pron%obj forto@part bouen@v1%inf
