FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/07/243-gow.cat,243-gow4361,"To mochel ese is nothing worth,",To mochel ese is nothing worth,8,u Su Sx u Su S,to@adv2 muchel@adj ese@n ben@v%pr_3 no-thing@adv worth@adj
gow/07/243-gow.cat,243-gow4362,For that set every vice forth,For that set every vice forth,8,u S u SuS ux S,for@conj that@pron setten@v%pr_3 everi@pron_gram_adj vice@n forth@adv
gow/07/243-gow.cat,243-gow4363,"And every vertu put abak,",And every vertu put abak,8,u Sxu Su S uS,and@conj everi@pron_gram_adj vertu@n putten@v%pr_3 abak@adv
gow/07/243-gow.cat,243-gow4364,"Wherof priss torneth into lak,",Wherof priss torneth into lak,8,uS u Su Su S,wher-of@adv pris@n1 turnen@v%pr_3 in-to@prep lak@n
gow/07/243-gow.cat,243-gow4365,As in Cronique I mai reherse:,As in Cronique I mai reherse,0,     ,as@conj in@prep cronike@n ich@pron%nom mouen@v3%pr_1 rehersen@v%inf
gow/07/243-gow.cat,243-gow4366,"Which telleth hou the king of Perse,",Which telleth hou the king of Perse,8,u Su S u S u Sx,which@pron tellen@v%pr_3 hou@adv&conj the@def_art king@n of@prep perse@n2#propn
gow/07/243-gow.cat,243-gow4367,"That Cirus hihte, a werre hadde",That Cirus hihte a werre hadde,8,u Su Sx u Su Sx,that@pron cirus@n#propn hoten@v1%pt_3 a@indef_art werre@n1 haven@v%pt_3
gow/07/243-gow.cat,243-gow4368,"Ayein a poeple which he dradde,",Ayein a poeple which he dradde,8,uS u Sux S u Sx,ayen@prep a@indef_art peple@n which@pron he@pron1%nom dreden@v%pt_3
gow/07/243-gow.cat,243-gow4369,Of a contre which Liddos hihte;,Of a contre which Liddos hihte,7,S u Sx u Su Sx,of@prep a@indef_art contree@n which@pron liddos@n#propn hoten@v1%pt_3
gow/07/243-gow.cat,243-gow4370,Bot yit for oght that he do mihte,Bot yit for oght that he do mihte,8,u S u S u S u Sx,but@conj yet@adv for@prep ought@pron that@pron he@pron1%nom don@v1%inf mouen@v3%pt_3
gow/07/243-gow.cat,243-gow4371,"As in bataille upon the werre,",As in bataille upon the werre,8,u S uSx uS u Sx,as@conj in@prep bataille@n upon@prep the@def_art werre@n1
gow/07/243-gow.cat,243-gow4372,He hadde of hem alwey the werre.,He hadde of hem alwey the werre,8,u Sx u S uS u Sx,he@pron1%nom haven@v%pt_3 of@prep hem@pron%pl_obj al-wei@adv the@def_art wer@adj
gow/07/243-gow.cat,243-gow4373,"And whan he sih and wiste it wel,",And whan he sih and wiste it wel,8,u S u S u Sx u S,and@conj whan@adv&conj he@pron1%nom sen@v1%pt_3 and@conj witen@v1%pt_3 hit@pron wel@adv
gow/07/243-gow.cat,243-gow4374,"That he be strengthe wan no del,",That he be strengthe wan no del,8,u S u Su S u S,that@conj he@pron1%nom bi@prep strengthe@n winnen@v%pt_3 no@gram_adj del@n2
