FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/02/37-gow.cat,37-gow95,"Wherof I finde, as thou schalt wite,",Wherof I finde as thou schalt wite,8,uS u Sx u S u Sx,wher-of@adv ich@pron%nom finden@v%pr_1 as@conj thou@pron%nom shulen@v1%pr_2 witen@v1%inf
gow/02/37-gow.cat,37-gow96,To this pourpos a tale write.,To this pourpos a tale write,8,u S uS u Su Sx,to@prep this@gram_adj purpos@n a@indef_art tale@n writen@v%ppl_abs
gow/02/37-gow.cat,37-gow97,"Ther ben of suche mo than twelve,",Ther ben of suche mo than twelve,8,u S u Su S u Sx,ther@adv ben@v%pr_pl of@prep swich@gram_adj mo@adj than@conj twelve@num_n
gow/02/37-gow.cat,37-gow98,That ben noght able as of hemselve,That ben noght able as of hemselve,8,u S u Sx u S uSx,that@pron ben@v%pr_pl nought@adv able@adj as@conj of@prep hem-self@pron
gow/02/37-gow.cat,37-gow99,"To gete love, and for Envie",To gete love and for Envie,8,u Su Sx u S uS,to@part geten@v1%inf love@n1 and@conj for@prep envie@n
gow/02/37-gow.cat,37-gow100,Upon alle othre thei aspie;,Upon alle othre thei aspie,8,uS ux Su S uS,upon@prep al@gram_adj other@pron thei@pron%pl_nom aspien@v%pr_pl
gow/02/37-gow.cat,37-gow101,"And for hem lacketh that thei wolde,",And for hem lacketh that thei wolde,8,u S u Su S u Sx,and@conj for@prep hem@pron%pl_obj lakken@v%pr_3 that@pron thei@pron%pl_nom willen@v%pt_pl
gow/02/37-gow.cat,37-gow102,Thei kepte that non other scholde,Thei kepte that non other scholde,8,u Su S u Su Sx,thei@pron%pl_nom kepen@v%pt_pl that@pron non@gram_adj other@pron shulen@v1%pt_3
gow/02/37-gow.cat,37-gow103,Touchende of love his cause spede:,Touchende of love his cause spede,8,uSx u Sx u Su Sx,touchinge@prep of@prep love@n1 his@pron1%gen cause@n speden@v%inf
gow/02/37-gow.cat,37-gow104,"Wherof a gret ensample I rede,",Wherof a gret ensample I rede,8,uS u S uSx u Sx,wher-of@adv a@indef_art gret@adj ensaumple@n ich@pron%nom reden@v1%pr_1
gow/02/37-gow.cat,37-gow105,"Which unto this matiere acordeth,",Which unto this matiere acordeth,0,    ,which@pron unto@prep this@gram_adj matere@n accorden@v%pr_3
gow/02/37-gow.cat,37-gow106,"As Ovide in his bok recordeth,",As Ovide in his bok recordeth,8,u Sux S u S uSx,as@conj ovide@n#propn in@prep his@pron1%gen bok@n1 recorden@v%pr_3
gow/02/37-gow.cat,37-gow107,"How Poliphemus whilom wroghte,",How Poliphemus whilom wroghte,8,u SuSu Su Sx,hou@adv&conj poliphemus@n#propn whilom@adv werken@v%pt_3
gow/02/37-gow.cat,37-gow108,Whan that he Galathee besoghte,Whan that he Galathee besoghte,8,u S u SuS uSx,whan@adv&conj that@part he@pron1%nom galathee@n#propn bisechen@v%pt_3
gow/02/37-gow.cat,37-gow109,"Of love, which he mai noght lacche.",Of love which he mai noght lacche,8,u Su S u S u Sx,of@prep love@n1 which@pron he@pron1%nom mouen@v3%pr_3 nought@adv lacchen@v1%inf
gow/02/37-gow.cat,37-gow110,That made him forto waite and wacche,That made him forto waite and wacche,8,u Sx u Su Sx u Sx,that@pron maken@v1%pt_3 him@pron%obj forto@part waiten@v%inf and@conj wacchen@v%inf
gow/02/37-gow.cat,37-gow111,"Be alle weies how it ferde,",Be alle weies how it ferde,8,u Su Su S u Sx,bi@prep al@gram_adj wei@n%pl hou@adv&conj hit@pron faren@v%pt_3
gow/02/37-gow.cat,37-gow112,Til ate laste he knew and herde,Til ate laste he knew and herde,8,u Su Sx u S u Sx,til@conj atte@prep laste@adj#n he@pron1%nom knouen@v%pt_3 and@conj heren@v%pt_3
gow/02/37-gow.cat,37-gow113,How that an other hadde leve,How that an other hadde leve,8,u S u Su Su Sx,hou@adv&conj that@part a@indef_art other@pron haven@v%pt_3 leve@n2
gow/02/37-gow.cat,37-gow114,"To love there as he mot leve,",To love there as he mot leve,8,u Su Sx u S u Sx,to@part loven@v1%inf ther@adv as@conj he@pron1%nom moten@v2%pr_3 leven@v1%inf
gow/02/37-gow.cat,37-gow115,As forto speke of eny sped:,As forto speke of eny sped,8,u Su Sx u Su S,as@conj forto@part speken@v%inf of@prep ani@gram_adj spede@n
gow/02/37-gow.cat,37-gow116,"So that he knew non other red,",So that he knew non other red,8,u S u S u Su S,so@adv that@conj he@pron1%nom knouen@v%pt_3 non@gram_adj other@gram_adj red@n1
gow/02/37-gow.cat,37-gow117,"Bot forto wayten upon alle,",Bot forto wayten upon alle,8,u Su Su Su Sx,but@conj forto@part waiten@v%inf upon@prep al@gram_adjas_n
gow/02/37-gow.cat,37-gow118,Til he may se the chance falle,Til he may se the chance falle,8,u S u S u Su Sx,til@conj he@pron1%nom mouen@v3%pr_3 sen@v1%inf the@def_art chaunce@n fallen@v%inf
