FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/03/59-gow.cat,59-gow783,"Phebus, which makth the daies lihte,",Phebus which makth the daies lihte,8,uS u S u Su Sx,phebus@n#propn which@pron maken@v1%pr_3 the@def_art dai@n%gen light@n
gow/03/59-gow.cat,59-gow784,"A love he hadde, which tho hihte",A love he hadde which tho hihte,8,u Sx u Su S u Sx,a@indef_art love@n1 he@pron1%nom haven@v%pt_3 which@pron tho@adv hoten@v1%pt_3
gow/03/59-gow.cat,59-gow785,"Cornide, whom aboven alle",Cornide whom aboven alle,8,uSu S uSu Sx,cornide@n#propn whom@pron%obj aboven@prep al@gram_adjas_n
gow/03/59-gow.cat,59-gow786,He pleseth: bot what schal befalle,He pleseth bot what schal befalle,8,u Su S u S uSx,he@pron1%nom plesen@v%pr_3 but@conj what@pron shulen@v1%pr_3 bifallen@v%inf
gow/03/59-gow.cat,59-gow787,"Of love ther is noman knoweth,",Of love ther is noman knoweth,8,u Sx u S uS uS,of@prep love@n1 ther@adv ben@v%pr_3 no-man@n knouen@v%pr_3
gow/03/59-gow.cat,59-gow788,Bot as fortune hire happes throweth.,Bot as fortune hire happes throweth,8,u S uSx ux Su Sx,but@conj as@conj fortune@n hire@pron1%fem_gen hap@n%pl throuen@v1%pr_3
gow/03/59-gow.cat,59-gow789,"So it befell upon a chaunce,",So it befell upon a chaunce,8,u S uS uS u Sx,so@adv hit@pron bifallen@v%pt_3 upon@prep a@indef_art chaunce@n
gow/03/59-gow.cat,59-gow790,A yong kniht tok hire aqueintance,A yong kniht tok hire aqueintance,8,u S u S ux SuSx,a@indef_art yong@adj knight@n taken@v%pt_3 hire@pron1%fem_gen aqueintaunce@n
gow/03/59-gow.cat,59-gow791,And hadde of hire al that he wolde:,And hadde of hire al that he wolde,8,u Sx u Sx u S u Sx,and@conj haven@v%pt_3 of@prep hire@pron2%fem_obj al@gram_adjas_n that@pron he@pron1%nom willen@v%pt_3
gow/03/59-gow.cat,59-gow792,"Bot a fals bridd, which sche hath holde",Bot a fals bridd which sche hath holde,8,u S u S u S u Sx,but@conj a@indef_art fals@adj brid@n which@pron she@pron%nom haven@v%pr_3 holden@v1%ppl
gow/03/59-gow.cat,59-gow793,"And kept in chambre of pure yowthe,",And kept in chambre of pure yowthe,8,u S u Sx u Su Sx,and@conj kepen@v%ppl in@prep chaumbre@n of@prep pure@adj youth@n
gow/03/59-gow.cat,59-gow794,Discoevereth all that evere he cowthe.,Discoevereth all that evere he cowthe,8,uSuxx S u Sxx u Sx,discoveren@v%pr_3 al@gram_adjas_n that@pron ever@adv he@pron1%nom connen@v%pt_3
gow/03/59-gow.cat,59-gow795,This briddes name was as tho,This briddes name was as tho,8,u Su Su S u S,this@gram_adj brid@n%gen name@n ben@v%pt_3 as@conj tho@adv
gow/03/59-gow.cat,59-gow796,"Corvus, the which was thanne also",Corvus the which was thanne also,8,uS u S u Sx uS,corvus@n#propn the@def_art which@pron ben@v%pt_3 thanne@adv also@adv
gow/03/59-gow.cat,59-gow797,"Welmore whyt than eny Swan,",Welmore whyt than eny Swan,8,uSu S u Su S,wel-more@adv whit@adj than@conj ani@gram_adj swan@n
gow/03/59-gow.cat,59-gow798,And he that schrewe al that he can,And he that schrewe al that he can,8,u S u Sx u S u S,and@conj he@pron1%nom that@art&gram_adj shreue@n al@gram_adjas_n that@pron he@pron1%nom connen@v%pr_3
gow/03/59-gow.cat,59-gow799,Of his ladi to Phebus seide;,Of his ladi to Phebus seide,8,u S uS u Su Sx,of@prep his@pron1%gen ladie@n to@prep phebus@n#propn seien@v1%pt_3
gow/03/59-gow.cat,59-gow800,"And he for wraththe his swerd outbreide,",And he for wraththe his swerd outbreide,8,u S u Sx u S uSx,and@conj he@pron1%nom for@prep wrath@n his@pron1%gen sword@n outbreiden@v%pt_3
gow/03/59-gow.cat,59-gow801,With which Cornide anon he slowh.,With which Cornide anon he slowh,8,u S uSx uS u S,with@prep which@pron cornide@n#propn an-on@adv he@pron1%nom slen@v%pt_3
gow/03/59-gow.cat,59-gow802,"Bot after him was wo ynowh,",Bot after him was wo ynowh,8,u Su S u S uS,but@conj after@prep him@pron%obj ben@v%pt_3 wo@n inough@adj
gow/03/59-gow.cat,59-gow803,"And tok a full gret repentance,",And tok a full gret repentance,8,u S u S u SuSx,and@conj taken@v%pt_3 a@indef_art ful@adv gret@adj repentaunce@n
gow/03/59-gow.cat,59-gow804,Wherof in tokne and remembrance,Wherof in tokne and remembrance,8,uS u Sx u SuSx,wher-of@adv in@prep tokene@n and@conj remembraunce@n
gow/03/59-gow.cat,59-gow805,"Of hem whiche usen wicke speche,",Of hem whiche usen wicke speche,8,u S ux Su Su Sx,of@prep hem@pron%pl_obj which@pron usen@v%pr_pl wikke@adj speche@n
gow/03/59-gow.cat,59-gow806,"Upon this bridd he tok this wreche,",Upon this bridd he tok this wreche,8,uS u S u S u Sx,upon@prep this@gram_adj brid@n he@pron1%nom taken@v%pt_3 this@gram_adj wrech@n
gow/03/59-gow.cat,59-gow807,"That ther he was snow whyt tofore,",That ther he was snow whyt tofore,8,u S u S u S uSx,that@conj ther@adv he@pron1%nom ben@v%pt_3 snou@n whit@adj toforen@adv
gow/03/59-gow.cat,59-gow808,Evere afterward colblak therfore,Evere afterward colblak therfore,8,uxx SuS uS uSx,ever@adv after-ward@adv col-blak@adj ther-fore@adv
gow/03/59-gow.cat,59-gow809,"He was transformed, as it scheweth,",He was transformed as it scheweth,8,u S uSu S u Sx,he@pron1%nom ben@v%pt_3 transformen@v%ppl as@conj hit@pron sheuen@v1%pr_3
gow/03/59-gow.cat,59-gow810,"And many a man yit him beschreweth,",And many a man yit him beschreweth,8,u Sx u S u S uSx,and@conj mani@gram_adj a@indef_art man@n yet@adv him@pron%obj bishreuen@v%pr_3
gow/03/59-gow.cat,59-gow811,And clepen him into this day,And clepen him into this day,8,u Su S uS u S,and@conj clepen@v%pr_pl him@pron%obj in-to@prep this@gram_adj dai@n
gow/03/59-gow.cat,59-gow812,"A Raven, be whom yit men mai",A Raven be whom yit men mai,8,u Su S u S u S,a@indef_art raven@n bi@prep whom@pron%obj yet@adv man@n%pl mouen@v3%pr_pl
gow/03/59-gow.cat,59-gow813,"Take evidence, whan he crieth,",Take evidence whan he crieth,8,ux SuSx u S uS,taken@v%inf evidence@n whan@adv&conj he@pron1%nom crien@v%pr_3
gow/03/59-gow.cat,59-gow814,That som mishapp it signefieth.,That som mishapp it signefieth,0,    ,that@conj som@gram_adj mishap@n hit@pron signifien@v%pr_3
gow/03/59-gow.cat,59-gow815,"Be war therfore and sei the beste,",Be war therfore and sei the beste,8,u S uSx u S u Sx,ben@v%imp ware@adj ther-fore@adv and@conj seien@v1%imp the@def_art best@adjas_n
gow/03/59-gow.cat,59-gow816,"If thou wolt be thiself in reste,",If thou wolt be thiself in reste,8,u S u S uS u Sx,if@conj thou@pron%nom willen@v%pr_2 ben@v%inf thi-self@pron in@prep reste@n1
gow/03/59-gow.cat,59-gow817,"Mi goode Sone, as I the rede.",Mi goode Sone as I the rede,8,u Su Sx u S u Sx,min@pron god@adj sone@n as@conj ich@pron%nom the@pron2%obj reden@v1%pr_1
