FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/04/100-gow.cat,100-gow1963,"And forto loken overmore,",And forto loken overmore,8,u Su Su SuSx,and@conj forto@part loken@v2%inf overmore@adv
gow/04/100-gow.cat,100-gow1964,It hath and schal ben evermore,It hath and schal ben evermore,8,u S u S u SuSx,hit@pron haven@v%pr_3 and@conj shulen@v1%pr_3 ben@v%inf ever-mor@adv
gow/04/100-gow.cat,100-gow1965,That of knihthode the prouesse,That of knihthode the prouesse,8,u S uSu S uSx,that@conj of@prep knighthode@n the@def_art prouesse@n
gow/04/100-gow.cat,100-gow1966,Is grounded upon hardinesse,Is grounded upon hardinesse,8,u Su Su SuSx,ben@v%pr_3 grounden@v%ppl upon@prep hardinesse@n
gow/04/100-gow.cat,100-gow1967,Of him that dar wel undertake.,Of him that dar wel undertake,8,u S u S u SuSx,of@prep him@pron%obj that@pron durren@v%pr_3 wel@adv undertaken@v%inf
gow/04/100-gow.cat,100-gow1968,And who that wolde ensample take,And who that wolde ensample take,8,u S u Sx uSu Sx,and@conj who@pron%nom that@pron willen@v%pt_3 ensaumple@n taken@v%inf
gow/04/100-gow.cat,100-gow1969,"Upon the forme of knyhtes lawe,",Upon the forme of knyhtes lawe,8,uS u Sx u Su Sx,upon@prep the@def_art forme@n of@prep knight@n%pl_gen laue@n
gow/04/100-gow.cat,100-gow1970,How that Achilles was forthdrawe,How that Achilles was forthdrawe,8,u S uSu S uSx,hou@adv&conj that@part achilles@n#propn ben@v%pt_3 forth-drauen@v%ppl
gow/04/100-gow.cat,100-gow1971,"With Chiro, which Centaurus hihte,",With Chiro which Centaurus hihte,8,u Su S uSu Sx,with@prep chiron@n#propn which@pron centaurus@n#propn hoten@v1%pt_3
gow/04/100-gow.cat,100-gow1972,Of many a wondre hiere he mihte.,Of many a wondre hiere he mihte,8,u Sx u Sx uSx u Sx,of@prep mani@gram_adj a@indef_art wonder@n heren@v%inf he@pron1%nom mouen@v3%pt_3
