FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/07/185-gow.cat,185-gow203,Tofore the creacion,Tofore the creacion,8,uSu S uSuS,toforen@prep the@def_art creacioun@n
gow/07/185-gow.cat,185-gow204,"Of eny worldes stacion,",Of eny worldes stacion,8,u Su Su SuS,of@prep ani@gram_adj world@n%gen stacioun@n
gow/07/185-gow.cat,185-gow205,"Of hevene, of erthe, or eke of helle,",Of hevene of erthe or eke of helle,8,u Sxx u Sx u Sx u Sx,of@prep heven@n of@prep erthe@n1 or@conj ek@adv of@prep helle@n
gow/07/185-gow.cat,185-gow206,"So as these olde bokes telle,",So as these olde bokes telle,8,u S ux Su Su Sx,so@adv as@conj these@gram_adj%pl olde@adj bok@n1%pl tellen@v%pr_pl
gow/07/185-gow.cat,185-gow207,As soun tofore the song is set,As soun tofore the song is set,8,u S uSx u S u S,as@conj soun@n toforen@prep the@def_art song@n ben@v%pr_3 setten@v%ppl
gow/07/185-gow.cat,185-gow208,"And yit thei ben togedre knet,",And yit thei ben togedre knet,8,u S u S uSu S,and@conj yet@adv thei@pron%pl_nom ben@v%pr_pl togeder@adv knitten@v%ppl
gow/07/185-gow.cat,185-gow209,Riht so the hihe pourveance,Riht so the hihe pourveance,8,u S u Su SuSx,righte@adv so@adv the@def_art heigh@adj purveiaunce@n
gow/07/185-gow.cat,185-gow210,Tho hadde under his ordinance,Tho hadde under his ordinance,8,u Sx uS u SuSx,tho@adv haven@v%pt_3 under@prep his@pron1%gen ordinaunce@n
gow/07/185-gow.cat,185-gow211,"A gret substance, a gret matiere,",A gret substance a gret matiere,0,     ,a@indef_art gret@adj substaunce@n a@indef_art gret@adj matere@n
gow/07/185-gow.cat,185-gow212,Of which he wolde in his manere,Of which he wolde in his manere,8,u S u Sx u S uSx,of@prep which@pron he@pron1%nom willen@v%pt_3 in@prep his@pron1%gen manere@n
gow/07/185-gow.cat,185-gow213,These othre thinges make and forme.,These othre thinges make and forme,8,ux Su Su Sx u Sx,these@gram_adj%pl other@gram_adj thing@n%pl maken@v1%inf and@conj forme@n
gow/07/185-gow.cat,185-gow214,For yit withouten eny forme,For yit withouten eny forme,8,u S uSu Su Sx,for@conj yet@adv withouten@prep ani@gram_adj forme@n
gow/07/185-gow.cat,185-gow215,"Was that matiere universal,",Was that matiere universal,0,   ,ben@v%pt_3 that@art&gram_adj matere@n universel@adj
gow/07/185-gow.cat,185-gow216,Which hihte Ylem in special.,Which hihte Ylem in special,8,u Sx uS u SuS,which@pron hoten@v1%pt_3 ilem@n2 in@prep speciale@n
gow/07/185-gow.cat,185-gow217,"Of Ylem, as I am enformed,",Of Ylem as I am enformed,8,u Su S u S uSx,of@prep ilem@n2 as@conj ich@pron%nom ben@v%pr_1 enfourmen@v%ppl
gow/07/185-gow.cat,185-gow218,"These elementz ben mad and formed,",These elementz ben mad and formed,8,ux SuS u S u Sx,these@gram_adj%pl element@n%pl ben@v%pr_pl maken@v1%ppl and@conj formen@v%ppl
gow/07/185-gow.cat,185-gow219,Of Ylem elementz they hote,Of Ylem elementz they hote,8,u Su SuS u Sx,of@prep ilem@n2 element@n%pl thei@pron%pl_nom hoten@v1%pr_pl
gow/07/185-gow.cat,185-gow220,"After the Scole of Aristote,",After the Scole of Aristote,8,uS u Sx u SuSx,after@prep the@def_art scole@n2 of@prep aristotle@n#propn
gow/07/185-gow.cat,185-gow221,"Of whiche if more I schal reherce,",Of whiche if more I schal reherce,8,u Sx u Sx u S uSx,of@prep which@pron if@conj more@n3 ich@pron%nom shulen@v1%pr_3 rehersen@v%inf
