Headword,Tag,Ending,Count,Percent
reden,v%pr_pl,reden,1,11.11%
reden,v%pr_3,ret,1,20.00%
reden,v%pr_3,rede,3,60.00%
reden,v%pr_3,redeth,1,20.00%
reden,v%pt_pl,redden,1,100.00%
reden,v%pr_1,rede,16,100.00%
reden,v%imp,reed,4,66.67%
reden,v%imp,redeth,2,33.33%
reden,v%pr_2,redest,1,100.00%
reden,v%ppl,red,4,50.00%
reden,v%ppl,rad,3,37.50%
reden,v%ppl,redde,1,12.50%
reden,v%pt_3,redde,3,100.00%
smal,adj,smale,31,67.39%
smal,adj,smal,13,28.26%
smal,adj,smalle,1,2.17%
smal,adj,small,1,2.17%
child,n%pl,children,25,100.00%
child,n,child,33,89.19%
child,n,childe,4,10.81%
child,n%gen,childes,1,100.00%
here,pron%pl_gen,hir,339,92.88%
here,pron%pl_gen,hire,2,0.55%
here,pron%pl_gen,her,22,6.03%
here,pron%pl_gen,moste,1,0.27%
here,pron%pl_gen,thair,1,0.27%
here,n2,heire,1,100.00%
here,n2#adj,heire,1,100.00%
childhod,n,childhede,1,100.00%
these,gram_adj%pl,thes,12,7.27%
these,gram_adj%pl,these,39,23.64%
these,gram_adj%pl,thise,108,65.45%
these,gram_adj%pl,this,6,3.64%
these,pron%pl,these,3,60.00%
these,pron%pl,thes,1,20.00%
these,pron%pl,thise,1,20.00%
widwe,n%gen,widwes,3,50.00%
widwe,n%gen,widewes,3,50.00%
widwe,n,widwe,6,100.00%
widwe,n%pl,widwes,1,100.00%
sone,n,sone,17,51.52%
sone,n,son,16,48.48%
sone,adv,sone,50,76.92%
sone,adv,soon,2,3.08%
sone,adv,soone,13,20.00%
sone,n%pl,sones,4,100.00%
sone,adv%comp,soner,1,100.00%
clergeoun,n,clergeon,1,100.00%
seven,num_adj,seven,8,61.54%
seven,num_adj,sevene,5,38.46%
seven,num_n,sevene,3,75.00%
seven,num_n,seven,1,25.00%
age,n,age,33,100.00%
dai,n,day,294,100.00%
dai,n%gen,dayes,7,100.00%
dai,n%pl,dayes,18,94.74%
dai,n%pl,dawes,1,5.26%
wone,n,wone,5,100.00%
crist,n#propn%gen,cristes,27,100.00%
crist,n#propn,crist,19,95.00%
crist,n#propn,whan,1,5.00%
haven,v%pt_3,hadde,122,38.73%
haven,v%pt_3,had,191,60.63%
haven,v%pt_3,hade,2,0.63%
haven,v%pr_3,hath,313,93.15%
haven,v%pr_3,have,18,5.36%
haven,v%pr_3,hast,1,0.30%
haven,v%pr_3,has,4,1.19%
haven,v%pr_pl,han,168,80.00%
haven,v%pr_pl,have,40,19.05%
haven,v%pr_pl,herd,1,0.48%
haven,v%pr_pl,hath,1,0.48%
haven,v%inf,have,113,49.13%
haven,v%inf,han,116,50.43%
haven,v%inf,swore,1,0.43%
haven,v%pt_1,had,34,72.34%
haven,v%pt_1,hadde,13,27.66%
haven,v%pr_1,have,179,100.00%
haven,v%imp,have,39,100.00%
haven,v%ppl,had,13,100.00%
haven,v%pr_3_neg,nath,2,100.00%
haven,v%pr_2,hast,52,92.86%
haven,v%pr_2,have,4,7.14%
haven,v%pt_pl,hadden,7,15.91%
haven,v%pt_pl,had,20,45.45%
haven,v%pt_pl,hadde,17,38.64%
haven,v%pr_2_pron,hastow,25,100.00%
haven,v%pt_2,haddest,4,100.00%
haven,v%pt_3_neg,they,1,100.00%
haven,v%pt_2_pron,haddestow,1,100.00%
usage,n,usage,8,100.00%
usage,n%pl,usages,1,100.00%
him,pron%obj,him,990,99.30%
him,pron%obj,save,1,0.10%
him,pron%obj,that,1,0.10%
him,pron%obj,fecche,1,0.10%
him,pron%obj,gained,1,0.10%
him,pron%obj,hem,1,0.10%
him,pron%obj,herte,1,0.10%
him,pron%obj,leste,1,0.10%
him,pron_adj,him,3,100.00%
techen,v%ppl,taught,7,100.00%
techen,v%inf,teche,16,88.89%
techen,v%inf,techen,2,11.11%
techen,v%imp,techeth,2,66.67%
techen,v%imp,teche,1,33.33%
techen,v%pr_pl,techen,1,33.33%
techen,v%pr_pl,us,1,33.33%
techen,v%pr_pl,teche,1,33.33%
techen,v%pt_3,taughte,6,85.71%
techen,v%pt_3,taught,1,14.29%
techen,v%pt_1,taughte,1,100.00%
ave,interj,ave,1,100.00%
he,pron%nom,he,2838,99.75%
he,pron%nom,be,1,0.04%
he,pron%nom,lough,1,0.04%
he,pron%nom,nay,1,0.04%
he,pron%nom,cheve,1,0.04%
he,pron%nom,nolde,1,0.04%
he,pron%nom,lette,1,0.04%
he,pron%nom,wente,1,0.04%
he,pron%indef,he,9,100.00%
he,pron1_adj,he,10,100.00%
gon,v%pr_3,goth,26,40.00%
gon,v%pr_3,go,9,13.85%
gon,v%pr_3,gooth,30,46.15%
gon,v%pr_pl,goon,20,43.48%
gon,v%pr_pl,go,18,39.13%
gon,v%pr_pl,gon,8,17.39%
gon,v%inf,gon,25,14.88%
gon,v%inf,goon,45,26.79%
gon,v%inf,go,98,58.33%
gon,v%pr_1,go,18,100.00%
