FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/08/259-gow.cat,259-gow2210,And I sat doun upon the grene,And I sat doun upon the grene,8,u S u S uS u Sx,and@conj ich@pron%nom sitten@v%pt_3 doun@adv upon@prep the@def_art grene@n1
gow/08/259-gow.cat,259-gow2211,"Fulfilt of loves fantasie,",Fulfilt of loves fantasie,8,uS u Su SuS,ful-fillen@v%ppl_abs of@prep love@n1%gen fantasie@n
gow/08/259-gow.cat,259-gow2212,And with the teres of myn ye,And with the teres of myn ye,8,u S u Su S u S,and@conj with@prep the@def_art tere@n%pl of@prep min@pron eie@n1
gow/08/259-gow.cat,259-gow2213,In stede of enke I gan to wryte,In stede of enke I gan to wryte,8,u Sx u Sx u S u Sx,in@prep stede@n1 of@prep inke@n ich@pron%nom ginnen@v%pt_1 to@part writen@v%inf
gow/08/259-gow.cat,259-gow2214,The wordes whiche I wolde endite,The wordes whiche I wolde endite,8,u Su Sx u Sx uSx,the@def_art word@n%pl which@pron ich@pron%nom willen@v%pt_1 enditen@v%inf
gow/08/259-gow.cat,259-gow2215,"Unto Cupide and to Venus,",Unto Cupide and to Venus,8,uS uSx u S uS,unto@prep cupide@n#propn and@conj to@prep venus@n#propn
gow/08/259-gow.cat,259-gow2216,And in mi lettre I seide thus.,And in mi lettre I seide thus,8,u S u Sx u Su S,and@conj in@prep min@pron lettre@n ich@pron%nom seien@v1%pt_1 thus@adv
gow/08/259-gow.cat,259-gow2217,"The wofull peine of loves maladie,",The wofull peine of loves maladie,0,     ,the@def_art woful@adj peine@n of@prep love@n1%gen maladie@n
gow/08/259-gow.cat,259-gow2218,"Ayein the which mai no phisique availe,",Ayein the which mai no phisique availe,0,      ,ayen@prep the@def_art which@pron mouen@v3%pr_3 no@gram_adj phisike@n availen@v%inf
gow/08/259-gow.cat,259-gow2219,"Min herte hath so bewhaped with sotie,",Min herte hath so bewhaped with sotie,0,      ,min@pron herte@n haven@v%pr_3 so@adv bewhapen@v%ppl with@prep sotie@n
gow/08/259-gow.cat,259-gow2220,"That wher so that I reste or I travaile,",That wher so that I reste or I travaile,0,        ,that@conj whether@conj so@adv that@part ich@pron%nom resten@v1%pr_1 or@conj ich@pron%nom travailen@v%pr_1
gow/08/259-gow.cat,259-gow2221,I finde it evere redy to assaile,I finde it evere redy to assaile,8,u Sx u Sux xS x uSx,ich@pron%nom finden@v%pr_1 hit@pron ever@adv redi@adj3 to@part assaillen@v%inf
gow/08/259-gow.cat,259-gow2222,"Mi resoun, which that can him noght defende:",Mi resoun which that can him noght defende,0,       ,min@pron resoun@n2 which@pron that@pron connen@v%pr_3 him@pron%obj nought@adv defenden@v%inf
gow/08/259-gow.cat,259-gow2223,"Thus seche I help, wherof I mihte amende.",Thus seche I help wherof I mihte amende,0,       ,thus@adv sechen@v%pr_1 ich@pron%nom help@n wher-of@adv ich@pron%nom mouen@v3%pt_1 amenden@v%inf
gow/08/259-gow.cat,259-gow2224,"Ferst to Nature if that I me compleigne,",Ferst to Nature if that I me compleigne,0,       ,first@adv to@prep nature@n if@conj that@part ich@pron%nom me@pron2%obj compleinen@v%pr_1
gow/08/259-gow.cat,259-gow2225,Ther finde I hou that every creature,Ther finde I hou that every creature,0,      ,ther@adv finden@v%pr_1 ich@pron%nom hou@adv&conj that@part everi@pron_gram_adj creature@n
gow/08/259-gow.cat,259-gow2226,"Som time ayer hath love in his demeine,",Som time ayer hath love in his demeine,0,       ,som@gram_adj time@n ayer@adv haven@v%pr_3 love@n1 in@prep his@pron1%gen demeine@n1
gow/08/259-gow.cat,259-gow2227,So that the litel wrenne in his mesure,So that the litel wrenne in his mesure,0,       ,so@adv that@conj the@def_art litel@adj wrenne@n in@prep his@pron1%gen mesure@n
gow/08/259-gow.cat,259-gow2228,Hath yit of kinde a love under his cure;,Hath yit of kinde a love under his cure,0,        ,haven@v%pr_3 yet@adv of@prep kinde@n a@indef_art love@n1 under@prep his@pron1%gen cure@n1
gow/08/259-gow.cat,259-gow2229,"And I bot on desire, of which I misse:",And I bot on desire of which I misse,0,        ,and@conj ich@pron%nom but@conj on@num_adj desiren@v%pr_1 of@prep which@pron ich@pron%nom missen@v1%pr_1
gow/08/259-gow.cat,259-gow2230,"And thus, bot I, hath every kinde his blisse.",And thus bot I hath every kinde his blisse,0,        ,and@conj thus@adv but@conj ich@pron%nom haven@v%pr_1 everi@pron_gram_adj kinde@n his@pron1%gen blisse@n
gow/08/259-gow.cat,259-gow2231,"The resoun of my wit it overpasseth,",The resoun of my wit it overpasseth,0,      ,the@def_art resoun@n2 of@prep min@pron wit@n hit@pron overpassen@v%pr_3
gow/08/259-gow.cat,259-gow2232,Of that Nature techeth me the weie,Of that Nature techeth me the weie,8,u S uSx uS x u S,of@prep that@pron nature@n techen@v%pr_3 me@pron2%obj the@def_art wei@n
gow/08/259-gow.cat,259-gow2233,"To love, and yit no certein sche compasseth",To love and yit no certein sche compasseth,0,       ,to@prep love@n1 and@conj yet@adv no@gram_adj certain@n she@pron%nom compassen@v%pr_3
gow/08/259-gow.cat,259-gow2234,"Hou I schal spede, and thus betwen the tweie",Hou I schal spede and thus betwen the tweie,8,u S u xx S u Sx u S,hou@adv&conj ich@pron%nom shulen@v1%pr_1 speden@v%inf and@conj thus@adv bitwene@prep the@def_art twein@num_n
gow/08/259-gow.cat,259-gow2235,"I stonde, and not if I schal live or deie.",I stonde and not if I schal live or deie,0,         ,ich@pron%nom stonden@v1%pr_1 and@conj witen@v1%pr_1_neg if@conj ich@pron%nom shulen@v1%pr_1 liven@v1%inf or@conj dien@v%inf
gow/08/259-gow.cat,259-gow2236,"For thogh reson ayein my will debate,",For thogh reson ayein my will debate,0,      ,for@conj though@conj resoun@n2 ayen@prep min@pron wille@n debaten@v1%pr_3
gow/08/259-gow.cat,259-gow2237,"I mai noght fle, that I ne love algate.",I mai noght fle that I ne love algate,0,        ,ich@pron%nom mouen@v3%pr_1 nought@adv flen@v1%inf that@conj ich@pron%nom ne@adv loven@v1%pr_1 al-gates@adv
gow/08/259-gow.cat,259-gow2238,"Upon miself is thilke tale come,",Upon miself is thilke tale come,8,uS uS u Sx ux Sx,upon@prep mi-self@pron ben@v%pr_3 thilke@gram_adj tale@n comen@v%ppl
gow/08/259-gow.cat,259-gow2239,"Hou whilom Pan, which is the god of kinde,",Hou whilom Pan which is the god of kinde,0,        ,hou@adv&conj whilom@adv pan@n#propn which@pron ben@v%pr_3 the@def_art god@n1 of@prep kinde@n
gow/08/259-gow.cat,259-gow2240,With love wrastlede and was overcome:,With love wrastlede and was overcome,8,u Sx uxx S u SuSx,with@prep love@n1 wrestlen@v%pt_3 and@conj ben@v%pt_3 overcomen@v%ppl
gow/08/259-gow.cat,259-gow2241,"For evere I wrastle and evere I am behinde,",For evere I wrastle and evere I am behinde,0,        ,for@conj ever@adv ich@pron%nom wrestlen@v%pr_1 and@conj ever@adv ich@pron%nom ben@v%pr_1 bihinden@adv&adj
gow/08/259-gow.cat,259-gow2242,"That I no strengthe in al min herte finde,",That I no strengthe in al min herte finde,0,        ,that@conj ich@pron%nom no@gram_adj strengthe@n in@prep al@gram_adj min@pron herte@n finden@v%pr_1
gow/08/259-gow.cat,259-gow2243,Wherof that I mai stonden eny throwe;,Wherof that I mai stonden eny throwe,8,uS u S u Sx xu Sx,wher-of@adv that@part ich@pron%nom mouen@v3%pr_1 stonden@v1%inf ani@gram_adj throu@n1
gow/08/259-gow.cat,259-gow2244,So fer mi wit with love is overthrowe.,So fer mi wit with love is overthrowe,0,       ,so@adv fer@adv min@pron wit@n with@prep love@n1 ben@v%pr_3 overthrouen@v%ppl
gow/08/259-gow.cat,259-gow2245,"Whom nedeth help, he mot his helpe crave,",Whom nedeth help he mot his helpe crave,8,u Sx u S u S ux Sx,whom@pron%obj neden@v2%pr_3 help@n he@pron1%nom moten@v2%pr_3 his@pron1%gen help@n craven@v%inf
gow/08/259-gow.cat,259-gow2246,Or helpeles he schal his nede spille:,Or helpeles he schal his nede spille,8,u SuS u S u xx Sx,or@conj helples@adj he@pron1%nom shulen@v1%pr_3 his@pron1%gen nede@n1 spillen@v%inf
gow/08/259-gow.cat,259-gow2247,"Pleinly thurghsoght my wittes alle I have,",Pleinly thurghsoght my wittes alle I have,8,uS uS u Sx ux x Sx,pleinli@adv thurgh-sechen@v%ppl min@pron wit@n%pl al@gram_adj ich@pron%nom haven@v%pr_1
gow/08/259-gow.cat,259-gow2248,Bot non of hem can helpe after mi wille;,Bot non of hem can helpe after mi wille,0,        ,but@conj non@pron of@prep hem@pron%pl_obj connen@v%pr_3 helpen@v%inf after@prep min@pron wille@n
