FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/04/115-gow.cat,115-gow3187,For love who that list to wake,For love who that list to wake,8,u Su S u S u Sx,for@prep love@n1 who@pron%nom that@pron listen@v2%pr_3 to@part waken@v%inf
gow/04/115-gow.cat,115-gow3188,"Be nyhte, he mai ensample take",Be nyhte he mai ensample take,8,u Sx u S uSu Sx,bi@prep night@n he@pron1%nom mouen@v3%pr_3 ensaumple@n taken@v%inf
gow/04/115-gow.cat,115-gow3189,"Of Cephalus, whan that he lay",Of Cephalus whan that he lay,8,u SuS u S u S,of@prep cephalus@n#propn whan@adv&conj that@part he@pron1%nom lien@v1%pt_3
gow/04/115-gow.cat,115-gow3190,With Aurora that swete may,With Aurora that swete may,8,u SuS u Su S,with@prep aurora@n1#propn that@art&gram_adj swete@adj mai@n1
gow/04/115-gow.cat,115-gow3191,In armes all the longe nyht.,In armes all the longe nyht,8,u Su S u Su S,in@prep arm@n%pl al@gram_adj the@def_art long@adj1 night@n
gow/04/115-gow.cat,115-gow3192,"Bot whanne it drogh toward the liht,",Bot whanne it drogh toward the liht,8,u Sx u S uS u S,but@conj whan@adv&conj hit@pron drauen@v%pt_3 towarde@prep the@def_art light@n
gow/04/115-gow.cat,115-gow3193,That he withinne his herte sih,That he withinne his herte sih,8,u S uSx u Su S,that@conj he@pron1%nom with-inne@prep his@pron1%gen herte@n sen@v1%pt_3
gow/04/115-gow.cat,115-gow3194,"The dai which was amorwe nyh,",The dai which was amorwe nyh,8,u S u S uSu S,the@def_art dai@n which@pron ben@v%pt_3 amorwen@adv neigh@adv
gow/04/115-gow.cat,115-gow3195,Anon unto the Sonne he preide,Anon unto the Sonne he preide,8,uS uS u Sx u Sx,an-on@adv unto@prep the@def_art sonne@n he@pron1%nom preien@v1%pt_3
gow/04/115-gow.cat,115-gow3196,"For lust of love, and thus he seide:",For lust of love and thus he seide,8,u S u Sx u S u Sx,for@prep lust@n of@prep love@n1 and@conj thus@adv he@pron1%nom seien@v1%pt_3
gow/04/115-gow.cat,115-gow3197,"""O Phebus, which the daies liht",O Phebus which the daies liht,8,u Su S u Su S,o@interj phebus@n#propn which@pron the@def_art dai@n%gen light@n
gow/04/115-gow.cat,115-gow3198,"Governest, til that it be nyht,",Governest til that it be nyht,8,uSu S u S u S,governen@v%pr_2 til@conj that@part hit@pron ben@v%pr_3 night@n
gow/04/115-gow.cat,115-gow3199,And gladest every creature,And gladest every creature,8,u Su Sxu SuSx,and@conj gladen@v%pr_2 everi@pron_gram_adj creature@n
gow/04/115-gow.cat,115-gow3200,"After the lawe of thi nature, --",After the lawe of thi nature ,8,uS u Sx u S uSx,after@prep the@def_art laue@n of@prep thin@pron%gen nature@n --@dash
gow/04/115-gow.cat,115-gow3201,"Bot natheles ther is a thing,",Bot natheles ther is a thing,8,u SuS u S u S,but@conj no-the-lesse@adv ther@adv ben@v%pr_3 a@indef_art thing@n
gow/04/115-gow.cat,115-gow3202,Which onli to the knouleching,Which onli to the knouleching,8,u Su S u SuS,which@pron onli@adv to@prep the@def_art knoulechinge@ger
gow/04/115-gow.cat,115-gow3203,Belongeth as in privete,Belongeth as in privete,7,SuS u S uSx,bilongen@v%pr_3 as@conj in@prep privete@n
gow/04/115-gow.cat,115-gow3204,"To love and to his duete,",To love and to his duete,0,     ,to@prep love@n1 and@conj to@prep his@pron1%gen duete@n
gow/04/115-gow.cat,115-gow3205,"Which asketh noght to ben apert,",Which asketh noght to ben apert,8,u Su S u S uS,which@pron asken@v%pr_3 nought@adv to@part ben@v%inf apert@adj
gow/04/115-gow.cat,115-gow3206,Bot in cilence and in covert,Bot in cilence and in covert,8,u S uSx u S uS,but@conj in@prep silence@n and@conj in@prep covert@ppl
gow/04/115-gow.cat,115-gow3207,Desireth forto be beschaded:,Desireth forto be beschaded,8,uSu Su S uSx,desiren@v%pr_3 forto@part ben@v%inf bishaden@v%ppl
gow/04/115-gow.cat,115-gow3208,And thus whan that thi liht is faded,And thus whan that thi liht is faded,8,u S u S u S u Sx,and@conj thus@adv whan@adv&conj that@part thin@pron%gen light@n ben@v%pr_3 faden@v1%ppl
gow/04/115-gow.cat,115-gow3209,"And Vesper scheweth him alofte,",And Vesper scheweth him alofte,8,u Su Su S uSx,and@conj vesper@n sheuen@v1%pr_3 him@pron%obj alofte@adv
gow/04/115-gow.cat,115-gow3210,"And that the nyht is long and softe,",And that the nyht is long and softe,8,u S u S u S u Sx,and@conj that@conj the@def_art night@n ben@v%pr_3 long@adj1 and@conj softe@adj
gow/04/115-gow.cat,115-gow3211,Under the cloudes derke and stille,Under the cloudes derke and stille,8,uS u Su Sx u Sx,under@prep the@def_art cloud@n%pl derk@adj and@conj stille@adj
gow/04/115-gow.cat,115-gow3212,Thanne hath this thing most of his wille.,Thanne hath this thing most of his wille,8,ux S u S u S u Sx,thanne@adv haven@v%pr_3 this@gram_adj thing@n most@adv of@prep his@pron1%gen wille@n
gow/04/115-gow.cat,115-gow3213,"Forthi unto thi myhtes hyhe,",Forthi unto thi myhtes hyhe,8,uS uS u Su Sx,for-thi@adv&conj unto@prep thin@pron%gen might@n%pl heigh@adj
gow/04/115-gow.cat,115-gow3214,"As thou which art the daies yhe,",As thou which art the daies yhe,8,u S u S u Su Sx,as@conj thou@pron%nom which@pron ben@v%pr_2 the@def_art dai@n%gen eie@n1
gow/04/115-gow.cat,115-gow3215,"Of love and myht no conseil hyde,",Of love and myht no conseil hyde,8,u Sx u S u Su Sx,of@prep love@n1 and@conj mouen@v3%pt_2 no@gram_adj counseil@n hiden@v%inf
gow/04/115-gow.cat,115-gow3216,Upon this derke nyhtes tyde,Upon this derke nyhtes tyde,8,uS u Su Su Sx,upon@prep this@gram_adj derk@adj night@n%gen tide@n
gow/04/115-gow.cat,115-gow3217,With al myn herte I thee beseche,With al myn herte I thee beseche,8,u S u Sx u S uSx,with@prep al@gram_adj min@pron herte@n ich@pron%nom the@pron2%obj bisechen@v%pr_1
gow/04/115-gow.cat,115-gow3218,That I plesance myhte seche,That I plesance myhte seche,8,u S uSu Su Sx,that@conj ich@pron%nom plesaunce@n1 mouen@v3%pt_1 sechen@v%inf
gow/04/115-gow.cat,115-gow3219,With hire which lith in min armes.,With hire which lith in min armes,8,u Sx u S u S uS,with@prep hire@pron2%fem_obj which@pron lien@v1%pr_3 in@prep min@pron arm@n%pl
gow/04/115-gow.cat,115-gow3220,"Withdrawgh the Banere of thin Armes,",Withdrawgh the Banere of thin Armes,8,uS u Sux S u Sx,withdrauen@v%imp the@def_art banere@n of@prep thin@pron%gen armes@n%pl
gow/04/115-gow.cat,115-gow3221,"And let thi lyhtes ben unborn,",And let thi lyhtes ben unborn,8,u S u Su S uS,and@conj leten@v%imp thin@pron%gen light@n%pl ben@v%inf unboren@adj
gow/04/115-gow.cat,115-gow3222,"And in the Signe of Capricorn,",And in the Signe of Capricorn,8,u S u Sx u SuS,and@conj in@prep the@def_art signe@n of@prep capricorn@n
gow/04/115-gow.cat,115-gow3223,"The hous appropred to Satorne,",The hous appropred to Satorne,8,u S uSu S uSx,the@def_art hous@n appropren@v%ppl_abs to@prep saturne@n#propn
gow/04/115-gow.cat,115-gow3224,"I preie that thou wolt sojorne,",I preie that thou wolt sojorne,7,S u S u S uSx,ich@pron%nom preien@v1%pr_1 that@conj thou@pron%nom willen@v%pr_2 sojournen@v%inf
gow/04/115-gow.cat,115-gow3225,Wher ben the nihtes derke and longe:,Wher ben the nihtes derke and longe,8,u S u Su Sx u Sx,wher@adv&conj ben@v%pr_pl the@def_art night@n%pl derk@adj and@conj long@adj1
gow/04/115-gow.cat,115-gow3226,"For I mi love have underfonge,",For I mi love have underfonge,8,u S u Sx ux SuSx,for@conj ich@pron%nom min@pron love@n1 haven@v%pr_1 underfongen@v%ppl
gow/04/115-gow.cat,115-gow3227,"Which lith hier be mi syde naked,",Which lith hier be mi syde naked,8,u S uS u S ux Sx,which@pron lien@v1%pr_3 her@adv bi@prep min@pron side@n naked@adj
gow/04/115-gow.cat,115-gow3228,"As sche which wolde ben awaked,",As sche which wolde ben awaked,8,u S u Sx u SuS,as@conj she@pron%nom which@pron willen@v%pt_3 ben@v%inf awaken@v%ppl
gow/04/115-gow.cat,115-gow3229,And me lest nothing forto slepe.,And me lest nothing forto slepe,8,u S u Su Su Sx,and@conj me@pron2%obj listen@v2%pr_3 no-thing@adv forto@part slepen@v%inf
gow/04/115-gow.cat,115-gow3230,So were it good to take kepe,So were it good to take kepe,8,u Sx u S u Su Sx,so@adv ben@v%pt_3 hit@pron god@adj to@part taken@v%inf kep@n
gow/04/115-gow.cat,115-gow3231,"Nou at this nede of mi preiere,",Nou at this nede of mi preiere,8,u S u Sx u S uSx,nou@adv at@prep this@gram_adj nede@n1 of@prep min@pron preiere@n2
gow/04/115-gow.cat,115-gow3232,And that the like forto stiere,And that the like forto stiere,8,u S u Sx uS uSx,and@conj that@conj the@def_art liken@v1%pr_3 forto@part steren@v1%inf
gow/04/115-gow.cat,115-gow3233,"Thi fyri Carte, and so ordeigne,",Thi fyri Carte and so ordeigne,8,u Su Sx u S uSx,thin@pron%gen firi@adj cart@n and@conj so@adv ordeinen@v%imp
gow/04/115-gow.cat,115-gow3234,That thou thi swifte hors restreigne,That thou thi swifte hors restreigne,8,u S u Su S uSx,that@conj thou@pron%nom thin@pron%gen swifte@adj hors@n restreinen@v%pr_2
gow/04/115-gow.cat,115-gow3235,"Lowe under Erthe in Occident,",Lowe under Erthe in Occident,8,ux Su Sx u SuS,loue@adv under@prep erthe@n1 in@prep occident@n
gow/04/115-gow.cat,115-gow3236,That thei towardes Orient,That thei towardes Orient,8,u S uSu SuS,that@conj thei@pron%pl_nom towardes@prep oriente@n
gow/04/115-gow.cat,115-gow3237,Be Cercle go the longe weie.,Be Cercle go the longe weie,8,u Su S u Su S,bi@prep cercle@n gon@v%pr_pl the@def_art long@adj1 wei@n
gow/04/115-gow.cat,115-gow3238,"And ek to thee, Diane, I preie,",And ek to thee Diane I preie,8,u S u S uSx u S,and@conj ek@adv to@prep the@pron2%obj diane@n#propn ich@pron%nom preien@v1%pr_1
gow/04/115-gow.cat,115-gow3239,Which cleped art of thi noblesse,Which cleped art of thi noblesse,8,u Su S u S uSx,which@pron clepen@v%ppl ben@v%pr_2 of@prep thin@pron%gen noblesse@n
gow/04/115-gow.cat,115-gow3240,"The nyhtes Mone and the goddesse,",The nyhtes Mone and the goddesse,8,u Su Sx u S uSx,the@def_art night@n%gen mone@n1 and@conj the@def_art goddesse@n
gow/04/115-gow.cat,115-gow3241,That thou to me be gracious:,That thou to me be gracious,8,u S u S u SuS,that@conj thou@pron%nom to@prep me@pron2%obj ben@v%pr_2 gracious@adj
gow/04/115-gow.cat,115-gow3242,And in Cancro thin oghne hous,And in Cancro thin oghne hous,8,u S uS u Su S,and@conj in@prep canker@n2 thin@pron%gen ouen@adj hous@n
gow/04/115-gow.cat,115-gow3243,Ayein Phebus in opposit,Ayein Phebus in opposit,8,uS uS u SuS,ayen@prep phebus@n#propn in@prep opposite@n
gow/04/115-gow.cat,115-gow3244,"Stond al this time, and of delit",Stond al this time and of delit,8,u S u Sx u S uS,stonden@v1%pr_3 al@gram_adj this@gram_adj time@n and@conj of@prep delite@n1
