FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/03/68-gow.cat,68-gow1685,"A Maiden whilom ther was on,",A Maiden whilom ther was on,8,u Su Su S u S,a@indef_art maiden@n whilom@adv ther@adv ben@v%pt_3 on@pron
gow/03/68-gow.cat,68-gow1686,"Which Daphne hihte, and such was non",Which Daphne hihte and such was non,8,u Su Sx u S u S,which@pron daphne@n#propn hoten@v1%pt_3 and@conj swich@gram_adj ben@v%pt_3 non@pron
gow/03/68-gow.cat,68-gow1687,"Of beaute thanne, as it was seid.",Of beaute thanne as it was seid,8,u Su Sx u S u S,of@prep beaute@n thanne@adv as@conj hit@pron ben@v%pt_3 seien@v1%ppl
gow/03/68-gow.cat,68-gow1688,"Phebus his love hath on hire leid,",Phebus his love hath on hire leid,8,uS u Sx u S ux S,phebus@n#propn his@pron1%gen love@n1 haven@v%pr_3 on@prep hire@pron2%fem_obj leien@v1%ppl
gow/03/68-gow.cat,68-gow1689,And therupon to hire he soghte,And therupon to hire he soghte,8,u SuS u Sx u Sx,and@conj ther-upon@adv to@prep hire@pron2%fem_obj he@pron1%nom sechen@v%pt_3
gow/03/68-gow.cat,68-gow1690,"In his folhaste, and so besoghte,",In his folhaste and so besoghte,8,u S uSx u S uSx,in@prep his@pron1%gen fol-haste@n and@conj so@adv bisechen@v%pt_3
gow/03/68-gow.cat,68-gow1691,That sche with him no reste hadde;,That sche with him no reste hadde,8,u S u S u Su Sx,that@conj she@pron%nom with@prep him@pron%obj no@gram_adj reste@n1 haven@v%pt_3
gow/03/68-gow.cat,68-gow1692,"For evere upon hire love he gradde,",For evere upon hire love he gradde,8,u Sxx uS ux Sx u Sx,for@conj ever@adv upon@prep hire@pron1%fem_gen love@n1 he@pron1%nom greden@v%pt_3
gow/03/68-gow.cat,68-gow1693,And sche seide evere unto him nay.,And sche seide evere unto him nay,8,u x Sx uSx uS u S,and@conj she@pron%nom seien@v1%pt_3 ever@adv unto@prep him@pron%obj nai@adv
gow/03/68-gow.cat,68-gow1694,"So it befell upon a dai,",So it befell upon a dai,8,u S uS uS u S,so@adv hit@pron bifallen@v%pt_3 upon@prep a@indef_art dai@n
gow/03/68-gow.cat,68-gow1695,"Cupide, which hath every chance",Cupide which hath every chance,8,uSx u S uSu Sx,cupide@n#propn which@pron haven@v%pr_3 everi@pron_gram_adj chaunce@n
gow/03/68-gow.cat,68-gow1696,"Of love under his governance,",Of love under his governance,8,u Sx uS u SuSx,of@prep love@n1 under@prep his@pron1%gen governaunce@n
gow/03/68-gow.cat,68-gow1697,Syh Phebus hasten him so sore:,Syh Phebus hasten him so sore,8,u Su Su S u Sx,sen@v1%pt_3 phebus@n#propn hasten@v%inf him@pron%obj so@adv sore@adv
gow/03/68-gow.cat,68-gow1698,"And for he scholde him haste more,",And for he scholde him haste more,8,u S u Sx u Su Sx,and@conj for@conj he@pron1%nom shulen@v1%pt_3 him@pron%obj hasten@v%inf more@adv%comp
gow/03/68-gow.cat,68-gow1699,"And yit noght speden ate laste,",And yit noght speden ate laste,8,u S u Su Su Sx,and@conj yet@adv nought@adv speden@v%inf atte@prep laste@adj#n
gow/03/68-gow.cat,68-gow1700,"A dart thurghout his herte he caste,",A dart thurghout his herte he caste,8,u S uS u Sx u Sx,a@indef_art dart@n thurgh-oute@prep his@pron1%gen herte@n he@pron1%nom casten@v%pt_3
