FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/07/246-gow.cat,246-gow4515,"For Achias Selonites,",For Achias Selonites,8,u SuS uSuS,for@conj achias@n#propn selonites@n#propn
gow/07/246-gow.cat,246-gow4516,"Which was prophete, er his decess,",Which was prophete er his decess,8,u S uSx u S uS,which@pron ben@v%pt_3 prophete@n er@prep his@pron1%gen deces@n
gow/07/246-gow.cat,246-gow4517,"Whil he was in hise lustes alle,",Whil he was in hise lustes alle,8,u S u S ux Su Sx,whil@conj he@pron1%nom ben@v%pt_3 in@prep his@pron1%gen lust@n%pl al@gram_adj
gow/07/246-gow.cat,246-gow4518,Betokneth what schal after falle.,Betokneth what schal after falle,8,uSu S u Su Sx,bitoknen@v%pr_3 what@pron shulen@v1%pr_3 after@adv fallen@v%inf
gow/07/246-gow.cat,246-gow4519,"For on a day, whan that he mette",For on a day whan that he mette,8,u S u S u S u Sx,for@conj on@prep a@indef_art dai@n whan@adv&conj that@part he@pron1%nom meten@v4%pt_3
gow/07/246-gow.cat,246-gow4520,"Jeroboam the knyht, he grette",Jeroboam the knyht he grette,8,uSuS u S u Sx,jeroboam@n#propn the@def_art knight@n he@pron1%nom greten@v2%pt_3
gow/07/246-gow.cat,246-gow4521,"And bad him that he scholde abyde,",And bad him that he scholde abyde,8,u S u S u Sx uSx,and@conj bidden@v%pt_3 him@pron%obj that@conj he@pron1%nom shulen@v1%pt_3 abiden@v%inf
gow/07/246-gow.cat,246-gow4522,To hiere what him schal betyde.,To hiere what him schal betyde,8,u Sux S u S uSx,to@part heren@v%inf what@pron him@pron%obj shulen@v1%pr_3 bitiden@v%inf
gow/07/246-gow.cat,246-gow4523,And forth withal Achias caste,And forth withal Achias caste,8,u S uS uSu Sx,and@conj forth@adv with-al@adv achias@n#propn casten@v%pt_3
gow/07/246-gow.cat,246-gow4524,"His mantell of, and also faste",His mantell of and also faste,8,u Su S u Su Sx,his@pron1%gen mantel@n of@adv and@conj also@adv faste@adv
