FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/04/114-gow.cat,114-gow3124,"Lo thus, mi Sone, it mai thee stere",Lo thus mi Sone it mai thee stere,8,u S u Sx u S u Sx,lo@interj thus@adv min@pron sone@n hit@pron mouen@v3%pr_3 the@pron2%obj stiren@v%inf
gow/04/114-gow.cat,114-gow3125,"Of swevenes forto take kepe,",Of swevenes forto take kepe,8,u SuS uS ux Sx,of@prep sweven@n%pl forto@part taken@v%inf kep@n
gow/04/114-gow.cat,114-gow3126,For ofte time a man aslepe,For ofte time a man aslepe,8,u Su Sx u S uSx,for@conj ofte@adj time@n a@indef_art man@n aslepe@adv1
gow/04/114-gow.cat,114-gow3127,Mai se what after schal betide.,Mai se what after schal betide,8,u S u Su S uSx,mouen@v3%pr_3 sen@v1%inf what@pron after@adv shulen@v1%pr_3 bitiden@v%inf
gow/04/114-gow.cat,114-gow3128,Forthi it helpeth at som tyde,Forthi it helpeth at som tyde,8,uS u Su S u Sx,for-thi@adv&conj hit@pron helpen@v%pr_3 at@prep som@gram_adj tide@n
gow/04/114-gow.cat,114-gow3129,"A man to slepe, as it belongeth,",A man to slepe as it belongeth,8,u S u Sx u S uSx,a@indef_art man@n to@part slepen@v%inf as@conj hit@pron bilongen@v%pr_3
gow/04/114-gow.cat,114-gow3130,Bot slowthe no lif underfongeth,Bot slowthe no lif underfongeth,8,u Sx u S uSuS,but@conj slouthe@n no@gram_adj lif@n underfongen@v%pr_3
gow/04/114-gow.cat,114-gow3131,Which is to love appourtenant.,Which is to love appourtenant,8,u S u Sx uSuS,which@pron ben@v%pr_3 to@prep love@n1 appurtenaunt@adj
gow/04/114-gow.cat,114-gow3132,"Mi fader, upon covenant",Mi fader upon covenant,8,u Su Su SuS,min@pron fader@n upon@prep covenaunt@n
gow/04/114-gow.cat,114-gow3133,"I dar wel make this avou,",I dar wel make this avou,8,u S u Su S uS,ich@pron%nom durren@v%pr_1 wel@adv maken@v1%inf this@gram_adj avoue@n
gow/04/114-gow.cat,114-gow3134,"Of all mi lif that into nou,",Of all mi lif that into nou,8,u S u S u Su S,of@prep al@gram_adj min@pron lif@n that@conj in-to@prep nou@n
gow/04/114-gow.cat,114-gow3135,"Als fer as I can understonde,",Als fer as I can understonde,8,u S u S u SuSx,as@conj fer@adv as@conj ich@pron%nom connen@v%pr_1 understonden@v%inf
gow/04/114-gow.cat,114-gow3136,"Yit tok I nevere Slep on honde,",Yit tok I nevere Slep on honde,8,u S u Sux S u Sx,yet@adv taken@v%pt_1 ich@pron%nom never@adv slep@n on@prep honde@n
gow/04/114-gow.cat,114-gow3137,Whan it was time forto wake;,Whan it was time forto wake,8,u S u Su Su Sx,whan@adv&conj hit@pron ben@v%pt_3 time@n forto@part waken@v%inf
gow/04/114-gow.cat,114-gow3138,"For thogh myn yhe it wolde take,",For thogh myn yhe it wolde take,8,u S u Sx u Su Sx,for@conj though@conj min@pron eie@n1 hit@pron willen@v%pt_3 taken@v%inf
gow/04/114-gow.cat,114-gow3139,Min herte is evere therayein.,Min herte is evere therayein,8,u Sx u Sux SuS,min@pron herte@n ben@v%pr_3 ever@adv ther-ayen@adv
gow/04/114-gow.cat,114-gow3140,"Bot natheles to speke it plein,",Bot natheles to speke it plein,8,u SuS u Sx u S,but@conj no-the-lesse@adv to@part speken@v%inf hit@pron plaine@adv
