FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/07/181-gow.cat,181-gow1,"I GENIUS the prest of love,",I GENIUS the prest of love,8,u SuS u S u Sx,ich@pron%nom genius@n#propn the@def_art prest@n3 of@prep love@n1
gow/07/181-gow.cat,181-gow2,"Mi Sone, as thou hast preid above",Mi Sone as thou hast preid above,8,u Sx u S u S uSx,min@pron sone@n as@conj thou@pron%nom haven@v%pr_2 preien@v1%ppl aboven@adv
gow/07/181-gow.cat,181-gow3,That I the Scole schal declare,That I the Scole schal declare,8,u S u Su S uSx,that@conj ich@pron%nom the@def_art scole@n2 shulen@v1%pr_1 declaren@v%inf
gow/07/181-gow.cat,181-gow4,Of Aristotle and ek the fare,Of Aristotle and ek the fare,8,u SuSx u S u Sx,of@prep aristotle@n#propn and@conj ek@adv the@def_art fare@n1
gow/07/181-gow.cat,181-gow5,"Of Alisandre, hou he was tauht,",Of Alisandre hou he was tauht,8,u SuSx u S u S,of@prep alexander@n#propn hou@adv&conj he@pron1%nom ben@v%pt_3 techen@v%ppl
gow/07/181-gow.cat,181-gow6,I am somdel therof destrauht;,I am somdel therof destrauht,8,u S uS uS uS,ich@pron%nom ben@v%pr_1 som-del@adv ther-of@adv distraught@ppl
gow/07/181-gow.cat,181-gow7,For it is noght to the matiere,For it is noght to the matiere,0,      ,for@conj hit@pron ben@v%pr_3 nought@adv to@prep the@def_art matere@n
gow/07/181-gow.cat,181-gow8,"Of love, why we sitten hiere",Of love why we sitten hiere,8,u Sx u S uS uSx,of@prep love@n1 whi@adv we@pron%pl_nom sitten@v%pr_pl her@adv
gow/07/181-gow.cat,181-gow9,"To schryve, so as Venus bad.",To schryve so as Venus bad,8,u Su S u Su S,to@part shriven@v%inf so@adv as@conj venus@n#propn bidden@v%pt_3
gow/07/181-gow.cat,181-gow10,"Bot natheles, for it is glad,",Bot natheles for it is glad,8,u SuS u S u S,but@conj no-the-lesse@adv for@conj hit@pron ben@v%pr_3 glad@adj
gow/07/181-gow.cat,181-gow11,"So as thou seist, for thin aprise",So as thou seist for thin aprise,8,u S u S u S uSx,so@adv as@conj thou@pron%nom seien@v1%pr_2 for@prep thin@pron%gen apprise@n3
gow/07/181-gow.cat,181-gow12,"To hiere of suche thinges wise,",To hiere of suche thinges wise,8,u Sux S ux Su Sx,to@part heren@v%inf of@prep swich@gram_adj thing@n%pl wise@adj
gow/07/181-gow.cat,181-gow13,"Wherof thou myht the time lisse,",Wherof thou myht the time lisse,8,uS u S u Su Sx,wher-of@adv thou@pron%nom mouen@v3%pt_2 the@def_art time@n lissen@v%inf
gow/07/181-gow.cat,181-gow14,"So as I can, I schal the wisse:",So as I can I schal the wisse,8,u S u S u S u Sx,so@adv as@conj ich@pron%nom connen@v%pr_1 ich@pron%nom shulen@v1%pr_1 the@def_art wissen@v%inf
gow/07/181-gow.cat,181-gow15,For wisdom is at every throwe,For wisdom is at every throwe,8,u Su S u Sxu Sx,for@conj wisdom@n ben@v%pr_3 at@prep everi@pron_gram_adj throu@n1
gow/07/181-gow.cat,181-gow16,Above alle other thing to knowe,Above alle other thing to knowe,8,uSx ux Su S u Sx,aboven@prep al@gram_adj other@gram_adj thing@n to@part knouen@v%inf
gow/07/181-gow.cat,181-gow17,In loves cause and elleswhere.,In loves cause and elleswhere,8,u Su Sx u SuSx,in@prep love@n1%gen cause@n and@conj elleswher@adv
gow/07/181-gow.cat,181-gow18,"Forthi, my Sone, unto thin Ere,",Forthi my Sone unto thin Ere,8,uS u Sx uS u Sx,for-thi@adv&conj min@pron sone@n unto@prep thin@pron%gen ere@n1
gow/07/181-gow.cat,181-gow19,Though it be noght in the registre,Though it be noght in the registre,8,u S u S u S uSx,though@conj hit@pron ben@v%pr_2 nought@adv in@prep the@def_art registre@n
gow/07/181-gow.cat,181-gow20,"Of Venus, yit of that Calistre",Of Venus yit of that Calistre,8,u Su S u S uSx,of@prep venus@n#propn yet@adv of@prep that@art&gram_adj calistre@n#propn
gow/07/181-gow.cat,181-gow21,And Aristotle whylom write,And Aristotle whylom write,8,u SuSu Su Sx,and@conj aristotle@n#propn whilom@adv writen@v%pt_pl
gow/07/181-gow.cat,181-gow22,"To Alisandre, thou schalt wite.",To Alisandre thou schalt wite,8,u SuSu S u Sx,to@prep alexander@n#propn thou@pron%nom shulen@v1%pr_2 witen@v1%inf
gow/07/181-gow.cat,181-gow23,"Bot for the lores ben diverse,",Bot for the lores ben diverse,8,u S u Su S uSx,but@conj for@conj the@def_art lore@n2%pl ben@v%pr_pl diverse@adj
gow/07/181-gow.cat,181-gow24,I thenke ferst to the reherce,I thenke ferst to the reherce,8,u Su S u S uSx,ich@pron%nom thinken@v2%pr_1 first@adv to@prep the@def_art rehersen@v%inf
gow/07/181-gow.cat,181-gow25,"The nature of Philosophie,",The nature of Philosophie,8,u Sux S uSuS,the@def_art nature@n of@prep philosophie@n
gow/07/181-gow.cat,181-gow26,"Which Aristotle of his clergie,",Which Aristotle of his clergie,8,u SuSx u S uS,which@pron aristotle@n#propn of@prep his@pron1%gen clergie@n
gow/07/181-gow.cat,181-gow27,"Wys and expert in the sciences,",Wys and expert in the sciences,8,u S uS u S uSx,wise@adj and@conj expert@ppl in@prep the@def_art science@n%pl
