FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/01/26-gow.cat,26-gow2275,"Ther was whilom a lordes Sone,",Ther was whilom a lordes Sone,8,u S uS u Su Sx,ther@adv ben@v%pt_3 whilom@adv a@indef_art lord@n%gen sone@n
gow/01/26-gow.cat,26-gow2276,Which of his Pride a nyce wone,Which of his Pride a nyce wone,8,u S u Sx u Su Sx,which@pron of@prep his@pron1%gen pride@n2 a@indef_art nice@adj wone@n
gow/01/26-gow.cat,26-gow2277,"Hath cawht, that worthi to his liche,",Hath cawht that worthi to his liche,8,u S u Su S u Sx,haven@v%pr_3 cacchen@v%ppl that@conj worthi@adj to@prep his@pron1%gen liche@n
gow/01/26-gow.cat,26-gow2278,"To sechen al the worldes riche,",To sechen al the worldes riche,8,u Su S u Su Sx,to@part sechen@v%inf al@gram_adj the@def_art world@n%gen riche@n1
gow/01/26-gow.cat,26-gow2279,Ther was no womman forto love.,Ther was no womman forto love,8,u S u Su Su Sx,ther@adv ben@v%pt_3 no@gram_adj womman@n forto@part loven@v1%inf
gow/01/26-gow.cat,26-gow2280,So hihe he sette himselve above,So hihe he sette himselve above,8,u Sx u Sx uSx uSx,so@adv heighe@adv he@pron1%nom setten@v%pt_3 him-self@pron aboven@advas_adj
gow/01/26-gow.cat,26-gow2281,"Of stature and of beaute bothe,",Of stature and of beaute bothe,8,u Sux S u Su Sx,of@prep stature@n and@conj of@prep beaute@n bothe@num_conj
gow/01/26-gow.cat,26-gow2282,That him thoghte alle wommen lothe:,That him thoghte alle wommen lothe,8,u S ux Su Su Sx,that@conj him@pron%obj thinken@v1%pt_3 al@gram_adj womman@n%pl loth@adj
gow/01/26-gow.cat,26-gow2283,So was ther no comparisoun,So was ther no comparisoun,8,u S u S uSuS,so@adv ben@v%pt_3 ther@adv no@gram_adj comparisoun@n
gow/01/26-gow.cat,26-gow2284,As toward his condicioun.,As toward his condicioun,8,u Su S uSuS,as@conj towarde@prep his@pron1%gen condicioun@n
gow/01/26-gow.cat,26-gow2285,This yonge lord Narcizus hihte:,This yonge lord Narcizus hihte,8,u Su S uSu Sx,this@gram_adj yong@adj lord@n narcisus@n#propn hoten@v1%pt_3
gow/01/26-gow.cat,26-gow2286,No strengthe of love bowe mihte,No strengthe of love bowe mihte,8,u Sx u Su Su Sx,no@gram_adj strengthe@n of@prep love@n1 bouen@v1%inf mouen@v3%pt_3
gow/01/26-gow.cat,26-gow2287,"His herte, which is unaffiled;",His herte which is unaffiled,8,u Sx u S uSuS,his@pron1%gen herte@n which@pron ben@v%pr_3 unaffiled@adj
gow/01/26-gow.cat,26-gow2288,Bot ate laste he was beguiled:,Bot ate laste he was beguiled,8,u Sx ux S u SuS,but@conj atte@prep laste@adj#n he@pron1%nom ben@v%pt_3 bigilen@v%ppl
gow/01/26-gow.cat,26-gow2289,For of the goddes pourveance,For of the goddes pourveance,8,u S u Su SuSx,for@conj of@prep the@def_art god@n1%gen purveiaunce@n
gow/01/26-gow.cat,26-gow2290,"It fell him on a dai par chance,",It fell him on a dai par chance,8,u S u S u S u Sx,hit@pron fallen@v%pt_3 him@pron%obj on@prep a@indef_art dai@n par@prep chaunce@n
gow/01/26-gow.cat,26-gow2291,That he in all his proude fare,That he in all his proude fare,8,u S u S u Su Sx,that@conj he@pron1%nom in@prep al@gram_adj his@pron1%gen proud@adj fare@n1
