FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/06/172-gow.cat,172-gow617,Of this chapitre in which we trete,Of this chapitre in which we trete,8,u S uSx u S u Sx,of@prep this@gram_adj chapitre@n in@prep which@pron we@pron%pl_nom treten@v%pr_pl
gow/06/172-gow.cat,172-gow618,"There is yit on of such diete,",There is yit on of such diete,7,Sx u S u S u Sx,ther@adv ben@v%pr_3 yet@adv on@pron of@prep swich@gram_adj diete@n
gow/06/172-gow.cat,172-gow619,To which no povere mai atteigne;,To which no povere mai atteigne,8,u S u Sux S uSx,to@prep which@pron no@gram_adj povre@adj mouen@v3%pr_3 atteinen@v%inf
gow/06/172-gow.cat,172-gow620,For al is Past of paindemeine,For al is Past of paindemeine,8,u S u S u SuSx,for@conj al@gram_adjas_n ben@v%pr_3 passen@v%ppl of@prep pain-demeine@n
gow/06/172-gow.cat,172-gow621,"And sondri wyn and sondri drinke,",And sondri wyn and sondri drinke,8,u Su S u Su Sx,and@conj sondri@adj win@n and@conj sondri@adj drinke@n
gow/06/172-gow.cat,172-gow622,Wherof that he wole ete and drinke:,Wherof that he wole ete and drinke,8,uS u S ux Sx u Sx,wher-of@adv that@part he@pron1%nom willen@v%pr_3 eten@v%inf and@conj drinken@v%inf
gow/06/172-gow.cat,172-gow623,"Hise cokes ben for him affaited,",Hise cokes ben for him affaited,8,ux Su S u S uSx,his@pron1%gen cok@n6%pl ben@v%pr_pl for@prep him@pron%obj afaiten@v%ppl
gow/06/172-gow.cat,172-gow624,"So that his body is awaited,",So that his body is awaited,8,u S u Su S uSx,so@adv that@conj his@pron1%gen bodi@n ben@v%pr_3 awaiten@v%ppl
gow/06/172-gow.cat,172-gow625,"That him schal lacke no delit,",That him schal lacke no delit,8,u S u Su S uS,that@conj him@pron%obj shulen@v1%pr_3 lakken@v%inf no@gram_adj delite@n1
gow/06/172-gow.cat,172-gow626,Als ferforth as his appetit,Als ferforth as his appetit,8,u Su S u SuS,as@conj fer-forth@adv as@conj his@pron1%gen appetit@n
gow/06/172-gow.cat,172-gow627,Sufficeth to the metes hote.,Sufficeth to the metes hote,8,uSu S u Su Sx,suffisen@v%pr_3 to@prep the@def_art mete@n1%pl hot@adj
gow/06/172-gow.cat,172-gow628,Wherof this lusti vice is hote,Wherof this lusti vice is hote,8,uS u Su Sx u Sx,wher-of@adv this@gram_adj lusti@adj vice@n ben@v%pr_3 hoten@v1%ppl
gow/06/172-gow.cat,172-gow629,"Of Gule the Delicacie,",Of Gule the Delicacie,8,u Su S uSuS,of@prep gula@n the@def_art delicacie@n
gow/06/172-gow.cat,172-gow630,Which al the hole progenie,Which al the hole progenie,8,u S u Su SuS,which@pron al@gram_adj the@def_art hole@adj2 progenie@n
gow/06/172-gow.cat,172-gow631,Of lusti folk hath undertake,Of lusti folk hath undertake,8,u Su S u SuSx,of@prep lusti@adj folk@n haven@v%pr_3 undertaken@v%ppl
gow/06/172-gow.cat,172-gow632,"To feede, whil that he mai take",To feede whil that he mai take,8,u Su S u S u Sx,to@part feden@v%inf whil@conj that@part he@pron1%nom mouen@v3%pr_3 taken@v%inf
gow/06/172-gow.cat,172-gow633,Richesses wherof to be founde:,Richesses wherof to be founde,8,uSu Su S u Sx,richesse@n%pl wher-of@adv to@part ben@v%inf finden@v%ppl
gow/06/172-gow.cat,172-gow634,"Of Abstinence he wot no bounde,",Of Abstinence he wot no bounde,8,u SuSx u S u Sx,of@prep abstinence@n he@pron1%nom witen@v1%pr_3 no@gram_adj bounde@n
gow/06/172-gow.cat,172-gow635,To what profit it scholde serve.,To what profit it scholde serve,8,u S uS u Su Sx,to@prep what@gram_adj profite@n1 hit@pron shulen@v1%pt_3 serven@v1%inf
gow/06/172-gow.cat,172-gow636,And yit phisique of his conserve,And yit phisique of his conserve,0,     ,and@conj yet@adv phisike@n of@prep his@pron1%gen conserve@n
gow/06/172-gow.cat,172-gow637,Makth many a restauracioun,Makth many a restauracioun,8,u Su S xuSuS,maken@v1%pr_3 mani@gram_adj a@indef_art restoracioun@n
gow/06/172-gow.cat,172-gow638,"Unto his recreacioun,",Unto his recreacioun,8,uS u SuSuS,unto@prep his@pron1%gen recreacioun@n
gow/06/172-gow.cat,172-gow639,Which wolde be to Venus lief.,Which wolde be to Venus lief,8,u Su S u Su S,which@pron willen@v%pt_3 ben@v%inf to@prep venus@n#propn lef@adj
gow/06/172-gow.cat,172-gow640,Thus for the point of his relief,Thus for the point of his relief,8,u S u S u S uS,thus@adv for@prep the@def_art pointe@n1 of@prep his@pron1%gen relefe@n
gow/06/172-gow.cat,172-gow641,"The coc which schal his mete arraie,",The coc which schal his mete arraie,8,u S u S u Sx uS,the@def_art cok@n6 which@pron shulen@v1%pr_3 his@pron1%gen mete@n1 arraien@v%inf
gow/06/172-gow.cat,172-gow642,"Bot he the betre his mouth assaie,",Bot he the betre his mouth assaie,8,u S u Sx u S uS,but@conj he@pron1%nom the@adv bettre@adv his@pron1%gen mouth@n assaien@v%pr_3
gow/06/172-gow.cat,172-gow643,"His lordes thonk schal ofte lese,",His lordes thonk schal ofte lese,8,u Su S u Su Sx,his@pron1%gen lord@n%gen thank@n shulen@v1%pr_3 ofte@adv lesen@v4%inf
gow/06/172-gow.cat,172-gow644,Er he be served to the chese:,Er he be served to the chese,8,u S u Su S u Sx,er@conj1 he@pron1%nom ben@v%pr_3 serven@v1%ppl to@prep the@def_art chese@n
gow/06/172-gow.cat,172-gow645,"For ther mai lacke noght so lyte,",For ther mai lacke noght so lyte,8,u S u Su S u Sx,for@conj ther@adv mouen@v3%pr_3 lakken@v%inf nought@pron so@adv lite@adj1
gow/06/172-gow.cat,172-gow646,That he ne fint anon a wyte;,That he ne fint anon a wyte,8,u S u S uS u Sx,that@conj he@pron1%nom ne@adv finden@v%pr_3 an-on@adv a@indef_art wite@n2
gow/06/172-gow.cat,172-gow647,"For bot his lust be fully served,",For bot his lust be fully served,8,u S u S u Su Sx,for@conj but@conj his@pron1%gen lust@n ben@v%pr_3 fulli@adv serven@v1%ppl
gow/06/172-gow.cat,172-gow648,Ther hath no wiht his thonk deserved.,Ther hath no wiht his thonk deserved,8,u S u S u S uSx,ther@adv haven@v%pr_3 no@gram_adj wight@n his@pron1%gen thank@n deserven@v%ppl
gow/06/172-gow.cat,172-gow649,"And yit for mannes sustenance,",And yit for mannes sustenance,8,u S u Su SuSx,and@conj yet@adv for@prep man@n%gen sustenaunce@n
gow/06/172-gow.cat,172-gow650,"To kepe and holde in governance,",To kepe and holde in governance,8,u Sx u Sx u SuSx,to@prep kepen@v%inf and@conj holden@v1%inf in@prep governaunce@n
gow/06/172-gow.cat,172-gow651,To him that wole his hele gete,To him that wole his hele gete,8,u S u Sx u Su Sx,to@prep him@pron%obj that@pron willen@v%pr_3 his@pron1%gen hele@n1 geten@v1%inf
gow/06/172-gow.cat,172-gow652,Is non so good as comun mete:,Is non so good as comun mete,8,u S u S u Su Sx,ben@v%pr_3 non@pron so@adv god@adj as@conj commune@adj mete@n1
gow/06/172-gow.cat,172-gow653,"For who that loketh on the bokes,",For who that loketh on the bokes,8,u S u Su S u Sx,for@conj who@pron%nom that@pron loken@v2%pr_3 on@prep the@def_art bok@n1%pl
