FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/05/139-gow.cat,139-gow3247,"In Grece whilom was a king,",In Grece whilom was a king,8,u Su Su S u S,in@prep grece@n#propn whilom@adv ben@v%pt_3 a@indef_art king@n
gow/05/139-gow.cat,139-gow3248,Of whom the fame and knowleching,Of whom the fame and knowleching,8,u S u Sx u SuS,of@prep whom@pron%obj the@def_art fame@n1 and@conj knoulechinge@ger
gow/05/139-gow.cat,139-gow3249,"Beleveth yit, and Peleus",Beleveth yit and Peleus,8,uSu S u SuS,bileven@v1%pr_3 yet@adv and@conj peleus@n2#propn
gow/05/139-gow.cat,139-gow3250,"He hihte; bot it fell him thus,",He hihte bot it fell him thus,8,u Su S u S u S,he@pron1%nom hoten@v1%pt_3 but@conj hit@pron fallen@v%pt_3 him@pron%obj thus@adv
gow/05/139-gow.cat,139-gow3251,That his fortune hir whiel so ladde,That his fortune hir whiel so ladde,8,u S uSx u S u Sx,that@conj his@pron1%gen fortune@n hire@pron1%fem_gen whel@n so@adv leden@v1%pt_3
gow/05/139-gow.cat,139-gow3252,That he no child his oghne hadde,That he no child his oghne hadde,8,u S u S u Su Sx,that@conj he@pron1%nom no@gram_adj child@n his@pron1%gen ouen@adj haven@v%pt_3
gow/05/139-gow.cat,139-gow3253,To regnen after his decess.,To regnen after his decess,8,u Su Su S uS,to@part regnen@v%inf after@prep his@pron1%gen deces@n
gow/05/139-gow.cat,139-gow3254,"He hadde a brother natheles,",He hadde a brother natheles,8,u Sx u Su SuS,he@pron1%nom haven@v%pt_3 a@indef_art brother@n no-the-lesse@adv
gow/05/139-gow.cat,139-gow3255,"Whos rihte name was Eson,",Whos rihte name was Eson,8,u Su Su S uS,whos@pron%gen right@adj name@n ben@v%pt_3 eson@n#propn
gow/05/139-gow.cat,139-gow3256,And he the worthi kniht Jason,And he the worthi kniht Jason,8,u S u Su S uS,and@conj he@pron1%nom the@def_art worthi@adj knight@n jason@n#propn
gow/05/139-gow.cat,139-gow3257,"Begat, the which in every lond",Begat the which in every lond,8,uS u S u Sxu S,biyeten@v%pt_3 the@def_art which@pron in@prep everi@pron_gram_adj lond@n
gow/05/139-gow.cat,139-gow3258,Alle othre passede of his hond,Alle othre passede of his hond,8,ux Sx uSu S u S,al@gram_adj other@pron passen@v%pt_pl of@prep his@pron1%gen honde@n
gow/05/139-gow.cat,139-gow3259,"In Armes, so that he the beste",In Armes so that he the beste,8,u Su S u S u Sx,in@prep armes@n%pl so@adv that@conj he@pron1%nom the@def_art best@adjas_n
gow/05/139-gow.cat,139-gow3260,"Was named and the worthieste,",Was named and the worthieste,8,u Su S u SuSx,ben@v%pt_3 namen@v%ppl and@conj the@def_art worthi@adj
gow/05/139-gow.cat,139-gow3261,He soghte worschipe overal.,He soghte worschipe overal,8,u Sx uSu SuS,he@pron1%nom sechen@v%pt_3 worshipe@n over-al@adv
gow/05/139-gow.cat,139-gow3262,"Nou herkne, and I thee telle schal",Nou herkne and I thee telle schal,8,u Sx u S u Su S,nou@adv herkenen@v%imp and@conj ich@pron%nom the@pron%obj tellen@v%inf shulen@v1%pr_1
gow/05/139-gow.cat,139-gow3263,"An aventure that he soghte,",An aventure that he soghte,8,u SuSu S u Sx,a@indef_art aventure@n that@pron he@pron1%nom sechen@v%pt_3
gow/05/139-gow.cat,139-gow3264,Which afterward ful dere he boghte.,Which afterward ful dere he boghte,8,u SuS u Sx u Sx,which@pron after-ward@adv ful@adv dere@adv he@pron1%nom bien@v%pt_3
gow/05/139-gow.cat,139-gow3265,"Ther was an yle, which Colchos",Ther was an yle which Colchos,8,u S u Su S uS,ther@adv ben@v%pt_3 a@indef_art ile@n1 which@pron colcos@n#propn
gow/05/139-gow.cat,139-gow3266,"Was cleped, and therof aros",Was cleped and therof aros,8,u Su S uS uS,ben@v%pt_3 clepen@v%ppl and@conj ther-of@adv arisen@v%pt_3
gow/05/139-gow.cat,139-gow3267,"Gret speche in every lond aboute,",Gret speche in every lond aboute,8,u Sx u Sxu S uSx,gret@adj speche@n in@prep everi@pron_gram_adj lond@n abouten@advas_adj
gow/05/139-gow.cat,139-gow3268,That such merveile was non oute,That such merveile was non oute,8,u S uSu S u Sx,that@conj swich@gram_adj merveille@n ben@v%pt_3 non@gram_adj oute@adv
gow/05/139-gow.cat,139-gow3269,"In al the wyde world nawhere,",In al the wyde world nawhere,8,u S u Su S uSx,in@prep al@gram_adj the@def_art wid@adj world@n no-wher@adv
gow/05/139-gow.cat,139-gow3270,As tho was in that yle there.,As tho was in that yle there,8,u S u S u Su Sx,as@conj tho@adv ben@v%pt_3 in@prep that@art&gram_adj ile@n1 ther@adv
gow/05/139-gow.cat,139-gow3271,"Ther was a Schiep, as it was told,",Ther was a Schiep as it was told,8,u S u S u S u S,ther@adv ben@v%pt_3 a@indef_art shep@n as@conj hit@pron ben@v%pt_3 tellen@v%ppl
gow/05/139-gow.cat,139-gow3272,"The which his flees bar al of gold,",The which his flees bar al of gold,8,u S u S u S u S,the@def_art which@pron his@pron1%gen fles@n beren@v1%pt_3 al@adv of@prep gold@n
gow/05/139-gow.cat,139-gow3273,"And so the goddes hadde it set,",And so the goddes hadde it set,8,u S u Su Sx u S,and@conj so@adv the@def_art god@n1%pl haven@v%pt_pl hit@pron setten@v%ppl
gow/05/139-gow.cat,139-gow3274,That it ne mihte awei be fet,That it ne mihte awei be fet,8,u S u Sx uS u S,that@conj hit@pron ne@adv mouen@v3%pt_3 awei@adv ben@v%inf fetten@v%ppl
gow/05/139-gow.cat,139-gow3275,Be pouer of no worldes wiht:,Be pouer of no worldes wiht,8,u Su S u Su S,bi@prep pouere@n of@prep no@gram_adj world@n%gen wight@n
gow/05/139-gow.cat,139-gow3276,And yit ful many a worthi kniht,And yit ful many a worthi kniht,8,u S u Sx u Su S,and@conj yet@adv ful@adv mani@gram_adj a@indef_art worthi@adj knight@n
gow/05/139-gow.cat,139-gow3277,"It hadde assaied, as thei dorste,",It hadde assaied as thei dorste,8,u Sx uSu S u Sx,hit@pron haven@v%pt_3 assaien@v%ppl as@conj thei@pron%pl_nom durren@v%pr_pl
gow/05/139-gow.cat,139-gow3278,And evere it fell hem to the worste.,And evere it fell hem to the worste,8,u Sxx u S u S u Sx,and@conj ever@adv hit@pron fallen@v%pt_3 hem@pron%pl_obj to@prep the@def_art werste@n
gow/05/139-gow.cat,139-gow3279,"Bot he, that wolde it noght forsake,",Bot he that wolde it noght forsake,8,u S u Sx u S uSx,but@conj he@pron1%nom that@pron willen@v%pt_3 hit@pron nought@adv forsaken@v%inf
gow/05/139-gow.cat,139-gow3280,Bot of his knyhthod undertake,Bot of his knyhthod undertake,8,u S u Su SuSx,but@conj of@prep his@pron1%gen knighthode@n undertaken@v%inf
gow/05/139-gow.cat,139-gow3281,"To do what thing therto belongeth,",To do what thing therto belongeth,8,u S u S uS uSx,to@part don@v1%inf what@gram_adj thing@n ther-to@adv bilongen@v%pr_3
