FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/07/188-gow.cat,188-gow521,"Of what matiere it schal be told,",Of what matiere it schal be told,0,      ,of@prep what@gram_adj matere@n hit@pron shulen@v1%pr_3 ben@v%inf tellen@v%ppl
gow/07/188-gow.cat,188-gow522,A tale lyketh manyfold,A tale lyketh manyfold,8,u Su Su SuS,a@indef_art tale@n liken@v1%pr_3 mani-fold@adj
gow/07/188-gow.cat,188-gow523,"The betre, if it be spoke plein:",The betre if it be spoke plein,8,u Sx u S u Su S,the@def_art bettre@adv if@conj hit@pron ben@v%pr_3 speken@v%ppl plaine@adv
gow/07/188-gow.cat,188-gow524,Thus thinke I forto torne ayein,Thus thinke I forto torne ayein,8,u Sx u Su Sx uS,thus@adv thinken@v2%pr_1 ich@pron%nom forto@part turnen@v%inf ayen@adv
gow/07/188-gow.cat,188-gow525,And telle plenerly therfore,And telle plenerly therfore,8,u Su SuS uSx,and@conj tellen@v%inf plenerli@adv ther-fore@adv
gow/07/188-gow.cat,188-gow526,"Of therthe, wherof nou tofore",Of therthe wherof nou tofore,8,u Su Su S uSx,of@prep erthe@n1 wher-of@adv nou@adv toforen@adv
gow/07/188-gow.cat,188-gow527,"I spak, and of the water eke,",I spak and of the water eke,8,u S u S u Su Sx,ich@pron%nom speken@v%pt_1 and@conj of@prep the@def_art water@n ek@adv
gow/07/188-gow.cat,188-gow528,"So as these olde clerkes spieke,",So as these olde clerkes spieke,8,u S ux Su Su Sx,so@adv as@conj these@gram_adj%pl olde@adj clerk@n%pl speken@v%pt_pl
gow/07/188-gow.cat,188-gow529,And sette proprely the bounde,And sette proprely the bounde,8,u Su SuS u Sx,and@conj setten@v%pr_pl proprelie@adv the@def_art bounde@n
gow/07/188-gow.cat,188-gow530,"After the forme of Mappemounde,",After the forme of Mappemounde,8,uS u Sx u SuSx,after@prep the@def_art forme@n of@prep mappe-mounde@n
gow/07/188-gow.cat,188-gow531,Thurgh which the ground be pourparties,Thurgh which the ground be pourparties,0,     ,thurgh@prep which@pron the@def_art ground@n bi@prep purpartie@n%pl
gow/07/188-gow.cat,188-gow532,"Departed is in thre parties,",Departed is in thre parties,8,uSu S u x SuS,departen@v%ppl ben@v%pr_3 in@prep thre@num_adj partie@n%pl
gow/07/188-gow.cat,188-gow533,"That is Asie, Aufrique, Europe,",That is Asie Aufrique Europe,0,    ,that@pron ben@v%pr_3 asia@n#propn affrike@n#propn europe@n#propn
gow/07/188-gow.cat,188-gow534,"The whiche under the hevene cope,",The whiche under the hevene cope,8,u Sx uS u Sux Sx,the@def_art which@pron under@prep the@def_art heven@n cope@n
gow/07/188-gow.cat,188-gow535,"Als ferr as streccheth eny ground,",Als ferr as streccheth eny ground,8,u S u Su Su S,as@conj fer@adv as@conj strecchen@v%pr_3 ani@gram_adj ground@n
gow/07/188-gow.cat,188-gow536,Begripeth al this Erthe round.,Begripeth al this Erthe round,8,uSu S u Su S,bigripen@v%pr_3 al@gram_adj this@gram_adj erthe@n1 rounde@adj
gow/07/188-gow.cat,188-gow537,Bot after that the hihe wrieche,Bot after that the hihe wrieche,8,u Su S u Su Sx,but@conj after@prep that@pron the@def_art heigh@adj wrech@n
gow/07/188-gow.cat,188-gow538,The water weies let out seche,The water weies let out seche,8,u Su Su S u Sx,the@def_art water@n wei@n%pl leten@v%pt_3 oute@adv sechen@v%inf
gow/07/188-gow.cat,188-gow539,"And overgo the helles hye,",And overgo the helles hye,8,u SuS u Su S,and@conj overgon@v%inf the@def_art hille@n%pl heigh@adj
gow/07/188-gow.cat,188-gow540,Which every kinde made dye,Which every kinde made dye,8,u SuS ux Su S,which@pron everi@pron_gram_adj kinde@n maken@v1%pt_3 dien@v%inf
gow/07/188-gow.cat,188-gow541,"That upon Middelerthe stod,",That upon Middelerthe stod,8,u Su SuSu S,that@pron upon@prep middel-erthe@n stonden@v1%pt_3
gow/07/188-gow.cat,188-gow542,"Outake Noe and his blod,",Outake Noe and his blod,8,uSu Su S u S,outtaken@prep noe@n#propn and@conj his@pron1%gen blod@n1
gow/07/188-gow.cat,188-gow543,"His Sones and his doughtres thre,",His Sones and his doughtres thre,8,u Su S u Su S,his@pron1%gen sone@n%pl and@conj his@pron1%gen doughter@n%pl thre@num_adj
gow/07/188-gow.cat,188-gow544,Thei were sauf and so was he; --,Thei were sauf and so was he ,8,u Su S u S u S,thei@pron%pl_nom ben@v%pt_pl sauf@adj and@conj so@adv ben@v%pt_3 he@pron1%nom --@dash
gow/07/188-gow.cat,188-gow545,"Here names who that rede rihte,",Here names who that rede rihte,8,ux Su S u Su Sx,here@pron%pl_gen name@n%pl who@pron%nom that@pron reden@v1%pr_3 righte@adv
gow/07/188-gow.cat,188-gow546,"Sem, Cam, Japhet the brethren hihte; --",Sem Cam Japhet the brethren hihte ,8,u S uS u Su Sx,sem@n#propn cham@n#propn japhet@n#propn the@def_art brother@n%pl hoten@v1%pt_pl --@dash
