FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/03/69-gow.cat,69-gow1721,"Be suche ensamples, as thei stonde,",Be suche ensamples as thei stonde,8,u Sx uSu S u Sx,bi@prep swich@gram_adj ensaumple@n%pl as@conj thei@pron%pl_nom stonden@v1%pr_pl
gow/03/69-gow.cat,69-gow1722,"Mi Sone, thou miht understonde,",Mi Sone thou miht understonde,8,u Su S u SuSx,min@pron sone@n thou@pron%nom mouen@v3%pt_2 understonden@v%inf
gow/03/69-gow.cat,69-gow1723,"To hasten love is thing in vein,",To hasten love is thing in vein,8,u Su Sx u S u S,to@part hasten@v%inf love@n1 ben@v%pr_3 thing@n in@prep vein@n
gow/03/69-gow.cat,69-gow1724,Whan that fortune is therayein.,Whan that fortune is therayein,8,u S uSx u SuS,whan@adv&conj that@part fortune@n ben@v%pr_3 ther-ayen@adv
gow/03/69-gow.cat,69-gow1725,To take where a man hath leve,To take where a man hath leve,8,u Su Sx u S u Sx,to@part taken@v%inf wher@adv&conj a@indef_art man@n haven@v%pr_3 leve@n2
gow/03/69-gow.cat,69-gow1726,"Good is, and elles he mot leve;",Good is and elles he mot leve,8,u S u Su S u Sx,god@adj ben@v%pr_3 and@conj elles@adv he@pron1%nom moten@v2%pr_3 leven@v1%inf
gow/03/69-gow.cat,69-gow1727,"For whan a mannes happes failen,",For whan a mannes happes failen,9,u S u Su Su Su,for@conj whan@adv&conj a@indef_art man@n%gen hap@n%pl failen@v%pr_pl
gow/03/69-gow.cat,69-gow1728,Ther is non haste mai availen.,Ther is non haste mai availen,8,u S u Sx u SuS,ther@adv ben@v%pr_3 non@gram_adj haste@n mouen@v3%pr_3 availen@v%inf
gow/03/69-gow.cat,69-gow1729,"Mi fader, grant merci of this:",Mi fader grant merci of this,8,u Su S uS u S,min@pron fader@n graunt@adj merci@n1 of@prep this@pron
gow/03/69-gow.cat,69-gow1730,Bot while I se mi ladi is,Bot while I se mi ladi is,8,u Sx u S u Su S,but@conj whil@conj ich@pron%nom sen@v1%pr_1 min@pron ladie@n ben@v%pr_3
