FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/06/175-gow.cat,175-gow1157,"Hise lustes tok, til ate laste",Hise lustes tok til ate laste,8,ux Su S u Su Sx,his@pron1%gen lust@n%pl taken@v%pt_3 til@conj atte@prep laste@adj#n
gow/06/175-gow.cat,175-gow1158,That god him wolde al overcaste;,That god him wolde al overcaste,8,u S u Sx u SuSx,that@conj god@n1 him@pron%obj willen@v%pt_3 al@adv overcasten@v%inf
gow/06/175-gow.cat,175-gow1159,"Of whom the Cronique is so plein,",Of whom the Cronique is so plein,0,      ,of@prep whom@pron%obj the@def_art cronike@n ben@v%pr_3 so@adv pleine@adj
gow/06/175-gow.cat,175-gow1160,Me list nomore of him to sein.,Me list nomore of him to sein,8,u S uSx u S u S,me@pron2%obj listen@v2%pr_3 no_more@n of@prep him@pron%obj to@part seien@v1%inf
gow/06/175-gow.cat,175-gow1161,And natheles for glotonie,And natheles for glotonie,8,u SuS u SuS,and@conj no-the-lesse@adv for@prep glotonie@n
gow/06/175-gow.cat,175-gow1162,"Of bodili Delicacie,",Of bodili Delicacie,8,u SuS uSuS,of@prep bodilich@adj delicacie@n
gow/06/175-gow.cat,175-gow1163,"To knowe his stomak hou it ferde,",To knowe his stomak hou it ferde,8,u Sx u Su S u Sx,to@part knouen@v%inf his@pron1%gen stomak@n hou@adv&conj hit@pron faren@v%pt_3
gow/06/175-gow.cat,175-gow1164,"Of that noman tofore herde,",Of that noman tofore herde,8,u S uS uSu Sx,of@prep that@pron no-man@n toforen@adv heren@v%pt_3
gow/06/175-gow.cat,175-gow1165,"Which he withinne himself bethoghte,",Which he withinne himself bethoghte,8,u S uSx uS uSx,which@pron he@pron1%nom with-inne@prep him-self@pron bithinken@v%pt_3
gow/06/175-gow.cat,175-gow1166,A wonder soubtil thing he wroghte.,A wonder soubtil thing he wroghte,8,u Su Su S u Sx,a@indef_art wonder@adv sotil@adj thing@n he@pron1%nom werken@v%pt_3
gow/06/175-gow.cat,175-gow1167,Thre men upon eleccioun,Thre men upon eleccioun,8,u S uS uSuS,thre@num_adj man@n%pl upon@prep eleccioun@n
gow/06/175-gow.cat,175-gow1168,Of age and of complexioun,Of age and of complexioun,8,u Sx u S uSuS,of@prep age@n and@conj of@prep complexioun@n
