FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/03/64-gow.cat,64-gow1201,A Philosophre of which men tolde,A Philosophre of which men tolde,8,u SuSx u S u Sx,a@indef_art philosophre@n of@prep which@pron man@n%pl tellen@v%pt_pl
gow/03/64-gow.cat,64-gow1202,"Ther was whilom be daies olde,",Ther was whilom be daies olde,8,u S uS u Su Sx,ther@adv ben@v%pt_3 whilom@adv bi@prep dai@n%pl olde@adj
gow/03/64-gow.cat,64-gow1203,And Diogenes thanne he hihte.,And Diogenes thanne he hihte,8,u SuSu Sx u Sx,and@conj diogenes@n#propn thanne@adv he@pron1%nom hoten@v1%pt_3
gow/03/64-gow.cat,64-gow1204,So old he was that he ne mihte,So old he was that he ne mihte,8,u S u S u S u Sx,so@adv olde@adj he@pron1%nom ben@v%pt_3 that@conj he@pron1%nom ne@adv mouen@v3%pt_3
gow/03/64-gow.cat,64-gow1205,"The world travaile, and for the beste",The world travaile and for the beste,8,u S uSx u S u Sx,the@def_art world@n travailen@v%inf and@conj for@prep the@def_art best@adjas_n
gow/03/64-gow.cat,64-gow1206,"He schop him forto take his reste,",He schop him forto take his reste,8,u S u Su Sx u Sx,he@pron1%nom shapen@v%pt_3 him@pron%obj forto@part taken@v%inf his@pron1%gen reste@n1
gow/03/64-gow.cat,64-gow1207,"And duelte at hom in such a wise,",And duelte at hom in such a wise,8,u Sx u S u S u Sx,and@conj dwellen@v%pt_3 at@prep hom@n in@prep swich@gram_adj a@indef_art wise@n2
gow/03/64-gow.cat,64-gow1208,That nyh his hous he let devise,That nyh his hous he let devise,8,u S u S u S uSx,that@conj neigh@prep his@pron1%gen hous@n he@pron1%nom leten@v%pt_3 devisen@v%inf
gow/03/64-gow.cat,64-gow1209,Endlong upon an Axeltre,Endlong upon an Axeltre,7,Su Su S uSx,endelong@adv upon@prep a@indef_art ax-tre@n
gow/03/64-gow.cat,64-gow1210,"To sette a tonne in such degre,",To sette a tonne in such degre,8,u Sx u Su S u Sx,to@part setten@v%inf a@indef_art tonne@n in@prep swich@gram_adj degre@n
gow/03/64-gow.cat,64-gow1211,That he it mihte torne aboute;,That he it mihte torne aboute,8,u S u Su Sx uSx,that@conj he@pron1%nom hit@pron mouen@v3%pt_3 turnen@v%inf abouten@adv
gow/03/64-gow.cat,64-gow1212,"Wherof on hed was taken oute,",Wherof on hed was taken oute,8,uS u S u Su Sx,wher-of@adv on@num_adj hed@n1 ben@v%pt_3 taken@v%ppl oute@adv
gow/03/64-gow.cat,64-gow1213,For he therinne sitte scholde,For he therinne sitte scholde,8,u S uSu Su Sx,for@conj he@pron1%nom ther-inne@adv sitten@v%inf shulen@v1%pt_3
gow/03/64-gow.cat,64-gow1214,"And torne himself so as he wolde,",And torne himself so as he wolde,8,u Sx uS u S u Sx,and@conj turnen@v%inf him-self@pron so@adv as@conj he@pron1%nom willen@v%pt_3
gow/03/64-gow.cat,64-gow1215,To take their and se the hevene,To take their and se the hevene,8,u Sx u S u S uSx,to@part taken@v%inf ther@adv and@conj sen@v1%inf the@def_art heven@n
gow/03/64-gow.cat,64-gow1216,"And deme of the planetes sevene,",And deme of the planetes sevene,8,u Sx u S uSu Sxx,and@conj demen@v%inf of@prep the@def_art planete@n1%pl seven@num_adj
gow/03/64-gow.cat,64-gow1217,As he which cowthe mochel what.,As he which cowthe mochel what,8,u S u Su Su S,as@conj he@pron1%nom which@pron connen@v%pt_3 muchel@adj what@pron
gow/03/64-gow.cat,64-gow1218,And thus fulofte there he sat,And thus fulofte there he sat,8,u S uSu Sx u S,and@conj thus@adv ful-ofte@adv ther@adv he@pron1%nom sitten@v%pt_3
gow/03/64-gow.cat,64-gow1219,To muse in his philosophie,To muse in his philosophie,8,u Sx u S uSuS,to@part musen@v%inf in@prep his@pron1%gen philosophie@n
gow/03/64-gow.cat,64-gow1220,Solein withoute compaignie:,Solein withoute compaignie,8,uS uSu SuS,soleine@adj withouten@prep compaignie@n
