"Whan ended was the lyf of Seinte Cecile,",||,"¶Whan ended was the lif of Seint Cecile,"
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 557,,,10,a@indef_art,man@n,that@pron,clothen@v%ppl,ben@v%pt_3,in@prep,cloth@n%pl,blak@adj

And undernethe he hadde a whyt surplys.,||,And under that he had a whit surplis.°
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 558,DIFF,,10,And,undernethe,he,hadde,a,whyt,surplys
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 558,DIFF,,10,u,SuSx,u,Sx,u,S,uS
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 558,DIFF,,10,and@conj,undernethen@adv,he@pron1%nom,haven@v%pt_3,a@indef_art,whit@adj,surplis@n
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 558,DIFF,,10,And,under,that,he,had,a,whit,surplis
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 558,DIFF,,10,u,Su,S,u,S,u,S,uS
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 558,DIFF,,10,and@conj,,,he@pron1%nom,haven@v%pt_3,a@indef_art,whit@adj,surplis@n

"His hakeney, that was al pomely grys,",||,"His hakeney,° that was al pomely° gris,°"
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 559,,,10,His,hakeney,that,was,al,pomely,grys
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 559,,,10,u,Sxu,S,u,S,uSu,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 559,,,10,his@pron1%gen,hakeneie@n,that@pron,ben@v%pt_3,al@adv,pomele@adj,gris@adj
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 559,,,10,His,hakeney,that,was,al,pomely,gris
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 559,,,10,u,Sxu,S,u,S,uSu,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 559,,,10,his@pron1%gen,hakeneie@n,that@pron,ben@v%pt_3,al@adv,pomele@adj,gris@adj

So swatte that it wonder was to see;,||,"So swatte,° that it wonder was to see;"
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 560,,,10,So,swatte,that,it,wonder,was,to,see
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 560,,,10,u,Su,S,u,Su,S,u,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 560,,,10,so@adv,sweten@v1%pt_3,that@conj,hit@pron,wonder@n,ben@v%pt_3,to@part,sen@v1%inf
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 560,,,10,So,swatte,that,it,wonder,was,to,see
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 560,,,10,u,Su,S,u,Su,S,u,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 560,,,10,so@adv,sweten@v1%pt_3,that@conj,hit@pron,wonder@n,ben@v%pt_3,to@part,sen@v1%inf

It semed as he had priked miles three.,||,It semed he had priked° miles three.
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 561,DIFF,green,10,It,semed,as,he,had,priked,miles,three
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 561,DIFF,green,10,u,Su,S,u,S,uS,ux,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 561,DIFF,green,10,hit@pron,semen@v2%pt_3,as@conj,he@pron1%nom,haven@v%pt_3,priken@v%ppl,mile@n1%pl,thre@num_adj
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 561,DIFF,green,10,It,semed,he,had,priked,miles,three
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 561,DIFF,green,10,u,Su,S,u,Su,Su,S
data/riverside_cats/CYPro_riv.cat,data/oxford_txts/CYPro_oxford.txt,data/csvs/CYPro,Prologue to the Canon's Yeoman's Tale 561,DIFF,green,10,hit@pron,semen@v2%pt_3,he@pron1%nom,haven@v%pt_3,priken@v%ppl,mile@n1%pl,thre@num_adj

The hors eek that his yeman rood upon,||,The hors eek that his yeman° rood upon
