"Listeth, lordes, in good entent,",||,"Listeth,° lords, in good entent,"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 717,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 717,,,0,his@pron1%gen,name@n,ben@v%pt_3,sire@n#adj,thopas@n#propn
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 717,,,0,His,name,was,Sir,Thopas
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 717,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 717,,,0,his@pron1%gen,name@n,ben@v%pt_3,sire@n#adj,thopas@n#propn

"Yborn he was in fer contree,",||,"Yborn he was in fer° contree,"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 718,,,0,Yborn,he,was,in,fer,contree
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 718,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 718,,,0,iberen@v1%ppl,he@pron1%nom,ben@v%pt_3,in@prep,fer@adj1,contree@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 718,,,0,Yborn,he,was,in,fer,contree
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 718,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 718,,,0,iberen@v1%ppl,he@pron1%nom,ben@v%pt_3,in@prep,fer@adj1,contree@n

"In Flaundres, al biyonde the see,",||,"In Flaundres, al biyond the see,"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 719,,,0,In,Flaundres,al,biyonde,the,see
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 719,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 719,,,0,in@prep,flaundres@n#propn,al@adv,biyonde@prep,the@def_art,se@n1
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 719,,,0,In,Flaundres,al,biyond,the,see
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 719,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 719,,,0,in@prep,flaundres@n#propn,al@adv,biyonde@prep,the@def_art,se@n1

"At Poperyng, in the place.",||,"    At Popering, in the place;°"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 720,,,0,At,Poperyng,in,the,place
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 720,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 720,,,0,at@prep,popering@n#propn,in@prep,the@def_art,place@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 720,,,0,At,Popering,in,the,place
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 720,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 720,,,0,at@prep,popering@n#propn,in@prep,the@def_art,place@n

"His fader was a man ful free,",||,"His fader was a man ful free,°"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 721,,,0,His,fader,was,a,man,ful,free
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 721,,,0,,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 721,,,0,his@pron1%gen,fader@n,ben@v%pt_3,a@indef_art,man@n,ful@adv,fre@adj
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 721,,,0,His,fader,was,a,man,ful,free
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 721,,,0,,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 721,,,0,his@pron1%gen,fader@n,ben@v%pt_3,a@indef_art,man@n,ful@adv,fre@adj

"And lord he was of that contree,",||,"And lord he was of that contree,"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 722,,,0,And,lord,he,was,of,that,contree
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 722,,,0,,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 722,,,0,and@conj,lord@n,he@pron1%nom,ben@v%pt_3,of@prep,that@art&gram_adj,contree@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 722,,,0,And,lord,he,was,of,that,contree
