O blisful light of which the bemes clere,||,"O blisful light, of which the bemes clere"
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 1,,,10,O,blisful,light,of,which,the,bemes,clere
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 1,,,10,u,Su,S,u,S,u,Su,Sx
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 1,,,10,o@interj,blisful@adj,light@n,of@prep,which@pron,the@def_art,bem@n%pl,cler@adj
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 1,,,10,O,blisful,light,of,which,the,bemes,clere
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 1,,,10,u,Su,S,u,S,u,Su,Sx
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 1,,,10,o@interj,blisful@adj,light@n,of@prep,which@pron,the@def_art,bem@n%pl,cler@adj

Adorneth al the thridde heven faire!,||,Adorneth al the thridde hevene faire!
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 2,,,10,Adorneth,al,the,thridde,heven,faire
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 2,,,10,uSu,S,u,Su,Su,Sx
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 2,,,10,adournen@v%pr_3,al@gram_adj,the@def_art,thrid@num_adj,heven@n,fair@adj
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 2,,,10,Adorneth,al,the,thridde,hevene,faire
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 2,,,10,uSu,S,u,Sx,uSu,Sx
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 2,,,10,adournen@v%pr_3,al@gram_adj,the@def_art,thrid@num_adj,heven@n,fair@adj

"O sonnes lief, O Joves doughter deere,",||,"O sonnes leef, O Joves doughter dere,"
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 3,,,10,O,sonnes,lief,O,Joves,doughter,deere
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 3,,,10,u,Su,S,u,Su,Su,Sx
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 3,,,10,o@interj,sonne@n%gen,lef@n2,o@interj,jove@n#propn%gen,doughter@n,dere@adj1
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 3,,,10,O,sonnes,leef,O,Joves,doughter,dere
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 3,,,10,u,Su,S,u,Su,Su,Sx
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 3,,,10,o@interj,sonne@n%gen,lef@n2,o@interj,jove@n#propn%gen,doughter@n,dere@adj1

"Plesance of love, O goodly debonaire,",||,"Plesaunce of love, O goodly debonaire,"
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 4,,,10,Plesance,of,love,O,goodly,debonaire
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 4,,,10,uSx,u,Sx,u,Su,SuSx
data/riverside_cats/TC3_riv.cat,data/oxford_txts/TC3_oxford.txt,data/csvs/TC3,Troilus and Criseyde; Book III 4,,,10,plesaunce@n1,of@prep,love@n1,o@interj,godli@adj2,debonaire@n
