"But al to litel, weylaway the whyle,",||,"But al to litel, weylawey the while,"
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 1,,,10,But,al,to,litel,weylaway,the,whyle
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 1,,,10,u,S,u,Su,SuS,u,Sx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 1,,,10,but@conj,al@adv,to@adv2,litel@adv,weilawai@interj,the@def_art,whil@n
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 1,,,10,But,al,to,litel,weylawey,the,while
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 1,,,10,u,S,u,Su,SuS,u,Sx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 1,,,10,but@conj,al@adv,to@adv2,litel@adv,weilawai@interj,the@def_art,whil@n

"Lasteth swich joie, ythonked be Fortune,",||,"Lasteth swich joye, ythonked be Fortune!"
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 2,,,10,Lasteth,swich,joie,ythonked,be,Fortune
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 2,,,10,uS,u,S,uSu,S,uSx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 2,,,10,lasten@v1%pr_3,swich@gram_adj,joie@n,thanken@v%ppl,ben@v%pr_3,fortune@n#propn
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 2,,,10,Lasteth,swich,joye,ythonked,be,Fortune
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 2,,,10,uS,u,Su,Sux,S,uSx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 2,,,10,lasten@v1%pr_3,swich@gram_adj,joie@n,thanken@v%ppl,ben@v%pr_3,fortune@n#propn

That semeth trewest whan she wol bygyle,||,"That semeth trewest, whan she wol bigile,"
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 3,,,10,That,semeth,trewest,whan,she,wol,bygyle
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 3,,,10,u,Su,Su,S,u,S,uSx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 3,,,10,that@pron,semen@v2%pr_3,treu@adj%sup,whan@adv&conj,she@pron%nom,willen@v%pr_3,bigilen@v%inf
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 3,,,10,That,semeth,trewest,whan,she,wol,bigile
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 3,,,10,u,Su,Su,S,u,S,uSx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 3,,,10,that@pron,semen@v2%pr_3,treu@adj%sup,whan@adv&conj,she@pron%nom,willen@v%pr_3,bigilen@v%inf

And kan to fooles so hire song entune,||,"And can to foles so hir song entune,"
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 4,,,10,And,kan,to,fooles,so,hire,song,entune
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 4,,,10,u,S,u,Su,S,ux,S,uSx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 4,,,10,and@conj,connen@v%pr_3,to@prep,fol@n%pl,so@adv,hire@pron1%fem_gen,song@n,entunen@v%inf
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 4,,,10,And,can,to,foles,so,hir,song,entune
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 4,,,10,u,S,u,Su,S,u,S,uSx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 4,,,10,and@conj,connen@v%pr_3,to@prep,fol@n%pl,so@adv,hire@pron1%fem_gen,song@n,entunen@v%inf

"That she hem hent and blent, traitour comune!",||,"That she hem hent and blent, traitour comune;"
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 5,,,10,That,she,hem,hent,and,blent,traitour,comune
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 5,,,10,u,S,u,S,u,S,uS,uSx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 5,,,10,that@conj,she@pron%nom,hem@pron%pl_obj,henten@v%pr_3,and@conj,blenden@v1%pr_3,traitour@n,commune@adj
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 5,,,10,That,she,hem,hent,and,blent,traitour,comune
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 5,,,10,u,S,u,S,u,S,uS,uSx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 5,,,10,that@conj,she@pron%nom,hem@pron%pl_obj,henten@v%pr_3,and@conj,blenden@v1%pr_3,traitour@n,commune@adj

"And whan a wight is from hire whiel ythrowe,",||,"And whan a wight is from hir wheel ythrowe,"
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 6,,,10,And,whan,a,wight,is,from,hire,whiel,ythrowe
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 6,,,10,u,S,u,S,u,S,ux,S,uSx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 6,,,10,and@conj,whan@adv&conj,a@indef_art,wight@n,ben@v%pr_3,from@prep,hire@pron1%fem_gen,whel@n,throuen@v1%ppl
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 6,,,10,And,whan,a,wight,is,from,hir,wheel,ythrowe
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 6,,,10,u,S,u,S,u,S,u,S,uSx
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 6,,,10,and@conj,whan@adv&conj,a@indef_art,wight@n,ben@v%pr_3,from@prep,hire@pron1%fem_gen,whel@n,throuen@v1%ppl

"Than laugheth she, and maketh hym the mowe.",||,"Than laugheth she, and maketh him the mowe."
data/riverside_cats/TC4_riv.cat,data/oxford_txts/TC4_oxford.txt,data/csvs/TC4,Troilus and Criseyde; Book IV 7,,,10,Than,laugheth,she,and,maketh,hym,the,mowe
