"Owt of thise blake wawes for to saylle,",||,"Out of these blake wawes for to saile,"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 5,,,10,This,see,clepe,I,the,tempestous,matere
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 5,,,10,u,S,ux,S,u,SuS,uSx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 5,,,10,this@gram_adj,se@n1,clepen@v%pr_1,ich@pron%nom,the@def_art,tempestous@adj,matere@n
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 5,,,10,This,see,clepe,I,the,tempestous,matere
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 5,,,10,u,S,ux,S,u,SuS,uSx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 5,,,10,this@gram_adj,se@n1,clepen@v%pr_1,ich@pron%nom,the@def_art,tempestous@adj,matere@n

Of disespeir that Troilus was inne;,||,Of desespeir that Troilus was inne:
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 6,,,10,Of,disespeir,that,Troilus,was,inne
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 6,,,10,u,SuS,u,SuS,u,Sx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 6,,,10,of@prep,despeir@n,that@pron,troilus@n#propn,ben@v%pt_3,inne@adv
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 6,,,10,Of,desespeir,that,Troilus,was,inne
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 6,,,10,u,SuS,u,SuS,u,Sx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 6,,,10,of@prep,despeir@n,that@pron,troilus@n#propn,ben@v%pt_3,inne@adv

But now of hope the kalendes bygynne.,||,But now of hope the calendes biginne.
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 7,,,10,But,now,of,hope,the,kalendes,bygynne
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 7,,,10,u,S,u,Sx,u,SuS,uSx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 7,,,10,but@conj,nou@adv,of@prep,hope@n1,the@def_art,calendes@n,biginnen@v%pr_pl
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 7,,,10,But,now,of,hope,the,calendes,biginne
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 7,,,10,u,S,u,Sx,u,SuS,uSx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 7,,,10,but@conj,nou@adv,of@prep,hope@n1,the@def_art,calendes@n,biginnen@v%pr_pl

"O lady myn, that called art Cleo,",||,"O lady min, that called art Cleo,"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 8,,,9,O,lady,myn,that,called,art,Cleo
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 8,,,9,S,uS,u,S,uS,u,S
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 8,,,9,o@interj,ladie@n,min@pron%gen,that@pron,callen@v%ppl,ben@v%pr_2,cleo@n#propn
