"The double sorwe of Troilus to tellen,",||,"The double sorwe of Troilus to tellen,"
data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 1,,,11,The,double,sorwe,of,Troilus,to,tellen
data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 1,,,11,u,Su,Sx,u,SuS,u,Su
data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 1,,,11,the@def_art,double@adj,sorwe@n,of@prep,troilus@n#propn,to@part,tellen@v%inf
data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 1,,,11,The,double,sorwe,of,Troilus,to,tellen
data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 1,,,11,u,Su,Sx,u,SuS,u,Su
data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 1,,,11,the@def_art,double@adj,sorwe@n,of@prep,troilus@n#propn,to@part,tellen@v%inf

"That was the kyng Priamus sone of Troye,",||,"That was the king Priamus sone of Troye,"
data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 2,,,0,That,was,the,kyng,Priamus,sone,of,Troye
data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 2,,,0,,,,,,,,
data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 2,,,0,that@pron,ben@v%pt_3,the@def_art,king@n,priam@n#propn%gen,sone@n,of@prep,troie@n1#propn
data/riverside_cats/TC1_riv.cat,data/oxford_txts/TC1_oxford.txt,data/csvs/TC1,Troilus and Criseyde; Book I 2,,,0,That,was,the,king,Priamus,sone,of,Troye
