A thousand tymes have I herd men telle,||,"¶A thousand times have I herd men telle,"
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 7,,,11,Ne,may,of,hit,noon,other,weyes,witen
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 7,,,11,u,S,u,S,u,Su,Su,Su
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 7,,,11,ne@conj1,mouen@v3%pr_3,of@prep,hit@pron,non@gram_adj,other@gram_adj,wei@n%pl,witen@v1%inf
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 7,,,11,Ne,may,of,it,non,other,weyes,witen
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 7,,,11,u,S,u,S,u,Su,Su,Su
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 7,,,11,ne@conj1,mouen@v3%pr_3,of@prep,hit@pron,non@gram_adj,other@gram_adj,wei@n%pl,witen@v1%inf

But as he hath herd seyd or founde it writen;,||,"But as he hath herd seide, or founde it writen;"
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 8,,,11,But,as,he,hath,herd,seyd,or,founde,it,writen
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 8,,,11,u,S,u,S,u,S,u,Sx,u,Su
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 8,,,11,but@conj,as@conj,he@pron1%nom,haven@v%pr_3,heren@v%ppl,seien@v1%ppl,or@conj,finden@v%ppl,hit@pron,writen@v%ppl_abs
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 8,,,11,But,as,he,hath,herd,seide,or,founde,it,writen
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 8,,,11,u,S,u,S,u,Sx,u,Sx,u,Su
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 8,,,11,but@conj,as@conj,he@pron1%nom,haven@v%pr_3,heren@v%ppl,seien@v1%ppl,or@conj,finden@v%ppl,hit@pron,writen@v%ppl_abs

For by assay ther may no man it preve.,||,For by assay° ther may no man it preve.°
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 9,,,10,For,by,assay,ther,may,no,man,it,preve
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 9,,,10,u,S,uS,u,S,u,S,u,Sx
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 9,,,10,for@conj,bi@prep,assai@n,ther@adv,mouen@v3%pr_3,no@gram_adj,man@n,hit@pron,preven@v%inf
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 9,,,10,For,by,assay,ther,may,no,man,it,preve
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 9,,,10,u,S,uS,u,S,u,S,u,Sx
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 9,,,10,for@conj,bi@prep,assai@n,ther@adv,mouen@v3%pr_3,no@gram_adj,man@n,hit@pron,preven@v%inf

But God forbede but men shulde leve,||,But God forbede but men shoulde leve°
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 10,,,10,But,God,forbede,but,men,shulde,leve
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 10,,,10,u,S,uSu,S,u,Su,Sx
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 10,,,10,but@conj,god@n1#propn,forbeden@v%pr_3,but@conj,man@n%pl,shulen@v1%pt_pl,leven@v4%inf
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 10,,,10,But,God,forbede,but,men,shoulde,leve
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 10,,,10,u,S,uSu,S,u,Su,Sx
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 10,,,10,but@conj,god@n1#propn,forbeden@v%pr_3,but@conj,man@n%pl,shulen@v1%pt_pl,leven@v4%inf

Wel more thing than men han seen with ye!,||,Wel more thing then men han seen with eye!
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 11,,,10,Wel,more,thing,than,men,han,seen,with,ye
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 11,,,10,u,Su,S,u,S,u,S,u,S
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 11,,,10,wel@adv,more@adj%comp,thing@n,than@conj,man@n%pl,haven@v%pr_pl,sen@v1%ppl,with@prep,eie@n1
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 11,,,10,Wel,more,thing,then,men,han,seen,with,eye
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 11,,,10,u,Su,S,u,S,u,S,u,S
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 11,,,10,wel@adv,more@adj%comp,thing@n,than@conj,man@n%pl,haven@v%pr_pl,sen@v1%ppl,with@prep,eie@n1

Men shal not wenen every thing a lye,||,Men shal° nat wenen° everything a lie
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 12,DIFF,,10,Men,shal,not,wenen,every,thing,a,lye
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 12,DIFF,,10,u,S,u,Su,Sxu,S,u,S
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 12,DIFF,,10,man@n%pl,shulen@v1%pr_pl,not@adv,wenen@v2%inf,everi@pron_gram_adj,thing@n,a@indef_art,lie@n1
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 12,DIFF,,10,Men,shal,nat,wenen,everything,a,lie
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 12,DIFF,,10,u,S,u,Su,SxuS,u,S
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 12,DIFF,,10,man@n%pl,shulen@v1%pr_pl,not@adv,wenen@v2%inf,,a@indef_art,lie@n1

But yf himself yt seeth or elles dooth.,||,"But if° himself it seeth,° or elles° dooth;"
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 13,,,10,But,yf,himself,yt,seeth,or,elles,dooth
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 13,,,10,u,S,uS,u,S,u,Su,S
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 13,,,10,but@conj,if@conj,him-self@pron,hit@pron,sen@v1%pr_3,or@conj,elles@adv,don@v1%pr_3
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 13,,,10,But,if,himself,it,seeth,or,elles,dooth
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 13,,,10,u,S,uS,u,S,u,Su,S
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 13,,,10,but@conj,if@conj,him-self@pron,hit@pron,sen@v1%pr_3,or@conj,elles@adv,don@v1%pr_3

"For, God wot, thing is never the lasse sooth,",||,"For, God wot,° thing° is never the lasse sooth,°"
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 14,,,10,For,God,wot,thing,is,never,the,lasse,sooth
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 14,,,10,u,S,u,S,u,Su,S,ux,S
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 14,,,10,for@conj,god@n1#propn,witen@v1%pr_3,thing@n,ben@v%pr_3,never@adv,the@adv,lesse@adv%comp,soth@adj
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 14,,,10,For,God,wot,thing,is,never,the,lasse,sooth
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 14,,,10,u,S,u,S,u,Su,S,ux,S
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 14,,,10,for@conj,god@n1#propn,witen@v1%pr_3,thing@n,ben@v%pr_3,never@adv,the@adv,lesse@adv%comp,soth@adj

Thogh every wight ne may it nat ysee.,||,Thogh every wight ne may it nat ysee.
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 15,,,10,Thogh,every,wight,ne,may,it,nat,ysee
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 15,,,10,u,Sxu,S,u,S,u,S,uS
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 15,,,10,though@conj,everi@pron_gram_adj,wight@n,ne@adv,mouen@v3%pr_3,hit@pron,not@adv,isen@v1%inf
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 15,,,10,Thogh,every,wight,ne,may,it,nat,ysee
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 15,,,10,u,Sxu,S,u,S,u,S,uS
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 15,,,10,though@conj,everi@pron_gram_adj,wight@n,ne@adv,mouen@v3%pr_3,hit@pron,not@adv,isen@v1%inf

"Bernard the monk ne saugh nat all, pardee!",||,"Bernard the monk ne saugh nat al,° parde!°"
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 16,,,10,Bernard,the,monk,ne,saugh,nat,all,pardee
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 16,,,10,uS,u,S,u,S,u,S,uS
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 16,,,10,bernard@n1#propn,the@def_art,monk@n,ne@adv,sen@v1%pt_3,not@adv,al@gram_adjas_n,parde@interj
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 16,,,9,Bernard,the,monk,ne,saugh,nat,al,parde
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 16,,,9,Su,S,u,S,u,S,u,Sx
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 16,,,9,bernard@n1#propn,the@def_art,monk@n,ne@adv,sen@v1%pt_3,not@adv,al@gram_adjas_n,parde@interj

"Than mote we to bokes that we fynde,",||,"Than mote we to bokes° that we finde,"
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 17,,,10,Than,mote,we,to,bokes,that,we,fynde
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 17,,,10,u,Su,S,u,Su,S,u,Sx
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 17,,,10,thanne@adv,moten@v2%pr_pl,we@pron%pl_nom,to@prep,bok@n1%pl,that@pron,we@pron%pl_nom,finden@v%pr_pl
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 17,,,10,Than,mote,we,to,bokes,that,we,finde
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 17,,,10,u,Su,S,u,Su,S,u,Sx
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 17,,,10,thanne@adv,moten@v2%pr_pl,we@pron%pl_nom,to@prep,bok@n1%pl,that@pron,we@pron%pl_nom,finden@v%pr_pl

"Thurgh whiche that olde thinges ben in mynde,",||,Thurgh which that° olde thinges ben in minde.°
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 18,,,10,Thurgh,whiche,that,olde,thinges,ben,in,mynde
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 18,,,10,u,Sx,u,Su,Su,S,u,Sx
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 18,,,10,thurgh@prep,which@pron,that@pron,olde@adj,thing@n%pl,ben@v%pr_pl,in@prep,minde@n1
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 18,,,10,Thurgh,which,that,olde,thinges,ben,in,minde
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 18,,,10,u,S,u,Su,Su,S,u,Sx
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 18,,,10,thurgh@prep,which@pron,that@pron,olde@adj,thing@n%pl,ben@v%pr_pl,in@prep,minde@n1

"And to the doctrine of these olde wyse,",||,"And to the doctrine° of these olde wise,°"
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 19,,,10,And,to,the,doctrine,of,these,olde,wyse
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 19,,,10,u,S,u,Sux,S,ux,Su,Sx
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 19,,,10,and@conj,to@prep,the@def_art,doctrine@n,of@prep,these@gram_adj%pl,olde@adj,wise@adj#n%pl
data/riverside_cats/LGW_FPro_riv.cat,data/oxford_txts/LGW_FPro_oxford.txt,data/csvs/LGW_FPro,The Legend of Good Women; Prologue F 19,,,10,And,to,the,doctrine,of,these,olde,wise
