"Whan seyd was al this miracle, every man",||,"Whan seid° was al this miracle, every man"
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 691,,,10,Whan,seyd,was,al,this,miracle,every,man
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 691,,,10,u,S,u,S,u,Sux,Sxu,S
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 691,,,10,whan@adv&conj,seien@v1%ppl,ben@v%pt_3,al@gram_adj,this@gram_adj,miracle@n,everi@pron_gram_adj,man@n
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 691,,,10,Whan,seid,was,al,this,miracle,every,man
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 691,,,10,u,S,u,S,u,Sux,Sxu,S
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 691,,,10,whan@adv&conj,seien@v1%ppl,ben@v%pt_3,al@gram_adj,this@gram_adj,miracle@n,everi@pron_gram_adj,man@n

"As sobre was that wonder was to se,",||,"As sobre° was, that wonder was to se,"
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 692,,,10,As,sobre,was,that,wonder,was,to,se
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 692,,,10,u,Su,S,u,Su,S,u,S
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 692,,,10,as@conj,sobre@adj,ben@v%pt_3,that@conj,wonder@n,ben@v%pt_3,to@part,sen@v1%inf
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 692,,,10,As,sobre,was,that,wonder,was,to,se
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 692,,,10,u,Su,S,u,Su,S,u,S
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 692,,,10,as@conj,sobre@adj,ben@v%pt_3,that@conj,wonder@n,ben@v%pt_3,to@part,sen@v1%inf

"Til that oure Hooste japen tho bigan,",||,"Til that our Hoste japen° tho bigan,"
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 693,,,10,Til,that,oure,Hooste,japen,tho,bigan
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 693,,,10,u,S,ux,Su,Su,S,uS
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 693,,,10,til@conj,that@part,oure@pron%pl_gen,hoste@n2,japen@v%inf,tho@adv,biginnen@v%pt_3
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 693,,,10,Til,that,our,Hoste,japen,tho,bigan
data/riverside_cats/ThopPro_riv.cat,data/oxford_txts/ThopPro_oxford.txt,data/csvs/ThopPro,Prologue to Sir Thopas 693,,,10,u,S,u,Su,Su,S,uS
