Headword,Tag,Ending,Count,Percent
felen,v%inf,-e,4,66.67%
felen,v%inf,-en,2,33.33%
felen,v%ppl,-t,3,75.00%
felen,v%ppl,-ed,1,25.00%
felen,v%pt_2,-est,1,100.00%
felen,v%pt_3,-te,11,84.62%
felen,v%pt_3,-ede,1,7.69%
felen,v%pt_3,-ed,1,7.69%
felen,v%pr_3,-eth,7,100.00%
felen,v%pr_pl,-en,1,100.00%
felen,v%pr_1,-e,5,100.00%
felen,v%pt_1,-te,3,100.00%
lasten,v%pr_3,-eth,5,50.00%
lasten,v%pr_3,-t,3,30.00%
lasten,v%pr_3,-te,2,20.00%
lasten,v%pt_3,-te,1,50.00%
lasten,v%pt_3,-ed,1,50.00%
lasten,v%inf,-en,1,50.00%
lasten,v%inf,-te,1,50.00%
receiven,v%pr_3,-eth,2,100.00%
receiven,v%ppl,-ed,5,100.00%
receiven,v%imp,-e,2,66.67%
receiven,v%imp,-eth,1,33.33%
receiven,v%inf,-en,2,66.67%
receiven,v%inf,-e,1,33.33%
receiven,v%pt_3,-ed,1,100.00%
ikepen,v%ppl,-t,1,100.00%
waxen,v%pt_3,other,23,100.00%
waxen,v%pr_pl,-e,2,40.00%
waxen,v%pr_pl,-en,3,60.00%
waxen,v%pr_3,-eth,5,100.00%
waxen,v%inf,-en,6,75.00%
waxen,v%inf,-e,2,25.00%
waxen,v%ppl,-en,9,100.00%
waxen,v%pt_pl,-en,1,100.00%
waxen,v%pt_1,other,1,100.00%
waxen,v%ppl_abs,-en,1,100.00%
wrien,v%imp,other,1,50.00%
wrien,v%imp,-e,1,50.00%
wrien,v%pr_pl,-en,1,100.00%
wrien,v%pt_3,-ed,1,100.00%
wrien,v%inf,-e,1,100.00%
wishen,v%pt_pl,-e,1,100.00%
wishen,v%inf,-e,1,100.00%
wishen,v%pr_1,-e,1,100.00%
bigilen,v%inf,-e,3,100.00%
bigilen,v%ppl,-ed,4,100.00%
bigilen,v%pr_2,-e,1,100.00%
setten,v%pt_pl,-te,3,42.86%
setten,v%pt_pl,-et,1,14.29%
setten,v%pt_pl,-en,3,42.86%
setten,v%pt_3,-te,19,86.36%
setten,v%pt_3,-et,3,13.64%
setten,v%pr_3,-te,1,100.00%
setten,v#adj%ppl,-et,3,100.00%
setten,v%pr_1,-te,4,100.00%
setten,v%pr_pl,-te,2,100.00%
setten,v%inf,-te,2,100.00%
setten,v%pt_1,-te,3,100.00%
setten,v%ppl,-et,14,100.00%
setten,v%imp,-te,2,100.00%
setten,v%ppl_abs,-et,3,100.00%
usen,v%pt_pl,-en,2,40.00%
usen,v%pt_pl,-ed,3,60.00%
usen,v%inf,-en,2,66.67%
usen,v%inf,-e,1,33.33%
usen,v%pr_3,-eth,3,100.00%
usen,v%ppl,-ed,3,100.00%
usen,v%prp_abs,-e,1,100.00%
usen,v%pt_3,-ed,3,100.00%
usen,v%pr_pl,-en,1,100.00%
usen,v%pt_2,-est,1,100.00%
usen,v%ppl_abs,-ed,1,100.00%
affermen,v%ppl,-ed,1,100.00%
affermen,v%pr_3,-eth,1,100.00%
wimplen,v%ppl_abs,-ed,2,100.00%
trusten,v%inf,-te,2,40.00%
trusten,v%inf,-en,3,60.00%
trusten,v%ppl,-ed,1,100.00%
trusten,v%pr_1,-te,2,100.00%
trusten,v%imp,-eth,20,76.92%
trusten,v%imp,-t,3,11.54%
trusten,v%imp,-te,3,11.54%
trusten,v%pt_1,-ed,1,100.00%
trusten,v%pr_2,-est,1,100.00%
aspien,v%ppl,-ed,5,100.00%
aspien,v%pt_3,-ed,2,100.00%
aspien,v%ppl_abs,-ed,1,100.00%
aspien,v%inf,-e,1,50.00%
aspien,v%inf,-en,1,50.00%
aspien,v%pr_pl,-e,1,100.00%
aspien,v%pt_1,-ed,1,100.00%
derken,v%pr_3,-eth,1,100.00%
fallen,v%inf,-e,4,36.36%
fallen,v%inf,-en,7,63.64%
fallen,v%pr_3,-e,4,33.33%
fallen,v%pr_3,-eth,7,58.33%
fallen,v%pr_3,other,1,8.33%
fallen,v%ppl,-en,4,80.00%
fallen,v%ppl,-e,1,20.00%
fallen,v%pt_3,other,32,96.97%
fallen,v%pt_3,-e,1,3.03%
fallen,v%pr_pl,-en,4,100.00%
fallen,v%pt_pl,-e,1,33.33%
fallen,v%pt_pl,-en,2,66.67%
gnauen,v%inf,-e,1,100.00%
gnauen,v%imp,other,1,100.00%
smiten,v%pt_3,-t,10,100.00%
smiten,v%inf,-en,2,50.00%
smiten,v%inf,-te,2,50.00%
smiten,v%pr_3,-eth,1,100.00%
smiten,v%imp,-t,1,100.00%
smiten,v%ppl,-en,1,100.00%
beten,v%prp_abs,-e,1,100.00%
beten,v%ppl,-en,3,100.00%
beten,v%pt_pl,-te,2,100.00%
beten,v%imp,-et,1,100.00%
quappen,v%inf,-e,1,100.00%
writen,v%inf,-te,4,50.00%
writen,v%inf,-en,4,50.00%
writen,v%pt_3,-t,16,100.00%
writen,v%pt_1,-t,1,100.00%
writen,v%pr_3,-eth,4,44.44%
writen,v%pr_3,-t,4,44.44%
writen,v%pr_3,-te,1,11.11%
writen,v%ppl,-en,13,86.67%
writen,v%ppl,-te,2,13.33%
writen,v%ppl_abs,-en,3,100.00%
writen,v%pr_pl,-en,10,100.00%
writen,v%pr_1,-e,1,100.00%
writen,v%imp,-eth,1,100.00%
medlen,v%pr_3,-eth,1,100.00%
medlen,v%inf,-e,1,100.00%
medlen,v%imp,-eth,1,100.00%
medlen,v%ppl_abs,-ed,1,100.00%
clippen,v%pr_3,-eth,1,100.00%
slen,v%inf,-e,10,26.32%
slen,v%inf,-en,28,73.68%
slen,v%ppl,-n,28,90.32%
slen,v%ppl,-e,3,9.68%
slen,v%pr_3,-e,1,14.29%
slen,v%pr_3,-eth,6,85.71%
slen,v%imp,-e,7,100.00%
slen,v%pt_3,other,26,100.00%
slen,v%pr_pl,-e,3,42.86%
slen,v%pr_pl,-en,4,57.14%
slen,v%pr_1,-e,1,100.00%
slen,v%ppl_abs,-n,3,100.00%
slen,v%pt_pl,-e,1,100.00%
slen,v%pr_2,-est,2,66.67%
slen,v%pr_2,-e,1,33.33%
slen,v%pt_1,other,1,100.00%
feinen,v%prp_abs,-e,1,100.00%
feinen,v#adj%ppl,-ed,7,87.50%
feinen,v#adj%ppl,-ede,1,12.50%
feinen,v%pr_3,-eth,2,100.00%
feinen,v%ppl,-ed,2,100.00%
feinen,v%pt_3,-ed,2,100.00%
feinen,v%inf,-e,1,100.00%
feinen,v%pr_2,-est,1,100.00%
chargen,v%ppl,-ed,3,100.00%
chargen,v%inf,-en,1,100.00%
chargen,v%pr_1,-e,3,100.00%
chargen,v%pt_3,-ed,3,100.00%
chargen,v%pr_3,-eth,1,50.00%
chargen,v%pr_3,-e,1,50.00%
seilen,v%pr_3,-eth,4,100.00%
seilen,v%inf,-en,1,100.00%
seilen,v%prp_abs,-e,1,100.00%
ariven,v%pt_3,-ede,2,100.00%
ariven,v%ppl,-ed,2,100.00%
cutten,v%ppl,-ed,1,50.00%
cutten,v%ppl,-t,1,50.00%
cutten,v%pr_3,-eth,1,100.00%
cutten,v%pt_3,-te,1,100.00%
cutten,v%inf,-te,1,100.00%
formen,v%ppl,-ed,5,100.00%
formen,v%ppl_abs,-ed,4,100.00%
formen,v%pt_3,-ed,3,100.00%
hunten,v%ppl,-ed,1,100.00%
hunten,v%pr_3,-eth,1,100.00%
hunten,v%pt_3,-ed,2,100.00%
hunten,v%inf,-te,2,100.00%
hunten,v%pr_pl,-te,1,100.00%
destroien,v%ppl,-ed,9,100.00%
destroien,v%ppl_abs,-ed,1,100.00%
destroien,v%pt_3,-ed,2,100.00%
destroien,v%inf,-en,1,100.00%
kithen,v%ppl,-d,1,50.00%
kithen,v%ppl,-ed,1,50.00%
kithen,v%pr_3,-eth,2,100.00%
kithen,v%imp,-e,2,50.00%
kithen,v%imp,other,2,50.00%
biknouen,v%pt_3,other,1,100.00%
biknouen,v%inf,-e,1,100.00%
bisetten,v%inf,-te,2,100.00%
bisetten,v%ppl,-et,3,100.00%
bisetten,v%pt_1,-te,1,100.00%
liken,v%pt_3,-ede,5,38.46%
liken,v%pt_3,-ed,8,61.54%
liken,v%pr_3,-eth,32,86.49%
liken,v%pr_3,-e,5,13.51%
liken,v%inf,-en,4,80.00%
liken,v%inf,-e,1,20.00%
refreshen,v%ppl,-ed,3,100.00%
refreshen,v%pt_3,-ed,1,100.00%
remembren,v%pr_3,-eth,1,50.00%
remembren,v%pr_3,-e,1,50.00%
remembren,v%inf,-e,1,50.00%
remembren,v%inf,-en,1,50.00%
remembren,v%prp_abs,other,2,100.00%
remembren,v%pt_3,-ed,3,100.00%
remembren,v%imp,-eth,2,50.00%
remembren,v%imp,-e,2,50.00%
bridelen,v%ppl_abs,-ed,1,100.00%
bridelen,v%pt_3,-ede,1,100.00%
freten,v%ppl_abs,-ed,1,100.00%
freten,v%inf,-en,2,66.67%
freten,v%inf,-te,1,33.33%
freten,v%pr_pl,-te,1,100.00%
freten,v%ppl,-en,2,100.00%
shinen,v%pt_3,-ede,1,6.67%
shinen,v%pt_3,-n,13,86.67%
shinen,v%pt_3,-ed,1,6.67%
shinen,v%inf,-e,1,100.00%
shinen,v%pr_3,-eth,5,100.00%
shinen,v%pr_pl,-en,4,100.00%
shinen,v%pt_pl,-e,2,100.00%
entenden,v%pt_pl,-en,1,100.00%
entenden,v%inf,-de,1,100.00%
entenden,v%pr_3,-eth,3,100.00%
entenden,v%pt_3,-ed,1,100.00%
entenden,v%pr_2_pron,other,1,100.00%
breden,v%inf,-en,1,100.00%
siken,v%pr_3,-eth,4,100.00%
siken,v%pt_3,-ed,4,57.14%
siken,v%pt_3,-te,3,42.86%
siken,v%inf,other,1,50.00%
siken,v%inf,-en,1,50.00%
siken,v%ppl,-ed,1,100.00%
waken,v%pr_3,-eth,2,100.00%
waken,v%inf,-e,1,100.00%
waken,v%pr_pl,-en,1,100.00%
walwen,v%pr_3,-eth,1,50.00%
walwen,v%pr_3,other,1,50.00%
embrouden,v%ppl_abs,-ed,3,100.00%
embrouden,v%inf,-de,1,100.00%
embrouden,v%ppl,-ed,1,100.00%
embocen,v%ppl_abs,-ede,1,100.00%
helen,v%pr_3,-eth,1,100.00%
helen,v%inf,-en,3,33.33%
helen,v%inf,other,1,11.11%
helen,v%inf,-e,5,55.56%
helen,v%ppl,-ed,4,100.00%
priken,v%pr_2,-e,1,100.00%
priken,v%pr_3,-eth,5,100.00%
priken,v%pr_pl,-e,1,100.00%
priken,v%prp_abs,-e,1,100.00%
priken,v%pr_1,-e,1,100.00%
rumbelen,v%inf,-en,1,100.00%
rumbelen,v%pt_3,-ed,1,100.00%
roren,v%pt_3,-ed,1,100.00%
knelen,v%ppl,-ed,1,100.00%
knelen,v%pr_3,-eth,5,100.00%
knelen,v%pt_pl,-ed,1,100.00%
knelen,v%prp_abs,-ing,1,33.33%
knelen,v%prp_abs,-e,2,66.67%
knelen,v%pt_3,-ed,1,100.00%
knelen,v%imp,-eth,2,100.00%
knelen,v%inf,-e,1,100.00%
wouen,v%pt_3,-ede,1,100.00%
plesen,v%inf,-en,5,62.50%
plesen,v%inf,-e,3,37.50%
plesen,v%pt_3,-ed,1,100.00%
plesen,v%pr_pl,-en,1,100.00%
fasten,v%inf,-en,1,100.00%
fasten,v%pr_3,-eth,1,100.00%
fasten,v%prp_abs,-e,1,100.00%
fasten,v%pt_3,-ed,1,100.00%
crien,v%pr_3,-eth,3,75.00%
crien,v%pr_3,-e,1,25.00%
crien,v%pt_3,-ed,2,20.00%
crien,v%pt_3,-de,8,80.00%
crien,v%inf,-en,4,66.67%
crien,v%inf,-e,2,33.33%
crien,v%pt_pl,-de,2,22.22%
crien,v%pt_pl,-en,6,66.67%
crien,v%pt_pl,-ede,1,11.11%
crien,v%ppl,-d,1,50.00%
crien,v%ppl,-ed,1,50.00%
crien,v%pr_pl,-en,2,100.00%
crien,v%pt_2_pron,other,1,100.00%
crien,v%prp_abs,-e,1,100.00%
crien,v%imp,-e,1,100.00%
conjuren,v%pr_3,-eth,1,100.00%
conjuren,v%inf,-e,1,100.00%
conjuren,v%pr_1,-e,1,100.00%
profren,v%pr_3,-eth,1,100.00%
profren,v%pr_1,-e,1,100.00%
profren,v#adj%ppl,-ed,1,100.00%
profren,v%pr_2_pron,other,1,100.00%
profren,v%pr_pl,-e,2,100.00%
profren,v%pt_3,-ed,1,100.00%
profren,v%ppl,-ed,1,100.00%
swounen,v%pr_3,-eth,4,100.00%
swounen,v%prp_abs,-e,1,100.00%
swounen,v%pt_3,-ed,3,100.00%
swounen,v%imp,-eth,1,100.00%
swounen,v%ppl,-ed,1,100.00%
slepen,v%prp_abs,-e,1,100.00%
slepen,v%pr_3,-eth,4,100.00%
slepen,v%pr_pl,-en,3,75.00%
slepen,v%pr_pl,-e,1,25.00%
slepen,v%inf,-en,5,29.41%
slepen,v%inf,-e,11,64.71%
slepen,v%inf,other,1,5.88%
slepen,v#adj%prp,other,1,100.00%
slepen,v%pt_3,other,5,83.33%
slepen,v%pt_3,-te,1,16.67%
slepen,v%pt_pl,-e,1,100.00%
leven,v%ppl,-t,6,100.00%
leven,v%pr_3,-e,4,80.00%
leven,v%pr_3,-eth,1,20.00%
leven,v%ppl_abs,-t,1,100.00%
leven,v%pt_pl,-en,1,100.00%
leven,v%inf,-e,3,75.00%
leven,v%inf,-en,1,25.00%
leven,v%pr_2_pron,other,1,100.00%
leven,v%pt_3,-t,2,40.00%
leven,v%pt_3,-te,3,60.00%
leven,v%imp,-e,4,40.00%
leven,v%imp,other,5,50.00%
leven,v%imp,-eth,1,10.00%
leven,v%pr_1,-e,2,100.00%
leven,v%pt_1,-te,1,100.00%
unbinden,v%imp,-d,1,100.00%
iswounen,v%ppl,-ed,1,100.00%
fecchen,v%inf,-en,5,71.43%
fecchen,v%inf,-e,2,28.57%
fecchen,v%pr_3,-e,2,100.00%
fecchen,v%imp,-e,1,100.00%
hurten,v%ppl,-t,7,100.00%
hurten,v#adj%ppl,-t,1,100.00%
hurten,v%inf,-te,1,100.00%
hurten,v%pt_3,-te,1,100.00%
geten,v%inf,-en,2,28.57%
geten,v%inf,-te,5,71.43%
geten,v%ppl,-en,4,100.00%
geten,v%pr_pl,-te,6,100.00%
geten,v%pt_3,-t,11,100.00%
geten,v%pr_2,-est,1,100.00%
geten,v%imp,-et,1,100.00%
geten,v%pr_3,-eth,1,100.00%
losen,v%ppl,-t,32,100.00%
losen,v%pt_3,-te,5,100.00%
losen,v%pt_pl,-en,1,100.00%
losen,v%ppl_abs,-t,3,100.00%
losen,v2#adj%ppl,-t,3,100.00%
blouen,v%pt_3,other,8,100.00%
blouen,v%pr_1,-e,1,100.00%
blouen,v%inf,-e,3,100.00%
blouen,v%pr_pl,-en,1,100.00%
blouen,v%ppl,-en,2,100.00%
blouen,v%imp,other,2,100.00%
farsen,v%ppl_abs,-ed,1,100.00%
farsen,v%ppl,-ed,1,100.00%
falsen,v%pr_2,-est,1,100.00%
falsen,v%inf,-e,2,40.00%
falsen,v%inf,-en,3,60.00%
falsen,v%pt_3,-ed,2,100.00%
werken,v%pr_3,-eth,2,100.00%
werken,v%ppl,-t,7,100.00%
werken,v%imp,other,1,50.00%
werken,v%imp,-eth,1,50.00%
werken,v%pr_pl,-e,1,50.00%
werken,v%pr_pl,-en,1,50.00%
werken,v%pt_3,-te,3,100.00%
werken,v%inf,-en,5,71.43%
werken,v%inf,-e,2,28.57%
werken,v%pt_pl,-te,1,50.00%
werken,v%pt_pl,-en,1,50.00%
werken,v%ppl_abs,-t,6,100.00%
werken,v%pt_2,-est,1,100.00%
werken,v%pr_2_pron,other,1,100.00%
eten,v%pt_3,-et,6,100.00%
eten,v%inf,-te,6,75.00%
eten,v%inf,-en,2,25.00%
eten,v%ppl,-en,2,100.00%
eten,v%imp,-te,3,100.00%
eten,v%pr_3,-eth,1,100.00%
imaginen,v%prp_abs,-e,1,100.00%
imaginen,v%inf,-en,3,75.00%
imaginen,v%inf,-e,1,25.00%
imaginen,v%ppl,-ed,1,100.00%
imaginen,v%pt_3,-ed,1,100.00%
enhauncen,v%ppl,-ed,3,100.00%
compassen,v%pt_3,-ed,1,100.00%
spitten,v%pr_pl,-en,1,100.00%
winnen,v%inf,-e,7,53.85%
winnen,v%inf,-en,6,46.15%
winnen,v%pt_3,-n,11,100.00%
winnen,v%imp,-e,1,100.00%
winnen,v%pt_pl,-n,1,100.00%
winnen,v%ppl,-en,2,40.00%
winnen,v%ppl,-e,3,60.00%
undertaken,v%pt_3,other,1,100.00%
undertaken,v%inf,-e,1,100.00%
undertaken,v%pr_1,-e,1,100.00%
romen,v%pr_3,-eth,2,100.00%
romen,v%ppl,-ed,1,100.00%
romen,v%inf,-en,5,100.00%
romen,v%prp_abs,-e,3,100.00%
romen,v%pt_3,-ed,1,100.00%
romen,v%pt_pl,-ed,1,100.00%
leden,v%pr_3,-eth,2,100.00%
leden,v%inf,-ede,6,85.71%
leden,v%inf,-en,1,14.29%
leden,v%ppl,-d,5,71.43%
leden,v%ppl,-ed,2,28.57%
leden,v%pr_2,-est,2,100.00%
leden,v%pt_3,-de,4,80.00%
leden,v%pt_3,-d,1,20.00%
leden,v%pt_pl,-de,1,50.00%
leden,v%pt_pl,-en,1,50.00%
bidoten,v%inf,-te,1,100.00%
biyeten,v%pt_3,-t,1,100.00%
dien,v%pt_3,-ede,2,22.22%
dien,v%pt_3,-de,4,44.44%
dien,v%pt_3,-ed,3,33.33%
dien,v%ppl,-d,1,50.00%
dien,v%ppl,-ed,1,50.00%
dien,v%inf,-en,15,57.69%
dien,v%inf,-e,11,42.31%
dien,v%pr_3,-eth,2,100.00%
dien,v%pt_pl,-en,1,100.00%
dien,v%pr_1,other,1,100.00%
appetiten,v%pr_3,-eth,1,100.00%
itellen,v%ppl,-d,1,100.00%
itellen,v%ppl_abs,-d,1,100.00%
assenten,v%pr_3,-eth,1,100.00%
assenten,v%inf,-en,1,33.33%
assenten,v%inf,-te,2,66.67%
assenten,v%pt_2,-est,1,100.00%
assenten,v%pt_pl,-en,1,100.00%
assenten,v%ppl,-ed,4,100.00%
assenten,v%prp_abs,-e,1,100.00%
furtheren,v%inf,-en,8,80.00%
furtheren,v%inf,-e,1,10.00%
furtheren,v%inf,other,1,10.00%
furtheren,v%pr_3,-eth,1,100.00%
furtheren,v%ppl,-ed,2,100.00%
touchen,v%pr_1,-e,1,100.00%
touchen,v%pr_3,-eth,6,100.00%
touchen,v%inf,-e,2,100.00%
touchen,v%pt_3,-ede,1,33.33%
touchen,v%pt_3,-ed,2,66.67%
touchen,v%pr_pl,-en,1,100.00%
bisegen,v%ppl,-ed,1,100.00%
bisegen,v%pr_3,-eth,1,100.00%
bisegen,v%pt_pl,-en,1,100.00%
japen,v%inf,-e,2,66.67%
japen,v%inf,-en,1,33.33%
japen,v%pr_1,-e,1,100.00%
japen,v%ppl,-ed,1,100.00%
japen,v%pt_3,-ed,1,100.00%
japen,v%pt_2,-est,1,100.00%
conceiven,v%ppl,-ed,3,100.00%
cacchen,v%pt_3,-te,9,100.00%
cacchen,v%ppl,-t,11,100.00%
cacchen,v%imp,-e,1,100.00%
cacchen,v%inf,-e,2,100.00%
cacchen,v%pt_pl,-te,1,100.00%
cacchen,v%ppl_abs,-t,1,100.00%
spinnen,v%pt_3,-n,1,100.00%
girden,v%pt_3,-te,1,100.00%
girden,v%ppl_abs,-t,1,100.00%
weien,v%pr_3,-eth,2,100.00%
weien,v%pt_pl,-en,1,100.00%
weien,v%pr_2,-est,1,100.00%
fighten,v%inf,-te,4,57.14%
fighten,v%inf,-en,3,42.86%
fighten,v%pt_pl,-te,1,33.33%
fighten,v%pt_pl,-en,2,66.67%
fighten,v%prp_abs,other,1,100.00%
fighten,v%imp,-eth,1,100.00%
fighten,v%pt_3,-t,2,100.00%
fighten,v%ppl,-en,1,100.00%
fighten,v%pr_3,-t,1,100.00%
foryeven,v%pt_pl,-e,1,100.00%
foryeven,v%ppl,-en,1,50.00%
foryeven,v%ppl,-e,1,50.00%
foryeven,v%pr_1,-e,2,100.00%
foryeven,v%pr_3,-eth,1,50.00%
foryeven,v%pr_3,-e,1,50.00%
foryeven,v%imp,-e,1,100.00%
foryeven,v%inf,-e,1,100.00%
reven,v%pt_3,-te,4,100.00%
reven,v%inf,-e,2,66.67%
reven,v%inf,-en,1,33.33%
reven,v%ppl,-t,2,100.00%
reven,v%pr_3,-eth,1,100.00%
banishen,v%ppl,-ed,1,100.00%
ihalwen,v%ppl_abs,-ed,1,100.00%
chaungen,v%pt_3,-ed,3,100.00%
chaungen,v%imp,-eth,1,100.00%
chaungen,v%ppl,-ed,7,100.00%
chaungen,v#adj%ppl,-ed,4,100.00%
chaungen,v%inf,-en,5,62.50%
chaungen,v%inf,-e,3,37.50%
chaungen,v%pr_3,-eth,4,100.00%
casten,v%pt_pl,-te,2,40.00%
casten,v%pt_pl,-en,3,60.00%
casten,v%inf,-en,5,83.33%
casten,v%inf,-te,1,16.67%
casten,v%imp,-t,2,66.67%
casten,v%imp,-eth,1,33.33%
casten,v%pt_3,-te,12,100.00%
casten,v%pr_3,-eth,2,100.00%
casten,v%ppl_abs,-t,1,100.00%
casten,v%ppl,-t,1,100.00%
casten,v%pr_pl,-te,1,100.00%
devouren,v%inf,-e,1,100.00%
devouren,v%ppl,-ed,2,100.00%
feteren,v%ppl_abs,-ed,1,100.00%
longen,v%prp,-e,1,100.00%
longen,v%pr_3,-eth,9,100.00%
longen,v%prp_abs,-e,2,100.00%
longen,v%pr_pl,-en,2,100.00%
longen,v%inf,-en,1,100.00%
longen,v%pt_3,-ed,1,100.00%
compleinen,v%pt_3,-ede,1,100.00%
compleinen,v%pr_3,-eth,1,100.00%
compleinen,v%ppl,-ed,1,100.00%
compleinen,v%inf,-e,1,100.00%
tasten,v%inf,-te,1,100.00%
tasten,v%pt_3,-ed,1,100.00%
gapen,v%pr_3,-eth,1,100.00%
acheken,v%ppl_abs,-ed,1,100.00%
vouchen_sauf,v%pr_pl,other,4,100.00%
vouchen_sauf,v%inf,other,2,100.00%
guerdonen,v%inf,-e,1,50.00%
guerdonen,v%inf,-n,1,50.00%
serven,v%inf,-en,7,43.75%
serven,v%inf,-e,9,56.25%
serven,v%ppl,-ed,7,100.00%
serven,v%pr_3,-eth,10,100.00%
serven,v%pr_pl,-en,5,100.00%
serven,v%pt_1,-ede,1,100.00%
serven,v%pr_1,-e,1,100.00%
serven,v%pt_3,-ed,1,100.00%
serven,v1#adj%ppl,-ed,1,100.00%
wepen,v%ppl,-t,2,50.00%
wepen,v%ppl,-en,2,50.00%
wepen,v%pt_3,-te,4,23.53%
wepen,v%pt_3,other,13,76.47%
wepen,v%inf,-e,5,50.00%
wepen,v%inf,-en,5,50.00%
wepen,v%pt_1,-te,1,100.00%
wepen,v%pt_pl,-en,2,100.00%
wepen,v%pr_3,-eth,7,87.50%
wepen,v%pr_3,other,1,12.50%
wepen,v%prp_abs,other,3,60.00%
wepen,v%prp_abs,-e,2,40.00%
wepen,v%imp,other,2,100.00%
wepen,v%pr_pl,-en,2,100.00%
repenten,v%pr_1,-te,1,100.00%
repenten,v%inf,-en,1,25.00%
repenten,v%inf,-te,3,75.00%
repenten,v%pt_3,-ed,1,100.00%
repenten,v%imp,-eth,1,100.00%
repenten,v%prp_abs,-e,1,100.00%
acheven,v%inf,-e,1,100.00%
acheven,v%pr_3,-eth,1,100.00%
acheven,v%ppl_abs,-ed,1,100.00%
sikeren,v%ppl,-ed,1,100.00%
overcomen,v%pt_3,other,1,100.00%
overcomen,v%pr_3,other,1,100.00%
festen,v%pr_pl,-te,1,100.00%
festen,v%pr_3,-eth,1,100.00%
dwellen,v%pt_3,-ed,5,83.33%
dwellen,v%pt_3,-te,1,16.67%
dwellen,v%inf,-e,3,50.00%
dwellen,v%inf,-en,3,50.00%
dwellen,v%pt_pl,-en,3,75.00%
dwellen,v%pt_pl,-te,1,25.00%
dwellen,v%imp,-e,1,50.00%
dwellen,v%imp,-eth,1,50.00%
dwellen,v%pr_3,-eth,4,100.00%
dwellen,v%ppl,-ed,1,100.00%
dwellen,v%prp,-e,3,100.00%
awaken,v%pr_3,-eth,2,100.00%
awaken,v%imp,-e,6,60.00%
awaken,v%imp,-eth,2,20.00%
awaken,v%imp,other,2,20.00%
awaken,v%pt_1,other,1,100.00%
stiken,v%pt_3,-ed,3,100.00%
stiken,v%ppl,-ed,2,100.00%
stiken,v%prp_abs,-e,1,100.00%
stiken,v#adj%ppl,-ed,1,100.00%
corrumpen,v%pr_3,-eth,1,100.00%
infecten,v%pr_3,-eth,1,100.00%
infecten,v%inf,-te,2,100.00%
bitaken,v%pr_1,-e,2,100.00%
bitaken,v%pt_3,other,1,100.00%
conveien,v%pr_3,-eth,1,100.00%
conveien,v%pt_3,-ed,1,100.00%
pullen,v%pr_pl,-en,1,100.00%
pullen,v%ppl,-ed,1,100.00%
pullen,v#adj%ppl,-ed,1,100.00%
pullen,v%pt_3,-ed,1,100.00%
quaken,v%pt_3,other,4,100.00%
quaken,v%imp,-eth,1,100.00%
quaken,v%pr_1,-e,1,100.00%
quaken,v%pr_3,-eth,1,100.00%
quaken,v%prp_abs,-e,2,100.00%
kerven,v%pr_3,-eth,1,100.00%
kerven,v%ppl_abs,-en,2,100.00%
kerven,v%pt_3,other,2,100.00%
kerven,v%ppl,-en,1,100.00%
wreken,v%pr_3,-e,1,100.00%
wreken,v%inf,-e,2,100.00%
weven,v%inf,-e,1,100.00%
agilten,v%pt_3,-te,2,100.00%
agilten,v%ppl,-t,1,100.00%
wounden,v%ppl,-ed,4,100.00%
shouven,v%pt_3,other,1,100.00%
bresten,v%ppl,-en,2,100.00%
bresten,v%pr_3,-est,1,100.00%
pushen,v%pr_3,other,1,100.00%
pushen,v%ppl_abs,-ed,1,100.00%
carien,v%ppl,-ed,6,100.00%
carien,v%pt_pl,-en,2,100.00%
carien,v%pr_pl,-en,1,100.00%
agroteien,v%ppl,-ed,1,100.00%
rehersen,v%inf,-e,5,50.00%
rehersen,v%inf,-en,5,50.00%
lighten,v%ppl,-te,1,50.00%
lighten,v%ppl,-ed,1,50.00%
lighten,v%pt_3,-te,1,100.00%
lighten,v1#adj%ppl,-ed,1,100.00%
pleinen,v%pr_1,-e,2,100.00%
pleinen,v%inf,-e,2,100.00%
pleinen,v%pt_1,-ed,1,100.00%
pleinen,v%pt_3,-ed,1,100.00%
pleinen,v%pr_pl,-en,1,100.00%
pleinen,v%pr_3,-eth,1,100.00%
peinten,v%ppl,-ed,10,100.00%
peinten,v#adj%ppl,-ed,1,100.00%
peinten,v%pt_3,-ede,1,50.00%
peinten,v%pt_3,-ed,1,50.00%
peinten,v%inf,-en,1,50.00%
peinten,v%inf,-te,1,50.00%
peinten,v%pr_3,-te,1,100.00%
bitraishen,v%ppl,-ed,3,100.00%
bitraishen,v%pt_3,-ed,1,100.00%
bitraishen,v%pr_pl,-e,1,100.00%
iberen,v%ppl,-n,3,100.00%
iberen,v%ppl_abs,-n,1,100.00%
iberen,v1#adj%ppl,-e,1,100.00%
repressen,v%ppl,-ed,1,100.00%
sparen,v%ppl,-ed,1,100.00%
sparen,v%imp,-eth,3,100.00%
sparen,v%pr_1,-e,1,100.00%
sparen,v%pr_pl,-e,1,100.00%
sparen,v%inf,-e,3,100.00%
sparen,v%pt_pl,-ed,1,100.00%
reken,v%pr_3,-eth,1,100.00%
scapen,v%pr_2,-est,1,100.00%
drinken,v%inf,-e,3,60.00%
drinken,v%inf,-en,2,40.00%
drinken,v%pt_3,other,12,100.00%
drinken,v%pr_pl,-en,1,100.00%
drinken,v%pr_3,-eth,1,100.00%
drinken,v%pt_pl,-en,2,100.00%
drinken,v%ppl,-e,1,33.33%
