OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
So wel proporcioned for to been strong,So wel proporcioned for to ben strong,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 192,,10,10,So wel proporcioned for to been strong,So wel proporcioned for to ben strong,u S uSuSx u S u S,u S uSuSx u S u S,so@adv wel@adv proporciounen@v#adj%ppl for@prep#adv to@part ben@v%inf strong@adj,so@adv wel@adv proporciounen@v#adj%ppl for@prep#adv to@part ben@v%inf strong@adj,
Right as it were a steede of Lumbardye;,Right as it were a stede of Lumbardie;,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 193,,0,10,Right as it were a steede of Lumbardye,Right as it were a stede of Lumbardie,"       ",u S u Sx u Sx u SuS,righte@adv as@conj hit@pron ben@v%pt_3 a@indef_art stede@n2 of@prep lombardie@n#propn,righte@adv as@conj hit@pron ben@v%pt_3 a@indef_art stede@n2 of@prep lombardie@n#propn,
"Therwith so horsly, and so quyk of ye","Therwith so horsly,° and so quik of eye",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 194,,10,10,Therwith so horsly and so quyk of ye,Therwith so horsly and so quik of eye,uS u Su S u S u S,uS u Su S u S u S,ther-with@adv so@adv horsli@adj and@conj so@adv quik@adj of@prep eie@n1,ther-with@adv so@adv horsli@adj and@conj so@adv quik@adj of@prep eie@n1,
As it a gentil Poilleys courser were.,As it a gentil Poileis° courser° were.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 195,,10,10,As it a gentil Poilleys courser were,As it a gentil Poileis courser were,u S u Su Su Su Sx,u S u Su Su Su Sx,as@conj hit@pron a@indef_art gentil@adj poileis@adj courser@n ben@v%pt_3,as@conj hit@pron a@indef_art gentil@adj poileis@adj courser@n ben@v%pt_3,
"For certes, fro his tayl unto his ere","For certes, fro his tail unto his ere",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 196,,10,10,For certes fro his tayl unto his ere,For certes fro his tail unto his ere,u Su S u S uS u Sx,u Su S u S uS u Sx,for@conj certes@adv from@prep his@pron1%gen tail@n unto@prep his@pron1%gen ere@n1,for@conj certes@adv from@prep his@pron1%gen tail@n unto@prep his@pron1%gen ere@n1,
Nature ne art ne koude hym nat amende,Nature ne art ne coude him nat amende°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 197,,10,10,Nature ne art ne koude hym nat amende,Nature ne art ne coude him nat amende,uSx u S u Sx u S uSx,uSx u S u Sx u S uSx,nature@n#propn ne@conj1 art@n1 ne@adv connen@v%pt_3 him@pron%obj not@adv amenden@v%inf,nature@n#propn ne@conj1 art@n1 ne@adv connen@v%pt_3 him@pron%obj not@adv amenden@v%inf,
"In no degree, as al the people wende.","In no degree, as al the peple wende.°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 198,,10,10,In no degree as al the people wende,In no degree as al the peple wende,u S uS u S u Su Sx,u S uS u S u Su Sx,in@prep no@gram_adj degre@n as@conj al@gram_adj the@def_art peple@n wenen@v2%pt_3,in@prep no@gram_adj degre@n as@conj al@gram_adj the@def_art peple@n wenen@v2%pt_3,
But everemoore hir mooste wonder was,But evermore hir° moste° wonder was,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 199,,10,10,But everemoore hir mooste wonder was,But evermore hir moste wonder was,u SuSux S ux Su S,u SuSx u Su Su S,but@conj ever-mor@adv here@pron%pl_gen most@adj%sup wonder@n ben@v%pt_3,but@conj ever-mor@adv here@pron%pl_gen most@adj%sup wonder@n ben@v%pt_3,
"How that it koude gon, and was of bras;","How that it coude goon,° and was of bras;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 200,,10,10,How that it koude gon and was of bras,How that it coude goon and was of bras,u S u Su S u S u S,u S u Su S u S u S,hou@adv&conj that@part hit@pron connen@v%pt_3 gon@v%inf and@conj ben@v%pt_3 of@prep bras@n,hou@adv&conj that@part hit@pron connen@v%pt_3 gon@v%inf and@conj ben@v%pt_3 of@prep bras@n,
"It was a fairye, as the peple semed.","It was of Fairie,° as the peple semed.°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 201,DIFF,10,10,It was a fairye as the peple semed,It was of Fairie as the peple semed,u S u Su S u Sx uS,u S u Su S u Sx uS,hit@pron ben@v%pt_3 a@indef_art fairie@n as@conj the@def_art peple@n semen@v2%pt_3,hit@pron ben@v%pt_3 of@prep fairie@n as@conj the@def_art peple@n semen@v2%pt_3,green
Diverse folk diversely they demed;,Diverse folk diversely they demed;°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 202,,10,10,Diverse folk diversely they demed,Diverse folk diversely they demed,uSx u SuSu S uS,uSx u SuSu S uS,diverse@adj folk@n diverseli@adv thei@pron%pl_nom demen@v%pt_pl,diverse@adj folk@n diverseli@adv thei@pron%pl_nom demen@v%pt_pl,
"As many heddes, as manye wittes ther been.","As many hedes, as many wittes° ther been.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 203,,10,10,As many heddes as manye wittes ther been,As many hedes as many wittes ther been,u Su Sx u Su Sx u S,u Su Sx u Su Sx u S,as@conj mani@gram_adj hed@n1%pl as@conj mani@gram_adj wit@n%pl ther@adv ben@v%pr_pl,as@conj mani@gram_adj hed@n1%pl as@conj mani@gram_adj wit@n%pl ther@adv ben@v%pr_pl,
They murmureden as dooth a swarm of been,"They murmureden as dooth a swarm of been,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 204,,10,10,They murmureden as dooth a swarm of been,They murmureden as dooth a swarm of been,u SuSx u S u S u S,u SuSx u S u S u S,thei@pron%pl_nom murmuren@v%pt_pl as@conj don@v1%pr_3 a@indef_art swarm@n of@prep be@n,thei@pron%pl_nom murmuren@v%pt_pl as@conj don@v1%pr_3 a@indef_art swarm@n of@prep be@n,
And maden skiles after hir fantasies,"And maden skiles° after° hir fantasies,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 205,,10,10,And maden skiles after hir fantasies,And maden skiles after hir fantasies,u Su Sx ux S uSuS,u Su Sx ux S uSuS,and@conj maken@v1%pt_pl skil@n%pl after@prep here@pron%pl_gen fantasie@n%pl,and@conj maken@v1%pt_pl skil@n%pl after@prep here@pron%pl_gen fantasie@n%pl,
Rehersynge of thise olde poetries,"Rehersinge of° thise olde poetries,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 206,,10,10,Rehersynge of thise olde poetries,Rehersinge of thise olde poetries,uSux S ux Sx uSuS,uSux S ux Sx uSuS,rehersen@v%prp_abs of@prep these@gram_adj%pl olde@adj poetrie@n%pl,rehersen@v%prp_abs of@prep these@gram_adj%pl olde@adj poetrie@n%pl,
And seyden it was lyk the Pegasee,"And seiden, it was lik the Pegasee,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 207,,10,10,And seyden it was lyk the Pegasee,And seiden it was lik the Pegasee,u Su S u S u SuS,u Su S u S u SuS,and@conj seien@v1%pt_pl hit@pron ben@v%pt_3 like@prep the@def_art pegase@n#propn,and@conj seien@v1%pt_pl hit@pron ben@v%pt_3 like@prep the@def_art pegase@n#propn,
The hors that hadde wynges for to flee;,The hors that hadde winges for to flee;°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 208,,10,10,The hors that hadde wynges for to flee,The hors that hadde winges for to flee,u S u Su Su S u S,u S u Su Su S u S,the@def_art hors@n that@pron haven@v%pt_3 wing@n%pl for@prep#adv to@part flien@v%inf,the@def_art hors@n that@pron haven@v%pt_3 wing@n%pl for@prep#adv to@part flien@v%inf,
Or elles it was the Grekes hors Synon,"Or elles it was the Grekes hors Sinon,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 209,,10,10,Or elles it was the Grekes hors Synon,Or elles it was the Grekes hors Sinon,u Su S u S ux S uS,u Su S u S ux S uS,or@conj elles@adv hit@pron ben@v%pt_3 the@def_art grek@n%pl hors@n sinoun@n#propn,or@conj elles@adv hit@pron ben@v%pt_3 the@def_art grek@n%pl hors@n sinoun@n#propn,
That broghte Troie to destruccion,That broghte Troye to destruccion,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 210,,10,10,That broghte Troie to destruccion,That broghte Troye to destruccion,u Su Su S uSuS,u Su Su S uSuS,that@pron bringen@v%pt_3 troie@n1#propn to@prep destruccioun@n,that@pron bringen@v%pt_3 troie@n1#propn to@prep destruccioun@n,
As men in thise olde geestes rede.,As men may in thise olde gestes° rede,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 211,DIFF,10,10,As men in thise olde geestes rede,As men may in thise olde gestes rede,u S u Su Su Su Sx,u S u S ux Su Su Sx,as@conj man@n%pl in@prep these@gram_adj%pl olde@adj geste@n1%pl reden@v1%pr_pl,as@conj man@n%pl mouen@v3%pr_pl in@prep these@gram_adj%pl olde@adj geste@n1%pl reden@v1%pr_pl,green
"Myn herte,"""" quod oon, """"is everemoore in drede;","“Min herte,” quod oon, “is evermore in drede;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 212,,10,10,Myn herte quod oon is everemoore in drede,Min herte quod oon is evermore in drede,u Sx u S u SuSux S xx,u Sx u S u SuSx u Sx,min@pron%gen herte@n quethen@v%pt_3 on@pron ben@v%pr_3 ever-mor@adv in@prep drede@n,min@pron%gen herte@n quethen@v%pt_3 on@pron ben@v%pr_3 ever-mor@adv in@prep drede@n,
I trowe som men of armes been therinne,I trowe som men of armes been therinne,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 213,,10,10,I trowe som men of armes been therinne,I trowe som men of armes been therinne,u Sx u S u Su S uSx,u Sx u S u Su S uSx,ich@pron%nom trouen@v%pr_1 som@gram_adj man@n%pl of@prep armes@n%pl ben@v%pr_pl ther-inne@adv,ich@pron%nom trouen@v%pr_1 som@gram_adj man@n%pl of@prep armes@n%pl ben@v%pr_pl ther-inne@adv,
That shapen hem this citee for to wynne.,That shapen hem° this citee for to winne.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 214,,10,10,That shapen hem this citee for to wynne,That shapen hem this citee for to winne,u Su S u Su S u Sx,u Su S u Su S u Sx,that@pron shapen@v%pr_pl hem@pron%pl_obj this@gram_adj cite@n for@prep#adv to@part winnen@v%inf,that@pron shapen@v%pr_pl hem@pron%pl_obj this@gram_adj cite@n for@prep#adv to@part winnen@v%inf,
It were right good that al swich thyng were knowe.,It were right good that al swich thing were knowe.”,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 215,,10,10,It were right good that al swich thyng were knowe,It were right good that al swich thing were knowe,u Sx u S u S u S ux Sx,u Sx u S u S u S ux Sx,hit@pron ben@v%pt_3 righte@adv god@adj that@conj al@gram_adj swich@gram_adj thing@n ben@v%pt_3 knouen@v%ppl,hit@pron ben@v%pt_3 righte@adv god@adj that@conj al@gram_adj swich@gram_adj thing@n ben@v%pt_3 knouen@v%ppl,
Another rowned to his felawe lowe,Another rowned° to his felawe lowe,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 216,,10,10,Another rowned to his felawe lowe,Another rowned to his felawe lowe,uSu Su S u Sux Sx,uSu Su S u Sux Sx,another@pron rounen@v%pt_3 to@prep his@pron1%gen felaue@n loue@adv,another@pron rounen@v%pt_3 to@prep his@pron1%gen felaue@n loue@adv,
"And seyde, """"He lyeth, for it is rather lyk","And seide, “He lieth, it is rather lik",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 217,DIFF,10,10,And seyde He lyeth for it is rather lyk,And seide He lieth it is rather lik,u Sx u Su S u S ux S,u Sx u Su S u Su S,and@conj seien@v1%pt_3 he@pron1%nom lien@v2%pr_3 for@conj hit@pron ben@v%pr_3 rathere@adv%comp like@prep,and@conj seien@v1%pt_3 he@pron1%nom lien@v2%pr_3 hit@pron ben@v%pr_3 rathere@adv%comp like@prep,green
An apparence ymaad by som magyk,An apparence° ymaad by som magik,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 218,,10,10,An apparence ymaad by som magyk,An apparence ymaad by som magik,u SuSx uS u S uS,u SuSx uS u S uS,a@indef_art apparaunce@n imaken@v%ppl_abs bi@prep som@gram_adj magike@n,a@indef_art apparaunce@n imaken@v%ppl_abs bi@prep som@gram_adj magike@n,
As jogelours pleyen at thise feestes grete.,As jogelours° pleyen at thise festes grete.”,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 219,,10,10,As jogelours pleyen at thise feestes grete,As jogelours pleyen at thise festes grete,u SuS uS u Sx ux Sx,u SuS uS u Sx ux Sx,as@conj jogelour@n%pl pleien@v1%pr_pl at@prep these@gram_adj%pl feste@n%pl gret@adj,as@conj jogelour@n%pl pleien@v1%pr_pl at@prep these@gram_adj%pl feste@n%pl gret@adj,
Of sondry doutes thus they jangle and trete,"Of sondry doutes° thus they jangle° and trete,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 220,,10,10,Of sondry doutes thus they jangle and trete,Of sondry doutes thus they jangle and trete,u Su Su S u Sx u Sx,u Su Su S u Sx u Sx,of@prep sondri@adj doute@n%pl thus@adv thei@pron%pl_nom janglen@v%pr_pl and@conj treten@v%pr_pl,of@prep sondri@adj doute@n%pl thus@adv thei@pron%pl_nom janglen@v%pr_pl and@conj treten@v%pr_pl,
As lewed peple demeth comunly,As lewed° peple demeth° comunly,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 221,,10,10,As lewed peple demeth comunly,As lewed peple demeth comunly,u Su Su Su SuS,u Su Su Su SuS,as@conj leued@adj peple@n demen@v%pr_3 communeli@adv,as@conj leued@adj peple@n demen@v%pr_3 communeli@adv,
Of thynges that been maad moore subtilly,Of thinges that ben maad more subtilly°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 222,,10,10,Of thynges that been maad moore subtilly,Of thinges that ben maad more subtilly,u Su S u S ux SuS,u Su S u S ux SuS,of@prep thing@n%pl that@pron ben@v%pr_pl maken@v1%ppl more@adv%comp sotilli@adv,of@prep thing@n%pl that@pron ben@v%pr_pl maken@v1%ppl more@adv%comp sotilli@adv,
Than they kan in hir lewednesse comprehende;,Than they can in her lewednes° comprehende;,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 223,,0,10,Than they kan in hir lewednesse comprehende,Than they can in her lewednes comprehende,"      ",u S u S u Sux SuSx,than@conj thei@pron%pl_nom connen@v%pr_3 in@prep here@pron%pl_gen leuednesse@n comprehenden@v%inf,than@conj thei@pron%pl_nom connen@v%pr_3 in@prep here@pron%pl_gen leuednesse@n comprehenden@v%inf,
They demen gladly to the badder ende.,They demen° gladly° to the badder ende.°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 224,,10,10,They demen gladly to the badder ende,They demen gladly to the badder ende,u Su Su S u Su Sx,u Su Su S u Su Sx,thei@pron%pl_nom demen@v%pr_pl gladli@adv to@prep the@def_art badde@adj%comp ende@n1,thei@pron%pl_nom demen@v%pr_pl gladli@adv to@prep the@def_art badde@adj%comp ende@n1,
And somme of hem wondred on the mirour,¶And somme of hem wondred on the mirour,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 225,,10,10,And somme of hem wondred on the mirour,And somme of hem wondred on the mirour,u Sx u S uS u S uS,u Sx u S uS u S uS,and@conj som@pron of@prep hem@pron%pl_obj wondren@v%pt_pl on@prep the@def_art mirour@n,and@conj som@pron of@prep hem@pron%pl_obj wondren@v%pt_pl on@prep the@def_art mirour@n,
That born was up into the maister-tour,"That born was up into the maister tour,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 226,DIFF,10,10,That born was up into the maistertour,That born was up into the maister tour,u S u S uS u SuS,u S u S uS u Su S,that@pron beren@v1%ppl ben@v%pt_3 up@adv in-to@prep the@def_art maister-tour@n,that@pron beren@v1%ppl ben@v%pt_3 up@adv in-to@prep the@def_art maister@n tour@n1,green
Hou men myghte in it swiche thynges se.,How men mighte in it swiche thinges see.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 227,,10,10,Hou men myghte in it swiche thynges se,How men mighte in it swiche thinges see,u S ux S u Su Su S,u S ux S u Su Su S,hou@adv&conj man@n%pl mouen@v3%pt_pl in@prep hit@pron swich@gram_adj thing@n%pl sen@v1%inf,hou@adv&conj man@n%pl mouen@v3%pt_pl in@prep hit@pron swich@gram_adj thing@n%pl sen@v1%inf,
Another answerde and seyde it myghte wel be,"Another answerde, and seide it mighte wel be",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 228,,10,10,Another answerde and seyde it myghte wel be,Another answerde and seide it mighte wel be,uSx uSx u Sx u Sx u S,uSx uSx u Sx u Sx u S,another@pron answeren@v%pt_3 and@conj seien@v1%pt_3 hit@pron mouen@v3%pt_3 wel@adv ben@v%inf,another@pron answeren@v%pt_3 and@conj seien@v1%pt_3 hit@pron mouen@v3%pt_3 wel@adv ben@v%inf,
"Naturelly, by composiciouns","Naturelly, by composiciouns°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 229,,10,10,Naturelly by composiciouns,Naturelly by composiciouns,uSuS u SuSuS,uSuS u SuSuS,naturalli@adv bi@prep composicioun@n%pl,naturalli@adv bi@prep composicioun@n%pl,
Of anglis and of slye reflexiouns,Of angles and of slye° reflexiouns,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 230,,10,10,Of anglis and of slye reflexiouns,Of angles and of slye reflexiouns,u Su S u S uSuS,u Su S u S uSuS,of@prep angle@n2%pl and@conj of@prep sleigh@adj refleccioun@n%pl,of@prep angle@n2%pl and@conj of@prep sleigh@adj refleccioun@n%pl,
And seyde that in Rome was swich oon.,"And seiden, that in Rome was swich oon.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 231,DIFF,10,10,And seyde that in Rome was swich oon,And seiden that in Rome was swich oon,u Su S u Su S u S,u Su S u Su S u S,and@conj seien@v1%pt_3 that@conj in@prep rome@n#propn ben@v%pt_3 swich@gram_adj on@pron,and@conj seien@v1%pt_3 that@conj in@prep rome@n#propn ben@v%pt_3 swich@gram_adj on@pron,green
"They speken of Alocen, and Vitulon","They speken of Alocen° and Vitulon,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 232,,10,10,They speken of Alocen and Vitulon,They speken of Alocen and Vitulon,u Su S uSx u SuS,u Su S uSx u SuS,thei@pron%pl_nom speken@v%pr_pl of@prep alocen@n#propn and@conj vitulon@n#propn,thei@pron%pl_nom speken@v%pr_pl of@prep alocen@n#propn and@conj vitulon@n#propn,
"And Aristotle, that writen in hir lyves","And Aristotle, that writen° in hir lives",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 233,,10,10,And Aristotle that writen in hir lyves,And Aristotle that writen in hir lives,u SuSx u Su S u Sx,u SuSx u Su S u Sx,and@conj aristotle@n#propn that@pron writen@v%pr_pl in@prep here@pron%pl_gen lif@n%pl,and@conj aristotle@n#propn that@pron writen@v%pr_pl in@prep here@pron%pl_gen lif@n%pl,
Of queynte mirours and of perspectives,"Of queinte° mirours and of prospectives,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 234,,10,10,Of queynte mirours and of perspectives,Of queinte mirours and of prospectives,u Sx uS u S uSuS,u Sx uS u S uSuS,of@prep queinte@adj mirour@n%pl and@conj of@prep perspectif@n%pl,of@prep queinte@adj mirour@n%pl and@conj of@prep perspectif@n%pl,
As knowen they that han hir bookes herd.,As knowen they that han hir bokes herd.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 235,,10,10,As knowen they that han hir bookes herd,As knowen they that han hir bokes herd,u Su S u S u Su S,u Su S u S u Su S,as@conj knouen@v%pr_pl thei@pron%pl_nom that@pron haven@v%pr_pl here@pron%pl_gen bok@n1%pl heren@v%ppl,as@conj knouen@v%pr_pl thei@pron%pl_nom that@pron haven@v%pr_pl here@pron%pl_gen bok@n1%pl heren@v%ppl,
And oother folk han wondred on the swerd,¶And othere folk han wondred on the swerd,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 236,,10,10,And oother folk han wondred on the swerd,And othere folk han wondred on the swerd,u Su S u Su S u S,u Sux S u Su S u S,and@conj other@gram_adj folk@n haven@v%pr_pl wondren@v%ppl on@prep the@def_art sword@n,and@conj other@gram_adj folk@n haven@v%pr_pl wondren@v%ppl on@prep the@def_art sword@n,
That wolde percen thurghout every thyng,That wolde percen thurghout everything;,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 237,DIFF,10,10,That wolde percen thurghout every thyng,That wolde percen thurghout everything,u Sx uS uS uSu S,u Sx uS uS uSuS,that@pron willen@v%pt_3 percen@v%inf thurgh-oute@prep everi@pron_gram_adj thing@n,that@pron willen@v%pt_3 percen@v%inf thurgh-oute@prep everi-thing@n,green
And fille in speche of Thelophus the kyng,And fille in speche° of Thelophus° the king,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 238,,10,10,And fille in speche of Thelophus the kyng,And fille in speche of Thelophus the king,u Sx u Sx u SuS u S,u Sx u Sx u SuS u S,and@conj fallen@v%pt_3 in@prep speche@n of@prep thelophus@n#propn the@def_art king@n,and@conj fallen@v%pt_3 in@prep speche@n of@prep thelophus@n#propn the@def_art king@n,
And of Achilles with his queynte spere,And of Achilles with his queinte° spere,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 239,,10,10,And of Achilles with his queynte spere,And of Achilles with his queinte spere,u S uSu S u Su Sx,u S uSu S u Su Sx,and@conj of@prep achilles@n#propn with@prep his@pron1%gen queinte@adj spere@n1,and@conj of@prep achilles@n#propn with@prep his@pron1%gen queinte@adj spere@n1,
For he koude with it bothe heele and dere,"For he coud with it bothe hele° and dere,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 240,,10,10,For he koude with it bothe heele and dere,For he coud with it bothe hele and dere,u S ux S u Su Sx u Sx,u S u S u Su Sx u Sx,for@conj he@pron1%nom connen@v%pt_3 with@prep hit@pron bothe@num_conj helen@v1%inf and@conj deren@v%inf,for@conj he@pron1%nom connen@v%pt_3 with@prep hit@pron bothe@num_conj helen@v1%inf and@conj deren@v%inf,
Right in swich wise as men may with the swerd,Right in swich wise as men may with the swerd,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 241,,10,10,Right in swich wise as men may with the swerd,Right in swich wise as men may with the swerd,u S u Sx u S u S u S,u S u Sx u S u S u S,righte@adv in@prep swich@gram_adj wise@n2 as@conj man@n%pl mouen@v3%pr_pl with@prep the@def_art sword@n,righte@adv in@prep swich@gram_adj wise@n2 as@conj man@n%pl mouen@v3%pr_pl with@prep the@def_art sword@n,
Of which right now ye han youreselven herd.,Of which right now ye han yourselven herd.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 242,,10,10,Of which right now ye han youreselven herd,Of which right now ye han yourselven herd,u S u S u S uSux S,u S u S u S uSu S,of@prep which@pron righte@adv nou@adv ye@pron%pl_nom haven@v%pr_pl yourself@pron heren@v%ppl,of@prep which@pron righte@adv nou@adv ye@pron%pl_nom haven@v%pr_pl yourself@pron heren@v%ppl,
They speken of sondry hardyng of metal,They speken of sondry harding° of metal,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 243,,10,10,They speken of sondry hardyng of metal,They speken of sondry harding of metal,u Sx u Su Su S uS,u Sx u Su Su S uS,thei@pron%pl_nom speken@v%pr_pl of@prep sondri@adj hardinge@ger of@prep metal@n,thei@pron%pl_nom speken@v%pr_pl of@prep sondri@adj hardinge@ger of@prep metal@n,
And speke of medicynes therwithal,"And speke of medicines° therwithal,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 244,,10,10,And speke of medicynes therwithal,And speke of medicines therwithal,u Sx u SuSu SuS,u Sx u SuSu SuS,and@conj speken@v%pr_pl of@prep medicine@n%pl ther-withal@adv,and@conj speken@v%pr_pl of@prep medicine@n%pl ther-withal@adv,
And how and whanne it sholde yharded be,"And how, and whanne, it sholde yharded° be;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 245,,10,10,And how and whanne it sholde yharded be,And how and whanne it sholde yharded be,u S u Sx u Sx uSu S,u S u Sx u Sx uSu S,and@conj hou@adv&conj and@conj whan@adv&conj hit@pron shulen@v1%pt_3 harden@v%ppl ben@v%inf,and@conj hou@adv&conj and@conj whan@adv&conj hit@pron shulen@v1%pt_3 harden@v%ppl ben@v%inf,
